#    L    TT             EE             TE             PP             TP          
  1102   0.115450E+04   0.153576E+02  -0.629206E+02   0.216166E+06  -0.177958E+01
  1103   0.115596E+04   0.151541E+02  -0.621560E+02   0.215772E+06  -0.182867E+01
  1104   0.115742E+04   0.149556E+02  -0.613776E+02   0.215380E+06  -0.187371E+01
  1105   0.115873E+04   0.147605E+02  -0.605877E+02   0.214988E+06  -0.191469E+01
  1106   0.116003E+04   0.145689E+02  -0.597847E+02   0.214598E+06  -0.195162E+01
  1107   0.116124E+04   0.143822E+02  -0.589702E+02   0.214208E+06  -0.198449E+01
  1108   0.116238E+04   0.141989E+02  -0.581448E+02   0.213820E+06  -0.201330E+01
  1109   0.116336E+04   0.140183E+02  -0.573078E+02   0.213432E+06  -0.203804E+01
  1110   0.116433E+04   0.138448E+02  -0.564607E+02   0.213045E+06  -0.205873E+01
  1111   0.116516E+04   0.136753E+02  -0.556027E+02   0.212659E+06  -0.207535E+01
  1112   0.116605E+04   0.135099E+02  -0.547361E+02   0.212274E+06  -0.208790E+01
  1113   0.116671E+04   0.133500E+02  -0.538586E+02   0.211890E+06  -0.209639E+01
  1114   0.116730E+04   0.131934E+02  -0.529732E+02   0.211507E+06  -0.210081E+01
  1115   0.116788E+04   0.130423E+02  -0.520798E+02   0.211125E+06  -0.210117E+01
  1116   0.116839E+04   0.128959E+02  -0.511777E+02   0.210744E+06  -0.209745E+01
  1117   0.116874E+04   0.127542E+02  -0.502685E+02   0.210363E+06  -0.208966E+01
  1118   0.116902E+04   0.126180E+02  -0.493505E+02   0.209984E+06  -0.207780E+01
  1119   0.116930E+04   0.124857E+02  -0.484269E+02   0.209605E+06  -0.206186E+01
  1120   0.116942E+04   0.123587E+02  -0.474967E+02   0.209228E+06  -0.204185E+01
  1121   0.116947E+04   0.122364E+02  -0.465593E+02   0.208851E+06  -0.201776E+01
  1122   0.116945E+04   0.121187E+02  -0.456176E+02   0.208475E+06  -0.198960E+01
  1123   0.116927E+04   0.120070E+02  -0.446709E+02   0.208100E+06  -0.195735E+01
  1124   0.116910E+04   0.118991E+02  -0.437191E+02   0.207726E+06  -0.192102E+01
  1125   0.116877E+04   0.117966E+02  -0.427623E+02   0.207353E+06  -0.188062E+01
  1126   0.116838E+04   0.116993E+02  -0.418027E+02   0.206981E+06  -0.183613E+01
  1127   0.116791E+04   0.116064E+02  -0.408395E+02   0.206609E+06  -0.178755E+01
  1128   0.116736E+04   0.115196E+02  -0.398742E+02   0.206239E+06  -0.173489E+01
  1129   0.116675E+04   0.114379E+02  -0.389053E+02   0.205869E+06  -0.167815E+01
  1130   0.116591E+04   0.113607E+02  -0.379350E+02   0.205500E+06  -0.161731E+01
  1131   0.116515E+04   0.112886E+02  -0.369642E+02   0.205132E+06  -0.155239E+01
  1132   0.116424E+04   0.112217E+02  -0.359911E+02   0.204765E+06  -0.148338E+01
  1133   0.116319E+04   0.111606E+02  -0.350182E+02   0.204399E+06  -0.141027E+01
  1134   0.116215E+04   0.111038E+02  -0.340446E+02   0.204034E+06  -0.133307E+01
  1135   0.116095E+04   0.110521E+02  -0.330711E+02   0.203670E+06  -0.125178E+01
  1136   0.115969E+04   0.110063E+02  -0.320998E+02   0.203306E+06  -0.116639E+01
  1137   0.115836E+04   0.109647E+02  -0.311279E+02   0.202943E+06  -0.107690E+01
  1138   0.115696E+04   0.109296E+02  -0.301590E+02   0.202582E+06  -0.983314E+00
  1139   0.115549E+04   0.108980E+02  -0.291909E+02   0.202221E+06  -0.885629E+00
  1140   0.115387E+04   0.108728E+02  -0.282265E+02   0.201860E+06  -0.783844E+00
  1141   0.115219E+04   0.108511E+02  -0.272644E+02   0.201501E+06  -0.677956E+00
  1142   0.115044E+04   0.108358E+02  -0.263060E+02   0.201143E+06  -0.567965E+00
  1143   0.114863E+04   0.108247E+02  -0.253521E+02   0.200785E+06  -0.453870E+00
  1144   0.114660E+04   0.108185E+02  -0.244026E+02   0.200428E+06  -0.335668E+00
  1145   0.114464E+04   0.108186E+02  -0.234575E+02   0.200073E+06  -0.213359E+00
  1146   0.114255E+04   0.108228E+02  -0.225177E+02   0.199717E+06  -0.869416E-01
  1147   0.114040E+04   0.108325E+02  -0.215837E+02   0.199363E+06   0.435856E-01
  1148   0.113810E+04   0.108463E+02  -0.206557E+02   0.199010E+06   0.178224E+00
  1149   0.113581E+04   0.108657E+02  -0.197351E+02   0.198657E+06   0.316975E+00
  1150   0.113339E+04   0.108898E+02  -0.188210E+02   0.198306E+06   0.459839E+00
  1151   0.113097E+04   0.109186E+02  -0.179144E+02   0.197955E+06   0.606791E+00
  1152   0.112834E+04   0.109522E+02  -0.170157E+02   0.197605E+06   0.757697E+00
  1153   0.112580E+04   0.109912E+02  -0.161258E+02   0.197255E+06   0.912395E+00
  1154   0.112311E+04   0.110349E+02  -0.152430E+02   0.196907E+06   0.107073E+01
  1155   0.112037E+04   0.110833E+02  -0.143695E+02   0.196559E+06   0.123253E+01
  1156   0.111748E+04   0.111356E+02  -0.135060E+02   0.196212E+06   0.139763E+01
  1157   0.111453E+04   0.111926E+02  -0.126509E+02   0.195866E+06   0.156589E+01
  1158   0.111159E+04   0.112550E+02  -0.118063E+02   0.195521E+06   0.173714E+01
  1159   0.110859E+04   0.113213E+02  -0.109715E+02   0.195177E+06   0.191121E+01
  1160   0.110538E+04   0.113929E+02  -0.101486E+02   0.194833E+06   0.208794E+01
  1161   0.110225E+04   0.114685E+02  -0.933523E+01   0.194490E+06   0.226718E+01
  1162   0.109899E+04   0.115486E+02  -0.853364E+01   0.194148E+06   0.244876E+01
  1163   0.109566E+04   0.116334E+02  -0.774371E+01   0.193807E+06   0.263252E+01
  1164   0.109234E+04   0.117227E+02  -0.696538E+01   0.193467E+06   0.281830E+01
  1165   0.108889E+04   0.118159E+02  -0.619858E+01   0.193127E+06   0.300594E+01
  1166   0.108530E+04   0.119136E+02  -0.544470E+01   0.192788E+06   0.319528E+01
  1167   0.108180E+04   0.120151E+02  -0.470368E+01   0.192450E+06   0.338615E+01
  1168   0.107816E+04   0.121212E+02  -0.397469E+01   0.192113E+06   0.357840E+01
  1169   0.107453E+04   0.122310E+02  -0.326065E+01   0.191776E+06   0.377186E+01
  1170   0.107084E+04   0.123447E+02  -0.255849E+01   0.191441E+06   0.396638E+01
  1171   0.106701E+04   0.124628E+02  -0.187112E+01   0.191106E+06   0.416179E+01
  1172   0.106320E+04   0.125847E+02  -0.119771E+01   0.190772E+06   0.435793E+01
  1173   0.105933E+04   0.127103E+02  -0.538203E+00   0.190438E+06   0.455463E+01
  1174   0.105539E+04   0.128389E+02   0.106373E+00   0.190106E+06   0.475175E+01
  1175   0.105139E+04   0.129712E+02   0.736164E+00   0.189774E+06   0.494911E+01
  1176   0.104726E+04   0.131072E+02   0.135050E+01   0.189443E+06   0.514656E+01
  1177   0.104322E+04   0.132477E+02   0.194991E+01   0.189113E+06   0.534394E+01
  1178   0.103904E+04   0.133903E+02   0.253379E+01   0.188783E+06   0.554108E+01
  1179   0.103495E+04   0.135381E+02   0.310200E+01   0.188454E+06   0.573782E+01
  1180   0.103072E+04   0.136888E+02   0.365431E+01   0.188126E+06   0.593400E+01
  1181   0.102651E+04   0.138417E+02   0.419050E+01   0.187799E+06   0.612946E+01
  1182   0.102216E+04   0.139982E+02   0.471036E+01   0.187472E+06   0.632404E+01
  1183   0.101783E+04   0.141576E+02   0.521379E+01   0.187147E+06   0.651758E+01
  1184   0.101343E+04   0.143191E+02   0.570049E+01   0.186822E+06   0.670992E+01
  1185   0.100905E+04   0.144850E+02   0.617045E+01   0.186497E+06   0.690089E+01
  1186   0.100462E+04   0.146529E+02   0.662331E+01   0.186174E+06   0.709034E+01
  1187   0.100019E+04   0.148237E+02   0.705901E+01   0.185851E+06   0.727810E+01
  1188   0.995708E+03   0.149966E+02   0.747726E+01   0.185529E+06   0.746401E+01
  1189   0.991166E+03   0.151723E+02   0.787820E+01   0.185208E+06   0.764792E+01
  1190   0.986638E+03   0.153500E+02   0.826147E+01   0.184887E+06   0.782965E+01
  1191   0.982052E+03   0.155305E+02   0.862722E+01   0.184567E+06   0.800905E+01
  1192   0.977480E+03   0.157131E+02   0.897506E+01   0.184248E+06   0.818596E+01
  1193   0.972850E+03   0.158977E+02   0.930509E+01   0.183930E+06   0.836022E+01
  1194   0.968236E+03   0.160842E+02   0.961729E+01   0.183612E+06   0.853166E+01
  1195   0.963637E+03   0.162728E+02   0.991145E+01   0.183295E+06   0.870012E+01
  1196   0.958906E+03   0.164641E+02   0.101872E+02   0.182979E+06   0.886545E+01
  1197   0.954265E+03   0.166559E+02   0.104449E+02   0.182664E+06   0.902748E+01
  1198   0.949566E+03   0.168497E+02   0.106832E+02   0.182349E+06   0.918605E+01
  1199   0.944883E+03   0.170447E+02   0.109045E+02   0.182035E+06   0.934100E+01
  1200   0.940143E+03   0.172416E+02   0.111071E+02   0.181722E+06   0.949217E+01
  1201   0.935493E+03   0.174389E+02   0.112906E+02   0.181409E+06   0.963943E+01
  1202   0.930711E+03   0.176390E+02   0.114564E+02   0.181097E+06   0.978277E+01
  1203   0.926019E+03   0.178395E+02   0.116031E+02   0.180786E+06   0.992224E+01
  1204   0.921269E+03   0.180412E+02   0.117314E+02   0.180475E+06   0.100578E+02
  1205   0.916535E+03   0.182426E+02   0.118409E+02   0.180165E+06   0.101896E+02
  1206   0.911817E+03   0.184460E+02   0.119322E+02   0.179856E+06   0.103176E+02
  1207   0.907188E+03   0.186499E+02   0.120039E+02   0.179548E+06   0.104418E+02
  1208   0.902500E+03   0.188551E+02   0.120583E+02   0.179240E+06   0.105623E+02
  1209   0.897754E+03   0.190600E+02   0.120940E+02   0.178933E+06   0.106791E+02
  1210   0.893096E+03   0.192654E+02   0.121104E+02   0.178627E+06   0.107922E+02
  1211   0.888378E+03   0.194721E+02   0.121082E+02   0.178321E+06   0.109017E+02
  1212   0.883750E+03   0.196786E+02   0.120883E+02   0.178016E+06   0.110076E+02
  1213   0.879062E+03   0.198849E+02   0.120507E+02   0.177712E+06   0.111098E+02
  1214   0.874461E+03   0.200925E+02   0.119939E+02   0.177408E+06   0.112086E+02
  1215   0.869875E+03   0.202991E+02   0.119189E+02   0.177106E+06   0.113037E+02
  1216   0.865303E+03   0.205063E+02   0.118257E+02   0.176803E+06   0.113954E+02
  1217   0.860596E+03   0.207133E+02   0.117150E+02   0.176502E+06   0.114837E+02
  1218   0.856051E+03   0.209210E+02   0.115855E+02   0.176201E+06   0.115685E+02
  1219   0.851444E+03   0.211269E+02   0.114395E+02   0.175901E+06   0.116498E+02
  1220   0.846925E+03   0.213328E+02   0.112748E+02   0.175601E+06   0.117279E+02
  1221   0.842419E+03   0.215377E+02   0.110929E+02   0.175302E+06   0.118025E+02
  1222   0.837925E+03   0.217433E+02   0.108925E+02   0.175004E+06   0.118739E+02
  1223   0.833444E+03   0.219480E+02   0.106765E+02   0.174707E+06   0.119419E+02
  1224   0.828975E+03   0.221504E+02   0.104414E+02   0.174410E+06   0.120067E+02
  1225   0.824593E+03   0.223534E+02   0.101894E+02   0.174114E+06   0.120683E+02
  1226   0.820222E+03   0.225548E+02   0.992130E+01   0.173818E+06   0.121267E+02
  1227   0.815938E+03   0.227554E+02   0.963573E+01   0.173523E+06   0.121819E+02
  1228   0.811591E+03   0.229551E+02   0.933423E+01   0.173229E+06   0.122340E+02
  1229   0.807329E+03   0.231533E+02   0.901537E+01   0.172935E+06   0.122829E+02
  1230   0.802930E+03   0.233500E+02   0.868145E+01   0.172642E+06   0.123288E+02
  1231   0.798691E+03   0.235458E+02   0.833106E+01   0.172350E+06   0.123717E+02
  1232   0.794462E+03   0.237394E+02   0.796575E+01   0.172059E+06   0.124115E+02
  1233   0.790393E+03   0.239329E+02   0.758335E+01   0.171768E+06   0.124483E+02
  1234   0.786259E+03   0.241235E+02   0.718690E+01   0.171477E+06   0.124822E+02
  1235   0.782433E+03   0.243132E+02   0.677499E+01   0.171188E+06   0.125132E+02
  1236   0.778469E+03   0.245000E+02   0.634842E+01   0.170898E+06   0.125412E+02
  1237   0.774514E+03   0.246853E+02   0.590652E+01   0.170610E+06   0.125664E+02
  1238   0.770644E+03   0.248691E+02   0.545010E+01   0.170322E+06   0.125887E+02
  1239   0.766782E+03   0.250500E+02   0.497922E+01   0.170035E+06   0.126082E+02
  1240   0.762931E+03   0.252293E+02   0.449545E+01   0.169749E+06   0.126250E+02
  1241   0.759236E+03   0.254058E+02   0.399735E+01   0.169463E+06   0.126390E+02
  1242   0.755477E+03   0.255815E+02   0.348723E+01   0.169177E+06   0.126503E+02
  1243   0.751801E+03   0.257528E+02   0.296196E+01   0.168893E+06   0.126589E+02
  1244   0.748207E+03   0.259234E+02   0.242538E+01   0.168609E+06   0.126648E+02
  1245   0.744696E+03   0.260911E+02   0.187595E+01   0.168325E+06   0.126681E+02
  1246   0.741193E+03   0.262551E+02   0.131543E+01   0.168043E+06   0.126688E+02
  1247   0.737699E+03   0.264170E+02   0.742325E+00   0.167761E+06   0.126669E+02
  1248   0.734286E+03   0.265760E+02   0.157376E+00   0.167479E+06   0.126625E+02
  1249   0.730955E+03   0.267336E+02  -0.438460E+00   0.167198E+06   0.126556E+02
  1250   0.727706E+03   0.268869E+02  -0.104526E+01   0.166918E+06   0.126462E+02
  1251   0.724465E+03   0.270365E+02  -0.166283E+01   0.166638E+06   0.126343E+02
  1252   0.721378E+03   0.271848E+02  -0.229093E+01   0.166359E+06   0.126202E+02
  1253   0.718225E+03   0.273288E+02  -0.292890E+01   0.166080E+06   0.126039E+02
  1254   0.715151E+03   0.274692E+02  -0.357665E+01   0.165803E+06   0.125856E+02
  1255   0.712158E+03   0.276076E+02  -0.423405E+01   0.165525E+06   0.125655E+02
  1256   0.709320E+03   0.277417E+02  -0.490047E+01   0.165249E+06   0.125437E+02
  1257   0.706487E+03   0.278730E+02  -0.557588E+01   0.164973E+06   0.125203E+02
  1258   0.703659E+03   0.280002E+02  -0.625985E+01   0.164697E+06   0.124956E+02
  1259   0.700910E+03   0.281246E+02  -0.695213E+01   0.164422E+06   0.124696E+02
  1260   0.698240E+03   0.282449E+02  -0.765233E+01   0.164148E+06   0.124426E+02
  1261   0.695648E+03   0.283625E+02  -0.836025E+01   0.163874E+06   0.124146E+02
  1262   0.693135E+03   0.284767E+02  -0.907536E+01   0.163601E+06   0.123858E+02
  1263   0.690700E+03   0.285867E+02  -0.979767E+01   0.163329E+06   0.123565E+02
  1264   0.688268E+03   0.286935E+02  -0.105269E+02   0.163057E+06   0.123266E+02
  1265   0.685987E+03   0.287961E+02  -0.112625E+02   0.162785E+06   0.122964E+02
  1266   0.683709E+03   0.288954E+02  -0.120040E+02   0.162515E+06   0.122661E+02
  1267   0.681508E+03   0.289899E+02  -0.127515E+02   0.162244E+06   0.122357E+02
  1268   0.679391E+03   0.290826E+02  -0.135045E+02   0.161975E+06   0.122055E+02
  1269   0.677357E+03   0.291691E+02  -0.142623E+02   0.161706E+06   0.121756E+02
  1270   0.675369E+03   0.292524E+02  -0.150258E+02   0.161437E+06   0.121461E+02
  1271   0.673464E+03   0.293324E+02  -0.157932E+02   0.161169E+06   0.121172E+02
  1272   0.671612E+03   0.294085E+02  -0.165647E+02   0.160902E+06   0.120891E+02
  1273   0.669813E+03   0.294799E+02  -0.173402E+02   0.160635E+06   0.120618E+02
  1274   0.668096E+03   0.295466E+02  -0.181189E+02   0.160369E+06   0.120356E+02
  1275   0.666445E+03   0.296102E+02  -0.189002E+02   0.160104E+06   0.120106E+02
  1276   0.664853E+03   0.296699E+02  -0.196848E+02   0.159839E+06   0.119870E+02
  1277   0.663336E+03   0.297258E+02  -0.204711E+02   0.159574E+06   0.119649E+02
  1278   0.661884E+03   0.297771E+02  -0.212600E+02   0.159310E+06   0.119444E+02
  1279   0.660505E+03   0.298238E+02  -0.220499E+02   0.159047E+06   0.119257E+02
  1280   0.659199E+03   0.298675E+02  -0.228424E+02   0.158784E+06   0.119090E+02
  1281   0.657957E+03   0.299067E+02  -0.236344E+02   0.158522E+06   0.118945E+02
  1282   0.656788E+03   0.299414E+02  -0.244275E+02   0.158260E+06   0.118821E+02
  1283   0.655684E+03   0.299723E+02  -0.252209E+02   0.157999E+06   0.118723E+02
  1284   0.654651E+03   0.299988E+02  -0.260146E+02   0.157739E+06   0.118649E+02
  1285   0.653674E+03   0.300215E+02  -0.268071E+02   0.157479E+06   0.118604E+02
  1286   0.652768E+03   0.300391E+02  -0.275992E+02   0.157219E+06   0.118587E+02
  1287   0.651933E+03   0.300531E+02  -0.283894E+02   0.156960E+06   0.118600E+02
  1288   0.651168E+03   0.300626E+02  -0.291791E+02   0.156702E+06   0.118645E+02
  1289   0.650465E+03   0.300686E+02  -0.299654E+02   0.156444E+06   0.118723E+02
  1290   0.649825E+03   0.300694E+02  -0.307506E+02   0.156187E+06   0.118836E+02
  1291   0.649255E+03   0.300667E+02  -0.315331E+02   0.155930E+06   0.118986E+02
  1292   0.648746E+03   0.300581E+02  -0.323130E+02   0.155674E+06   0.119174E+02
  1293   0.648298E+03   0.300475E+02  -0.330902E+02   0.155418E+06   0.119401E+02
  1294   0.647926E+03   0.300319E+02  -0.338611E+02   0.155163E+06   0.119669E+02
  1295   0.647608E+03   0.300121E+02  -0.346300E+02   0.154908E+06   0.119979E+02
  1296   0.647350E+03   0.299887E+02  -0.353926E+02   0.154654E+06   0.120334E+02
  1297   0.647159E+03   0.299611E+02  -0.361517E+02   0.154401E+06   0.120734E+02
  1298   0.647029E+03   0.299294E+02  -0.369053E+02   0.154148E+06   0.121181E+02
  1299   0.646950E+03   0.298935E+02  -0.376540E+02   0.153895E+06   0.121676E+02
  1300   0.646946E+03   0.298526E+02  -0.383963E+02   0.153643E+06   0.122222E+02
  1301   0.647000E+03   0.298091E+02  -0.391323E+02   0.153392E+06   0.122819E+02
  1302   0.647106E+03   0.297608E+02  -0.398612E+02   0.153141E+06   0.123464E+02
  1303   0.647271E+03   0.297083E+02  -0.405846E+02   0.152891E+06   0.124156E+02
  1304   0.647494E+03   0.296525E+02  -0.413004E+02   0.152641E+06   0.124890E+02
  1305   0.647775E+03   0.295919E+02  -0.420101E+02   0.152392E+06   0.125665E+02
  1306   0.648100E+03   0.295286E+02  -0.427107E+02   0.152143E+06   0.126477E+02
  1307   0.648498E+03   0.294606E+02  -0.434032E+02   0.151894E+06   0.127323E+02
  1308   0.648947E+03   0.293885E+02  -0.440897E+02   0.151647E+06   0.128201E+02
  1309   0.649438E+03   0.293116E+02  -0.447658E+02   0.151399E+06   0.129108E+02
  1310   0.649995E+03   0.292322E+02  -0.454347E+02   0.151153E+06   0.130041E+02
  1311   0.650595E+03   0.291488E+02  -0.460942E+02   0.150906E+06   0.130997E+02
  1312   0.651274E+03   0.290621E+02  -0.467442E+02   0.150660E+06   0.131973E+02
  1313   0.651981E+03   0.289707E+02  -0.473857E+02   0.150415E+06   0.132967E+02
  1314   0.652745E+03   0.288760E+02  -0.480164E+02   0.150170E+06   0.133975E+02
  1315   0.653552E+03   0.287781E+02  -0.486379E+02   0.149926E+06   0.134995E+02
  1316   0.654416E+03   0.286755E+02  -0.492488E+02   0.149682E+06   0.136024E+02
  1317   0.655329E+03   0.285713E+02  -0.498498E+02   0.149439E+06   0.137058E+02
  1318   0.656276E+03   0.284615E+02  -0.504396E+02   0.149196E+06   0.138096E+02
  1319   0.657273E+03   0.283487E+02  -0.510197E+02   0.148954E+06   0.139134E+02
  1320   0.658311E+03   0.282326E+02  -0.515879E+02   0.148712E+06   0.140169E+02
  1321   0.659391E+03   0.281142E+02  -0.521459E+02   0.148471E+06   0.141199E+02
  1322   0.660520E+03   0.279904E+02  -0.526913E+02   0.148230E+06   0.142221E+02
  1323   0.661690E+03   0.278642E+02  -0.532250E+02   0.147990E+06   0.143231E+02
  1324   0.662901E+03   0.277348E+02  -0.537479E+02   0.147750E+06   0.144228E+02
  1325   0.664145E+03   0.276024E+02  -0.542577E+02   0.147511E+06   0.145208E+02
  1326   0.665438E+03   0.274669E+02  -0.547561E+02   0.147272E+06   0.146168E+02
  1327   0.666749E+03   0.273291E+02  -0.552422E+02   0.147034E+06   0.147105E+02
  1328   0.668116E+03   0.271882E+02  -0.557140E+02   0.146796E+06   0.148017E+02
  1329   0.669509E+03   0.270435E+02  -0.561745E+02   0.146559E+06   0.148901E+02
  1330   0.670934E+03   0.268957E+02  -0.566216E+02   0.146322E+06   0.149753E+02
  1331   0.672399E+03   0.267457E+02  -0.570552E+02   0.146085E+06   0.150572E+02
  1332   0.673883E+03   0.265927E+02  -0.574762E+02   0.145849E+06   0.151353E+02
  1333   0.675406E+03   0.264366E+02  -0.578824E+02   0.145614E+06   0.152096E+02
  1334   0.676954E+03   0.262791E+02  -0.582762E+02   0.145379E+06   0.152795E+02
  1335   0.678528E+03   0.261178E+02  -0.586560E+02   0.145145E+06   0.153449E+02
  1336   0.680133E+03   0.259550E+02  -0.590206E+02   0.144911E+06   0.154055E+02
  1337   0.681763E+03   0.257886E+02  -0.593720E+02   0.144677E+06   0.154610E+02
  1338   0.683410E+03   0.256207E+02  -0.597090E+02   0.144444E+06   0.155111E+02
  1339   0.685089E+03   0.254498E+02  -0.600324E+02   0.144211E+06   0.155555E+02
  1340   0.686784E+03   0.252776E+02  -0.603421E+02   0.143979E+06   0.155939E+02
  1341   0.688496E+03   0.251039E+02  -0.606361E+02   0.143747E+06   0.156261E+02
  1342   0.690225E+03   0.249273E+02  -0.609159E+02   0.143516E+06   0.156518E+02
  1343   0.691978E+03   0.247485E+02  -0.611808E+02   0.143286E+06   0.156706E+02
  1344   0.693747E+03   0.245677E+02  -0.614308E+02   0.143055E+06   0.156823E+02
  1345   0.695517E+03   0.243862E+02  -0.616653E+02   0.142825E+06   0.156866E+02
  1346   0.697310E+03   0.242019E+02  -0.618866E+02   0.142596E+06   0.156833E+02
  1347   0.699120E+03   0.240162E+02  -0.620918E+02   0.142367E+06   0.156720E+02
  1348   0.700930E+03   0.238292E+02  -0.622816E+02   0.142139E+06   0.156524E+02
  1349   0.702763E+03   0.236393E+02  -0.624562E+02   0.141911E+06   0.156243E+02
  1350   0.704590E+03   0.234497E+02  -0.626155E+02   0.141683E+06   0.155874E+02
  1351   0.706432E+03   0.232580E+02  -0.627598E+02   0.141456E+06   0.155415E+02
  1352   0.708267E+03   0.230650E+02  -0.628882E+02   0.141229E+06   0.154873E+02
  1353   0.710118E+03   0.228721E+02  -0.630015E+02   0.141003E+06   0.154252E+02
  1354   0.711963E+03   0.226773E+02  -0.630999E+02   0.140777E+06   0.153561E+02
  1355   0.713823E+03   0.224810E+02  -0.631827E+02   0.140552E+06   0.152805E+02
  1356   0.715685E+03   0.222850E+02  -0.632514E+02   0.140327E+06   0.151992E+02
  1357   0.717540E+03   0.220869E+02  -0.633031E+02   0.140103E+06   0.151128E+02
  1358   0.719382E+03   0.218881E+02  -0.633378E+02   0.139879E+06   0.150221E+02
  1359   0.721226E+03   0.216888E+02  -0.633594E+02   0.139655E+06   0.149276E+02
  1360   0.723049E+03   0.214904E+02  -0.633641E+02   0.139432E+06   0.148300E+02
  1361   0.724889E+03   0.212891E+02  -0.633544E+02   0.139209E+06   0.147301E+02
  1362   0.726701E+03   0.210879E+02  -0.633279E+02   0.138987E+06   0.146284E+02
  1363   0.728515E+03   0.208862E+02  -0.632885E+02   0.138765E+06   0.145258E+02
  1364   0.730295E+03   0.206845E+02  -0.632318E+02   0.138544E+06   0.144227E+02
  1365   0.732151E+03   0.204822E+02  -0.631594E+02   0.138323E+06   0.143200E+02
  1366   0.733920E+03   0.202793E+02  -0.630734E+02   0.138103E+06   0.142182E+02
  1367   0.735677E+03   0.200757E+02  -0.629718E+02   0.137883E+06   0.141181E+02
  1368   0.737497E+03   0.198737E+02  -0.628547E+02   0.137663E+06   0.140203E+02
  1369   0.739230E+03   0.196703E+02  -0.627220E+02   0.137444E+06   0.139255E+02
  1370   0.740952E+03   0.194677E+02  -0.625753E+02   0.137225E+06   0.138344E+02
  1371   0.742661E+03   0.192652E+02  -0.624133E+02   0.137007E+06   0.137476E+02
  1372   0.744360E+03   0.190628E+02  -0.622367E+02   0.136789E+06   0.136658E+02
  1373   0.746047E+03   0.188611E+02  -0.620455E+02   0.136571E+06   0.135897E+02
  1374   0.747722E+03   0.186596E+02  -0.618391E+02   0.136354E+06   0.135200E+02
  1375   0.749387E+03   0.184581E+02  -0.616191E+02   0.136138E+06   0.134573E+02
  1376   0.751041E+03   0.182574E+02  -0.613840E+02   0.135922E+06   0.134023E+02
  1377   0.752683E+03   0.180582E+02  -0.611353E+02   0.135706E+06   0.133556E+02
  1378   0.754315E+03   0.178575E+02  -0.608724E+02   0.135490E+06   0.133181E+02
  1379   0.755863E+03   0.176599E+02  -0.605954E+02   0.135275E+06   0.132902E+02
  1380   0.757399E+03   0.174608E+02  -0.603050E+02   0.135061E+06   0.132727E+02
  1381   0.758926E+03   0.172640E+02  -0.599998E+02   0.134847E+06   0.132663E+02
  1382   0.760293E+03   0.170679E+02  -0.596806E+02   0.134633E+06   0.132716E+02
  1383   0.761800E+03   0.168726E+02  -0.593491E+02   0.134420E+06   0.132893E+02
  1384   0.763147E+03   0.166787E+02  -0.590036E+02   0.134207E+06   0.133201E+02
  1385   0.764485E+03   0.164856E+02  -0.586452E+02   0.133994E+06   0.133647E+02
  1386   0.765814E+03   0.162940E+02  -0.582737E+02   0.133782E+06   0.134236E+02
  1387   0.767058E+03   0.161039E+02  -0.578893E+02   0.133571E+06   0.134977E+02
  1388   0.768442E+03   0.159144E+02  -0.574928E+02   0.133359E+06   0.135875E+02
  1389   0.769668E+03   0.157265E+02  -0.570828E+02   0.133149E+06   0.136938E+02
  1390   0.770811E+03   0.155407E+02  -0.566622E+02   0.132938E+06   0.138172E+02
  1391   0.772019E+03   0.153564E+02  -0.562290E+02   0.132728E+06   0.139583E+02
  1392   0.773143E+03   0.151736E+02  -0.557839E+02   0.132519E+06   0.141180E+02
  1393   0.774259E+03   0.149929E+02  -0.553270E+02   0.132309E+06   0.142967E+02
  1394   0.775293E+03   0.148136E+02  -0.548598E+02   0.132101E+06   0.144953E+02
  1395   0.776318E+03   0.146358E+02  -0.543802E+02   0.131892E+06   0.147143E+02
  1396   0.777334E+03   0.144609E+02  -0.538912E+02   0.131684E+06   0.149544E+02
  1397   0.778268E+03   0.142874E+02  -0.533907E+02   0.131476E+06   0.152164E+02
  1398   0.779120E+03   0.141154E+02  -0.528793E+02   0.131269E+06   0.155009E+02
  1399   0.779964E+03   0.139469E+02  -0.523581E+02   0.131062E+06   0.158085E+02
  1400   0.780800E+03   0.137799E+02  -0.518269E+02   0.130856E+06   0.161400E+02
  1401   0.781554E+03   0.136143E+02  -0.512859E+02   0.130650E+06   0.164958E+02
  1402   0.782301E+03   0.134522E+02  -0.507358E+02   0.130444E+06   0.168754E+02
  1403   0.782967E+03   0.132923E+02  -0.501759E+02   0.130239E+06   0.172783E+02
  1404   0.783551E+03   0.131352E+02  -0.496069E+02   0.130034E+06   0.177038E+02
  1405   0.784203E+03   0.129795E+02  -0.490289E+02   0.129830E+06   0.181513E+02
  1406   0.784700E+03   0.128273E+02  -0.484433E+02   0.129625E+06   0.186202E+02
  1407   0.785117E+03   0.126771E+02  -0.478487E+02   0.129422E+06   0.191098E+02
  1408   0.785676E+03   0.125289E+02  -0.472457E+02   0.129218E+06   0.196196E+02
  1409   0.786007E+03   0.123843E+02  -0.466345E+02   0.129015E+06   0.201489E+02
  1410   0.786407E+03   0.122416E+02  -0.460164E+02   0.128813E+06   0.206970E+02
  1411   0.786727E+03   0.121016E+02  -0.453901E+02   0.128611E+06   0.212634E+02
  1412   0.786969E+03   0.119651E+02  -0.447562E+02   0.128409E+06   0.218473E+02
