#    L    TT             EE             BB             TE          
  1173   0.106182E+04   0.132344E+02   0.873689E-01  -0.812173E+01
  1174   0.105856E+04   0.133224E+02   0.873325E-01  -0.750230E+01
  1175   0.105523E+04   0.134138E+02   0.872950E-01  -0.689428E+01
  1176   0.105178E+04   0.135087E+02   0.872565E-01  -0.629832E+01
  1177   0.104841E+04   0.136078E+02   0.872170E-01  -0.571390E+01
  1178   0.104491E+04   0.137089E+02   0.871764E-01  -0.514162E+01
  1179   0.104149E+04   0.138149E+02   0.871348E-01  -0.458162E+01
  1180   0.103794E+04   0.139238E+02   0.870922E-01  -0.403412E+01
  1181   0.103441E+04   0.140346E+02   0.870486E-01  -0.349934E+01
  1182   0.103074E+04   0.141490E+02   0.870040E-01  -0.297751E+01
  1183   0.102708E+04   0.142661E+02   0.869584E-01  -0.246870E+01
  1184   0.102336E+04   0.143852E+02   0.869118E-01  -0.197322E+01
  1185   0.101966E+04   0.145087E+02   0.868642E-01  -0.149110E+01
  1186   0.101589E+04   0.146342E+02   0.868157E-01  -0.102270E+01
  1187   0.101214E+04   0.147625E+02   0.867662E-01  -0.568077E+00
  1188   0.100832E+04   0.148928E+02   0.867158E-01  -0.127529E+00
  1189   0.100444E+04   0.150260E+02   0.866645E-01   0.299085E+00
  1190   0.100058E+04   0.151613E+02   0.866122E-01   0.711385E+00
  1191   0.996647E+03   0.152994E+02   0.865590E-01   0.110951E+01
  1192   0.992728E+03   0.154396E+02   0.865050E-01   0.149309E+01
  1193   0.988747E+03   0.155820E+02   0.864500E-01   0.186217E+01
  1194   0.984776E+03   0.157264E+02   0.863942E-01   0.221675E+01
  1195   0.980817E+03   0.158730E+02   0.863375E-01   0.255660E+01
  1196   0.976719E+03   0.160225E+02   0.862799E-01   0.288132E+01
  1197   0.972705E+03   0.161727E+02   0.862215E-01   0.319128E+01
  1198   0.968628E+03   0.163250E+02   0.861623E-01   0.348513E+01
  1199   0.964560E+03   0.164787E+02   0.861023E-01   0.376514E+01
  1200   0.960427E+03   0.166347E+02   0.860414E-01   0.402982E+01
  1201   0.956378E+03   0.167913E+02   0.859798E-01   0.427848E+01
  1202   0.952189E+03   0.169510E+02   0.859174E-01   0.451263E+01
  1203   0.948083E+03   0.171113E+02   0.858542E-01   0.473084E+01
  1204   0.943911E+03   0.172732E+02   0.857903E-01   0.493388E+01
  1205   0.939747E+03   0.174351E+02   0.857257E-01   0.512105E+01
  1206   0.935591E+03   0.175993E+02   0.856603E-01   0.529311E+01
  1207   0.931516E+03   0.177643E+02   0.855942E-01   0.544863E+01
  1208   0.927374E+03   0.179310E+02   0.855275E-01   0.558984E+01
  1209   0.923164E+03   0.180977E+02   0.854600E-01   0.571531E+01
  1210   0.919035E+03   0.182653E+02   0.853919E-01   0.582431E+01
  1211   0.914838E+03   0.184346E+02   0.853232E-01   0.591762E+01
  1212   0.910720E+03   0.186040E+02   0.852538E-01   0.599600E+01
  1213   0.906534E+03   0.187736E+02   0.851839E-01   0.605948E+01
  1214   0.902427E+03   0.189450E+02   0.851133E-01   0.610660E+01
  1215   0.898324E+03   0.191158E+02   0.850422E-01   0.613812E+01
  1216   0.894226E+03   0.192876E+02   0.849705E-01   0.615407E+01
  1217   0.889983E+03   0.194597E+02   0.848982E-01   0.615520E+01
  1218   0.885892E+03   0.196328E+02   0.848255E-01   0.614005E+01
  1219   0.881731E+03   0.198048E+02   0.847522E-01   0.611088E+01
  1220   0.877646E+03   0.199771E+02   0.846784E-01   0.606545E+01
  1221   0.873564E+03   0.201490E+02   0.846042E-01   0.600528E+01
  1222   0.869485E+03   0.203221E+02   0.845295E-01   0.592890E+01
  1223   0.865407E+03   0.204948E+02   0.844544E-01   0.583928E+01
  1224   0.861331E+03   0.206657E+02   0.843789E-01   0.573273E+01
  1225   0.857331E+03   0.208377E+02   0.843030E-01   0.561149E+01
  1226   0.853331E+03   0.210087E+02   0.842267E-01   0.547630E+01
  1227   0.849406E+03   0.211795E+02   0.841500E-01   0.532569E+01
  1228   0.845407E+03   0.213500E+02   0.840730E-01   0.516115E+01
  1229   0.841483E+03   0.215196E+02   0.839957E-01   0.498120E+01
  1230   0.837409E+03   0.216882E+02   0.839180E-01   0.478808E+01
  1231   0.833483E+03   0.218566E+02   0.838401E-01   0.458030E+01
  1232   0.829556E+03   0.220234E+02   0.837620E-01   0.435934E+01
  1233   0.825777E+03   0.221908E+02   0.836836E-01   0.412299E+01
  1234   0.821921E+03   0.223558E+02   0.836049E-01   0.387422E+01
  1235   0.818360E+03   0.225207E+02   0.835261E-01   0.361152E+01
  1236   0.814648E+03   0.226833E+02   0.834471E-01   0.333566E+01
  1237   0.810934E+03   0.228452E+02   0.833679E-01   0.304587E+01
  1238   0.807290E+03   0.230062E+02   0.832886E-01   0.274290E+01
  1239   0.803644E+03   0.231650E+02   0.832091E-01   0.242674E+01
  1240   0.799994E+03   0.233230E+02   0.831296E-01   0.209887E+01
  1241   0.796488E+03   0.234788E+02   0.830499E-01   0.175779E+01
  1242   0.792903E+03   0.236347E+02   0.829702E-01   0.140573E+01
  1243   0.789389E+03   0.237869E+02   0.828905E-01   0.103948E+01
  1244   0.785943E+03   0.239392E+02   0.828107E-01   0.662818E+00
  1245   0.782567E+03   0.240893E+02   0.827309E-01   0.274095E+00
  1246   0.779185E+03   0.242367E+02   0.826511E-01  -0.124994E+00
  1247   0.775798E+03   0.243826E+02   0.825713E-01  -0.536021E+00
  1248   0.772478E+03   0.245265E+02   0.824915E-01  -0.958336E+00
  1249   0.769226E+03   0.246698E+02   0.824119E-01  -0.139106E+01
  1250   0.766042E+03   0.248096E+02   0.823323E-01  -0.183437E+01
  1251   0.762851E+03   0.249467E+02   0.822528E-01  -0.228813E+01
  1252   0.759802E+03   0.250832E+02   0.821734E-01  -0.275216E+01
  1253   0.756670E+03   0.252163E+02   0.820941E-01  -0.322584E+01
  1254   0.753605E+03   0.253467E+02   0.820150E-01  -0.370915E+01
  1255   0.750606E+03   0.254758E+02   0.819360E-01  -0.420198E+01
  1256   0.747748E+03   0.256016E+02   0.818573E-01  -0.470378E+01
  1257   0.744881E+03   0.257255E+02   0.817787E-01  -0.521454E+01
  1258   0.742005E+03   0.258460E+02   0.817003E-01  -0.573390E+01
  1259   0.739194E+03   0.259647E+02   0.816222E-01  -0.626165E+01
  1260   0.736448E+03   0.260801E+02   0.815443E-01  -0.679747E+01
  1261   0.733767E+03   0.261936E+02   0.814666E-01  -0.734120E+01
  1262   0.731151E+03   0.263046E+02   0.813892E-01  -0.789237E+01
  1263   0.728598E+03   0.264123E+02   0.813122E-01  -0.845104E+01
  1264   0.726036E+03   0.265175E+02   0.812354E-01  -0.901698E+01
  1265   0.723612E+03   0.266194E+02   0.811589E-01  -0.958971E+01
  1266   0.721177E+03   0.267189E+02   0.810827E-01  -0.101689E+02
  1267   0.718805E+03   0.268145E+02   0.810069E-01  -0.107545E+02
  1268   0.716504E+03   0.269090E+02   0.809314E-01  -0.113463E+02
  1269   0.714274E+03   0.269982E+02   0.808563E-01  -0.119434E+02
  1270   0.712077E+03   0.270850E+02   0.807816E-01  -0.125470E+02
  1271   0.709949E+03   0.271694E+02   0.807073E-01  -0.131553E+02
  1272   0.707862E+03   0.272507E+02   0.806334E-01  -0.137685E+02
  1273   0.705815E+03   0.273282E+02   0.805599E-01  -0.143865E+02
  1274   0.703838E+03   0.274018E+02   0.804868E-01  -0.150088E+02
  1275   0.701915E+03   0.274731E+02   0.804141E-01  -0.156347E+02
  1276   0.700038E+03   0.275413E+02   0.803419E-01  -0.162649E+02
  1277   0.698224E+03   0.276065E+02   0.802702E-01  -0.168981E+02
  1278   0.696463E+03   0.276679E+02   0.801989E-01  -0.175350E+02
  1279   0.694764E+03   0.277256E+02   0.801281E-01  -0.181742E+02
  1280   0.693126E+03   0.277810E+02   0.800578E-01  -0.188173E+02
  1281   0.691542E+03   0.278327E+02   0.799880E-01  -0.194614E+02
  1282   0.690018E+03   0.278807E+02   0.799187E-01  -0.201080E+02
  1283   0.688548E+03   0.279258E+02   0.798500E-01  -0.207564E+02
  1284   0.687138E+03   0.279671E+02   0.797817E-01  -0.214068E+02
  1285   0.685774E+03   0.280056E+02   0.797140E-01  -0.220577E+02
  1286   0.684470E+03   0.280396E+02   0.796469E-01  -0.227098E+02
  1287   0.683227E+03   0.280707E+02   0.795803E-01  -0.233619E+02
  1288   0.682043E+03   0.280982E+02   0.795143E-01  -0.240155E+02
  1289   0.680912E+03   0.281228E+02   0.794488E-01  -0.246675E+02
  1290   0.679834E+03   0.281431E+02   0.793840E-01  -0.253205E+02
  1291   0.678816E+03   0.281605E+02   0.793197E-01  -0.259728E+02
  1292   0.677849E+03   0.281728E+02   0.792560E-01  -0.266247E+02
  1293   0.676935E+03   0.281838E+02   0.791930E-01  -0.272761E+02
  1294   0.676088E+03   0.281905E+02   0.791305E-01  -0.279234E+02
  1295   0.675286E+03   0.281936E+02   0.790687E-01  -0.285712E+02
  1296   0.674536E+03   0.281939E+02   0.790075E-01  -0.292151E+02
  1297   0.673844E+03   0.281907E+02   0.789469E-01  -0.298580E+02
  1298   0.673205E+03   0.281839E+02   0.788870E-01  -0.304979E+02
  1299   0.672610E+03   0.281737E+02   0.788277E-01  -0.311356E+02
  1300   0.672082E+03   0.281591E+02   0.787691E-01  -0.317696E+02
  1301   0.671605E+03   0.281426E+02   0.787111E-01  -0.324000E+02
  1302   0.671172E+03   0.281218E+02   0.786538E-01  -0.330262E+02
  1303   0.670791E+03   0.280975E+02   0.785971E-01  -0.336497E+02
  1304   0.670462E+03   0.280705E+02   0.785412E-01  -0.342683E+02
  1305   0.670185E+03   0.280392E+02   0.784859E-01  -0.348837E+02
  1306   0.669945E+03   0.280060E+02   0.784312E-01  -0.354930E+02
  1307   0.669771E+03   0.279684E+02   0.783773E-01  -0.360969E+02
  1308   0.669642E+03   0.279275E+02   0.783241E-01  -0.366978E+02
  1309   0.669550E+03   0.278822E+02   0.782715E-01  -0.372913E+02
  1310   0.669518E+03   0.278350E+02   0.782196E-01  -0.378805E+02
  1311   0.669523E+03   0.277843E+02   0.781685E-01  -0.384632E+02
  1312   0.669602E+03   0.277309E+02   0.781180E-01  -0.390395E+02
  1313   0.669704E+03   0.276732E+02   0.780682E-01  -0.396102E+02
  1314   0.669859E+03   0.276128E+02   0.780191E-01  -0.401732E+02
  1315   0.670051E+03   0.275496E+02   0.779707E-01  -0.407299E+02
  1316   0.670295E+03   0.274822E+02   0.779230E-01  -0.412792E+02
  1317   0.670585E+03   0.274136E+02   0.778761E-01  -0.418216E+02
  1318   0.670906E+03   0.273399E+02   0.778298E-01  -0.423559E+02
  1319   0.671272E+03   0.272635E+02   0.777841E-01  -0.428836E+02
  1320   0.671676E+03   0.271844E+02   0.777392E-01  -0.434026E+02
  1321   0.672118E+03   0.271033E+02   0.776950E-01  -0.439143E+02
  1322   0.672606E+03   0.270171E+02   0.776515E-01  -0.444167E+02
  1323   0.673133E+03   0.269290E+02   0.776086E-01  -0.449106E+02
  1324   0.673698E+03   0.268381E+02   0.775665E-01  -0.453968E+02
  1325   0.674295E+03   0.267444E+02   0.775250E-01  -0.458731E+02
  1326   0.674938E+03   0.266479E+02   0.774841E-01  -0.463410E+02
  1327   0.675598E+03   0.265494E+02   0.774440E-01  -0.468001E+02
  1328   0.676312E+03   0.264482E+02   0.774045E-01  -0.472479E+02
  1329   0.677050E+03   0.263434E+02   0.773657E-01  -0.476877E+02
  1330   0.677821E+03   0.262358E+02   0.773275E-01  -0.481172E+02
  1331   0.678631E+03   0.261261E+02   0.772900E-01  -0.485365E+02
  1332   0.679459E+03   0.260137E+02   0.772531E-01  -0.489465E+02
  1333   0.680327E+03   0.258984E+02   0.772168E-01  -0.493449E+02
  1334   0.681220E+03   0.257819E+02   0.771812E-01  -0.497341E+02
  1335   0.682138E+03   0.256617E+02   0.771462E-01  -0.501126E+02
  1336   0.683090E+03   0.255403E+02   0.771118E-01  -0.504790E+02
  1337   0.684067E+03   0.254152E+02   0.770780E-01  -0.508356E+02
  1338   0.685063E+03   0.252888E+02   0.770448E-01  -0.511811E+02
  1339   0.686093E+03   0.251596E+02   0.770122E-01  -0.515161E+02
  1340   0.687142E+03   0.250290E+02   0.769801E-01  -0.518408E+02
  1341   0.688210E+03   0.248970E+02   0.769486E-01  -0.521529E+02
  1342   0.689297E+03   0.247621E+02   0.769177E-01  -0.524541E+02
  1343   0.690411E+03   0.246251E+02   0.768873E-01  -0.527436E+02
  1344   0.691545E+03   0.244860E+02   0.768575E-01  -0.530216E+02
  1345   0.692684E+03   0.243462E+02   0.768282E-01  -0.532872E+02
  1346   0.693851E+03   0.242035E+02   0.767994E-01  -0.535429E+02
  1347   0.695038E+03   0.240594E+02   0.767711E-01  -0.537856E+02
  1348   0.696231E+03   0.239138E+02   0.767434E-01  -0.540162E+02
  1349   0.697452E+03   0.237653E+02   0.767161E-01  -0.542347E+02
  1350   0.698672E+03   0.236169E+02   0.766893E-01  -0.544413E+02
  1351   0.699913E+03   0.234662E+02   0.766629E-01  -0.546358E+02
  1352   0.701153E+03   0.233141E+02   0.766370E-01  -0.548177E+02
  1353   0.702415E+03   0.231620E+02   0.766116E-01  -0.549877E+02
  1354   0.703676E+03   0.230076E+02   0.765866E-01  -0.551459E+02
  1355   0.704960E+03   0.228516E+02   0.765620E-01  -0.552915E+02
  1356   0.706252E+03   0.226957E+02   0.765378E-01  -0.554260E+02
  1357   0.707545E+03   0.225374E+02   0.765140E-01  -0.555466E+02
  1358   0.708831E+03   0.223783E+02   0.764906E-01  -0.556533E+02
  1359   0.710125E+03   0.222183E+02   0.764676E-01  -0.557497E+02
  1360   0.711407E+03   0.220590E+02   0.764449E-01  -0.558323E+02
  1361   0.712712E+03   0.218965E+02   0.764226E-01  -0.559033E+02
  1362   0.713997E+03   0.217339E+02   0.764007E-01  -0.559604E+02
  1363   0.715292E+03   0.215703E+02   0.763790E-01  -0.560075E+02
  1364   0.716560E+03   0.214066E+02   0.763577E-01  -0.560401E+02
  1365   0.717912E+03   0.212419E+02   0.763367E-01  -0.560597E+02
  1366   0.719187E+03   0.210762E+02   0.763160E-01  -0.560685E+02
  1367   0.720457E+03   0.209095E+02   0.762956E-01  -0.560644E+02
  1368   0.721798E+03   0.207441E+02   0.762754E-01  -0.560474E+02
  1369   0.723061E+03   0.205769E+02   0.762556E-01  -0.560174E+02
  1370   0.724321E+03   0.204101E+02   0.762359E-01  -0.559761E+02
  1371   0.725579E+03   0.202430E+02   0.762165E-01  -0.559219E+02
  1372   0.726834E+03   0.200755E+02   0.761973E-01  -0.558555E+02
  1373   0.728087E+03   0.199085E+02   0.761784E-01  -0.557771E+02
  1374   0.729338E+03   0.197410E+02   0.761596E-01  -0.556859E+02
  1375   0.730587E+03   0.195732E+02   0.761410E-01  -0.555834E+02
  1376   0.731835E+03   0.194057E+02   0.761226E-01  -0.554680E+02
  1377   0.733082E+03   0.192392E+02   0.761044E-01  -0.553414E+02
  1378   0.734328E+03   0.190708E+02   0.760863E-01  -0.552028E+02
  1379   0.735500E+03   0.189049E+02   0.760683E-01  -0.550521E+02
  1380   0.736671E+03   0.187370E+02   0.760505E-01  -0.548901E+02
  1381   0.737842E+03   0.185709E+02   0.760328E-01  -0.547154E+02
  1382   0.738865E+03   0.184050E+02   0.760152E-01  -0.545287E+02
  1383   0.740038E+03   0.182392E+02   0.759977E-01  -0.543315E+02
  1384   0.741062E+03   0.180744E+02   0.759802E-01  -0.541223E+02
  1385   0.742088E+03   0.179097E+02   0.759628E-01  -0.539019E+02
  1386   0.743115E+03   0.177460E+02   0.759455E-01  -0.536702E+02
  1387   0.744070E+03   0.175831E+02   0.759282E-01  -0.534273E+02
  1388   0.745175E+03   0.174203E+02   0.759109E-01  -0.531739E+02
  1389   0.746133E+03   0.172583E+02   0.758936E-01  -0.529084E+02
  1390   0.747020E+03   0.170979E+02   0.758763E-01  -0.526340E+02
  1391   0.747984E+03   0.169383E+02   0.758590E-01  -0.523483E+02
  1392   0.748876E+03   0.167794E+02   0.758416E-01  -0.520521E+02
  1393   0.749772E+03   0.166221E+02   0.758242E-01  -0.517453E+02
  1394   0.750597E+03   0.164654E+02   0.758068E-01  -0.514296E+02
  1395   0.751426E+03   0.163096E+02   0.757892E-01  -0.511025E+02
  1396   0.752259E+03   0.161559E+02   0.757716E-01  -0.507671E+02
  1397   0.753022E+03   0.160028E+02   0.757539E-01  -0.504211E+02
  1398   0.753715E+03   0.158505E+02   0.757360E-01  -0.500654E+02
  1399   0.754412E+03   0.157010E+02   0.757180E-01  -0.497005E+02
  1400   0.755115E+03   0.155522E+02   0.756999E-01  -0.493265E+02
  1401   0.755748E+03   0.154040E+02   0.756816E-01  -0.489434E+02
  1402   0.756388E+03   0.152586E+02   0.756631E-01  -0.485518E+02
  1403   0.756958E+03   0.151145E+02   0.756445E-01  -0.481511E+02
  1404   0.757460E+03   0.149724E+02   0.756256E-01  -0.477419E+02
  1405   0.758043E+03   0.148310E+02   0.756065E-01  -0.473241E+02
  1406   0.758483E+03   0.146922E+02   0.755872E-01  -0.468992E+02
  1407   0.758856E+03   0.145547E+02   0.755676E-01  -0.464658E+02
  1408   0.759385E+03   0.144184E+02   0.755478E-01  -0.460244E+02
  1409   0.759698E+03   0.142848E+02   0.755277E-01  -0.455750E+02
  1410   0.760092E+03   0.141525E+02   0.755073E-01  -0.451192E+02
  1411   0.760420E+03   0.140220E+02   0.754866E-01  -0.446552E+02
  1412   0.760681E+03   0.138941E+02   0.754657E-01  -0.441840E+02
  1413   0.760801E+03   0.137682E+02   0.754443E-01  -0.437061E+02
  1414   0.761005E+03   0.136441E+02   0.754227E-01  -0.432207E+02
  1415   0.761142E+03   0.135218E+02   0.754007E-01  -0.427293E+02
  1416   0.761288E+03   0.134022E+02   0.753783E-01  -0.422319E+02
  1417   0.761294E+03   0.132836E+02   0.753556E-01  -0.417292E+02
  1418   0.761310E+03   0.131675E+02   0.753324E-01  -0.412188E+02
  1419   0.761260E+03   0.130539E+02   0.753089E-01  -0.407036E+02
  1420   0.761220E+03   0.129429E+02   0.752850E-01  -0.401830E+02
  1421   0.761115E+03   0.128336E+02   0.752606E-01  -0.396568E+02
  1422   0.761020E+03   0.127268E+02   0.752359E-01  -0.391258E+02
  1423   0.760787E+03   0.126224E+02   0.752106E-01  -0.385898E+02
  1424   0.760638E+03   0.125205E+02   0.751850E-01  -0.380489E+02
  1425   0.760351E+03   0.124210E+02   0.751589E-01  -0.375036E+02
  1426   0.760000E+03   0.123239E+02   0.751323E-01  -0.369540E+02
  1427   0.759734E+03   0.122292E+02   0.751052E-01  -0.364001E+02
  1428   0.759330E+03   0.121362E+02   0.750776E-01  -0.358431E+02
  1429   0.758863E+03   0.120470E+02   0.750496E-01  -0.352810E+02
  1430   0.758407E+03   0.119594E+02   0.750211E-01  -0.347172E+02
  1431   0.757888E+03   0.118742E+02   0.749920E-01  -0.341488E+02
  1432   0.757306E+03   0.117921E+02   0.749624E-01  -0.335780E+02
  1433   0.756810E+03   0.117122E+02   0.749324E-01  -0.330039E+02
  1434   0.756178E+03   0.116354E+02   0.749017E-01  -0.324273E+02
  1435   0.755482E+03   0.115602E+02   0.748706E-01  -0.318488E+02
  1436   0.754799E+03   0.114879E+02   0.748389E-01  -0.312691E+02
  1437   0.753979E+03   0.114187E+02   0.748067E-01  -0.306859E+02
  1438   0.753171E+03   0.113510E+02   0.747739E-01  -0.301029E+02
  1439   0.752302E+03   0.112870E+02   0.747405E-01  -0.295163E+02
  1440   0.751444E+03   0.112253E+02   0.747066E-01  -0.289298E+02
  1441   0.750525E+03   0.111657E+02   0.746721E-01  -0.283433E+02
  1442   0.749544E+03   0.111091E+02   0.746371E-01  -0.277552E+02
  1443   0.748501E+03   0.110562E+02   0.746014E-01  -0.271655E+02
  1444   0.747471E+03   0.110048E+02   0.745652E-01  -0.265764E+02
  1445   0.746306E+03   0.109570E+02   0.745284E-01  -0.259878E+02
  1446   0.745227E+03   0.109106E+02   0.744911E-01  -0.253981E+02
  1447   0.743939E+03   0.108679E+02   0.744531E-01  -0.248074E+02
  1448   0.742737E+03   0.108280E+02   0.744145E-01  -0.242199E+02
  1449   0.741475E+03   0.107896E+02   0.743754E-01  -0.236320E+02
  1450   0.740151E+03   0.107548E+02   0.743356E-01  -0.230450E+02
  1451   0.738840E+03   0.107228E+02   0.742952E-01  -0.224604E+02
  1452   0.737394E+03   0.106930E+02   0.742543E-01  -0.218781E+02
  1453   0.735962E+03   0.106660E+02   0.742127E-01  -0.212958E+02
  1454   0.734542E+03   0.106418E+02   0.741705E-01  -0.207148E+02
  1455   0.733061E+03   0.106198E+02   0.741277E-01  -0.201367E+02
  1456   0.731518E+03   0.106014E+02   0.740843E-01  -0.195622E+02
  1457   0.729840E+03   0.105843E+02   0.740402E-01  -0.189887E+02
  1458   0.728250E+03   0.105708E+02   0.739956E-01  -0.184179E+02
  1459   0.726598E+03   0.105594E+02   0.739503E-01  -0.178489E+02
  1460   0.724884E+03   0.105516E+02   0.739044E-01  -0.172839E+02
  1461   0.723183E+03   0.105443E+02   0.738579E-01  -0.167227E+02
  1462   0.721421E+03   0.105407E+02   0.738108E-01  -0.161645E+02
  1463   0.719523E+03   0.105399E+02   0.737630E-01  -0.156094E+02
  1464   0.717712E+03   0.105411E+02   0.737146E-01  -0.150579E+02
  1465   0.715765E+03   0.105452E+02   0.736656E-01  -0.145108E+02
  1466   0.713904E+03   0.105522E+02   0.736159E-01  -0.139672E+02
  1467   0.711908E+03   0.105612E+02   0.735657E-01  -0.134285E+02
  1468   0.709924E+03   0.105730E+02   0.735147E-01  -0.128939E+02
  1469   0.707952E+03   0.105869E+02   0.734632E-01  -0.123641E+02
  1470   0.705769E+03   0.106029E+02   0.734110E-01  -0.118384E+02
  1471   0.703747E+03   0.106225E+02   0.733582E-01  -0.113187E+02
  1472   0.701663E+03   0.106442E+02   0.733048E-01  -0.108037E+02
  1473   0.699517E+03   0.106680E+02   0.732507E-01  -0.102947E+02
  1474   0.697233E+03   0.106938E+02   0.731961E-01  -0.979014E+01
  1475   0.695036E+03   0.107218E+02   0.731407E-01  -0.929146E+01
  1476   0.692776E+03   0.107526E+02   0.730848E-01  -0.879935E+01
  1477   0.690528E+03   0.107854E+02   0.730282E-01  -0.831225E+01
  1478   0.688217E+03   0.108204E+02   0.729710E-01  -0.783158E+01
  1479   0.685917E+03   0.108583E+02   0.729132E-01  -0.735750E+01
  1480   0.683554E+03   0.108982E+02   0.728548E-01  -0.688951E+01
  1481   0.681135E+03   0.109395E+02   0.727958E-01  -0.642798E+01
  1482   0.678735E+03   0.109837E+02   0.727361E-01  -0.597308E+01
  1483   0.676286E+03   0.110300E+02   0.726758E-01  -0.552505E+01
  1484   0.673841E+03   0.110777E+02   0.726150E-01  -0.508389E+01
  1485   0.671346E+03   0.111275E+02   0.725535E-01  -0.464986E+01
  1486   0.668825E+03   0.111802E+02   0.724914E-01  -0.422280E+01
  1487   0.666278E+03   0.112335E+02   0.724287E-01  -0.380312E+01
  1488   0.663726E+03   0.112897E+02   0.723655E-01  -0.339076E+01
  1489   0.661124E+03   0.113481E+02   0.723016E-01  -0.298603E+01
  1490   0.658510E+03   0.114071E+02   0.722372E-01  -0.258884E+01
  1491   0.655876E+03   0.114684E+02   0.721722E-01  -0.219948E+01
  1492   0.653230E+03   0.115317E+02   0.721066E-01  -0.181791E+01
  1493   0.650556E+03   0.115958E+02   0.720405E-01  -0.144432E+01
  1494   0.647862E+03   0.116620E+02   0.719738E-01  -0.107879E+01
  1495   0.645155E+03   0.117305E+02   0.719066E-01  -0.721392E+00
  1496   0.642427E+03   0.118004E+02   0.718388E-01  -0.372144E+00
  1497   0.639679E+03   0.118710E+02   0.717705E-01  -0.312230E-01
  1498   0.636924E+03   0.119438E+02   0.717017E-01   0.301271E+00
  1499   0.634149E+03   0.120173E+02   0.716323E-01   0.625386E+00
  1500   0.631360E+03   0.120931E+02   0.715625E-01   0.940945E+00
  1501   0.628557E+03   0.121696E+02   0.714921E-01   0.124807E+01
  1502   0.625739E+03   0.122476E+02   0.714213E-01   0.154628E+01
  1503   0.622915E+03   0.123272E+02   0.713500E-01   0.183576E+01
  1504   0.620076E+03   0.124075E+02   0.712782E-01   0.211663E+01
  1505   0.617223E+03   0.124894E+02   0.712060E-01   0.238855E+01
  1506   0.614361E+03   0.125720E+02   0.711333E-01   0.265164E+01
  1507   0.611492E+03   0.126563E+02   0.710601E-01   0.290586E+01
  1508   0.608615E+03   0.127414E+02   0.709865E-01   0.315087E+01
  1509   0.605723E+03   0.128266E+02   0.709125E-01   0.338686E+01
  1510   0.602836E+03   0.129142E+02   0.708381E-01   0.361356E+01
  1511   0.599926E+03   0.130019E+02   0.707633E-01   0.383174E+01
  1512   0.597015E+03   0.130905E+02   0.706881E-01   0.403921E+01
  1513   0.594094E+03   0.131801E+02   0.706126E-01   0.423897E+01
  1514   0.591178E+03   0.132713E+02   0.705366E-01   0.442883E+01
  1515   0.588276E+03   0.133627E+02   0.704603E-01   0.461029E+01
  1516   0.585348E+03   0.134543E+02   0.703837E-01   0.478116E+01
  1517   0.582425E+03   0.135469E+02   0.703067E-01   0.494368E+01
  1518   0.579499E+03   0.136405E+02   0.702294E-01   0.509789E+01
  1519   0.576570E+03   0.137336E+02   0.701518E-01   0.524084E+01
  1520   0.573652E+03   0.138278E+02   0.700738E-01   0.537552E+01
  1521   0.570723E+03   0.139230E+02   0.699956E-01   0.550121E+01
  1522   0.567790E+03   0.140177E+02   0.699171E-01   0.561719E+01
  1523   0.564868E+03   0.141128E+02   0.698383E-01   0.572422E+01
  1524   0.561942E+03   0.142089E+02   0.697593E-01   0.582159E+01
  1525   0.559018E+03   0.143055E+02   0.696800E-01   0.591004E+01
  1526   0.556104E+03   0.144016E+02   0.696005E-01   0.598960E+01
  1527   0.553192E+03   0.144974E+02   0.695207E-01   0.605880E+01
  1528   0.550283E+03   0.145944E+02   0.694407E-01   0.611988E+01
  1529   0.547382E+03   0.146910E+02   0.693606E-01   0.617211E+01
  1530   0.544491E+03   0.147873E+02   0.692802E-01   0.621476E+01
  1531   0.541601E+03   0.148841E+02   0.691996E-01   0.624785E+01
  1532   0.538726E+03   0.149813E+02   0.691188E-01   0.627286E+01
  1533   0.535853E+03   0.150776E+02   0.690379E-01   0.628982E+01
  1534   0.532995E+03   0.151743E+02   0.689568E-01   0.629575E+01
  1535   0.530145E+03   0.152708E+02   0.688756E-01   0.629438E+01
  1536   0.527302E+03   0.153664E+02   0.687942E-01   0.628349E+01
  1537   0.524482E+03   0.154625E+02   0.687127E-01   0.626383E+01
  1538   0.521676E+03   0.155585E+02   0.686310E-01   0.623614E+01
  1539   0.518847E+03   0.156528E+02   0.685493E-01   0.619968E+01
  1540   0.516055E+03   0.157469E+02   0.684674E-01   0.615520E+01
  1541   0.513276E+03   0.158417E+02   0.683854E-01   0.610121E+01
  1542   0.510511E+03   0.159356E+02   0.683034E-01   0.603995E+01
  1543   0.507752E+03   0.160279E+02   0.682213E-01   0.596919E+01
  1544   0.505014E+03   0.161209E+02   0.681391E-01   0.589115E+01
  1545   0.502296E+03   0.162124E+02   0.680569E-01   0.580508E+01
  1546   0.499583E+03   0.163030E+02   0.679746E-01   0.571025E+01
  1547   0.496890E+03   0.163937E+02   0.678922E-01   0.560813E+01
  1548   0.494225E+03   0.164835E+02   0.678099E-01   0.549797E+01
  1549   0.491571E+03   0.165719E+02   0.677275E-01   0.538052E+01
  1550   0.488945E+03   0.166595E+02   0.676451E-01   0.525502E+01
  1551   0.486323E+03   0.167465E+02   0.675627E-01   0.512146E+01
  1552   0.483734E+03   0.168320E+02   0.674803E-01   0.498130E+01
