#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   525   0.237235E+04  -0.265369E+02   0.201675E-05  -0.265369E+02   0.597136E+01   0.386477E-06   0.201675E-05   0.386477E-06   0.175629E-07
   526   0.237458E+04  -0.253438E+02   0.200983E-05  -0.253438E+02   0.597610E+01   0.370212E-06   0.200983E-05   0.370212E-06   0.175105E-07
   527   0.237675E+04  -0.241478E+02   0.200428E-05  -0.241478E+02   0.598550E+01   0.354032E-06   0.200428E-05   0.354032E-06   0.174585E-07
   528   0.237857E+04  -0.229504E+02   0.200006E-05  -0.229504E+02   0.599958E+01   0.337934E-06   0.200006E-05   0.337934E-06   0.174066E-07
   529   0.238017E+04  -0.217499E+02   0.199717E-05  -0.217499E+02   0.601863E+01   0.321916E-06   0.199717E-05   0.321916E-06   0.173549E-07
   530   0.238150E+04  -0.205502E+02   0.199558E-05  -0.205502E+02   0.604241E+01   0.305975E-06   0.199558E-05   0.305975E-06   0.173035E-07
   531   0.238283E+04  -0.193481E+02   0.199529E-05  -0.193481E+02   0.607084E+01   0.290106E-06   0.199529E-05   0.290106E-06   0.172522E-07
   532   0.238374E+04  -0.181473E+02   0.199627E-05  -0.181473E+02   0.610423E+01   0.274308E-06   0.199627E-05   0.274308E-06   0.172012E-07
   533   0.238444E+04  -0.169479E+02   0.199851E-05  -0.169479E+02   0.614241E+01   0.258577E-06   0.199851E-05   0.258577E-06   0.171504E-07
   534   0.238492E+04  -0.157504E+02   0.200200E-05  -0.157504E+02   0.618546E+01   0.242910E-06   0.200200E-05   0.242910E-06   0.170997E-07
   535   0.238521E+04  -0.145556E+02   0.200671E-05  -0.145556E+02   0.623344E+01   0.227305E-06   0.200671E-05   0.227305E-06   0.170493E-07
   536   0.238528E+04  -0.133634E+02   0.201263E-05  -0.133634E+02   0.628621E+01   0.211758E-06   0.201263E-05   0.211758E-06   0.169991E-07
   537   0.238522E+04  -0.121753E+02   0.201974E-05  -0.121753E+02   0.634382E+01   0.196266E-06   0.201974E-05   0.196266E-06   0.169492E-07
   538   0.238480E+04  -0.109920E+02   0.202803E-05  -0.109920E+02   0.640644E+01   0.180826E-06   0.202803E-05   0.180826E-06   0.168994E-07
   539   0.238425E+04  -0.981407E+01   0.203748E-05  -0.981407E+01   0.647374E+01   0.165435E-06   0.203748E-05   0.165435E-06   0.168498E-07
   540   0.238349E+04  -0.864234E+01   0.204808E-05  -0.864234E+01   0.654619E+01   0.150090E-06   0.204808E-05   0.150090E-06   0.168004E-07
   541   0.238245E+04  -0.747673E+01   0.205980E-05  -0.747673E+01   0.662331E+01   0.134789E-06   0.205980E-05   0.134789E-06   0.167512E-07
   542   0.238128E+04  -0.631940E+01   0.207264E-05  -0.631940E+01   0.670534E+01   0.119527E-06   0.207264E-05   0.119527E-06   0.167023E-07
   543   0.237982E+04  -0.516987E+01   0.208657E-05  -0.516987E+01   0.679234E+01   0.104302E-06   0.208657E-05   0.104302E-06   0.166535E-07
   544   0.237823E+04  -0.402906E+01   0.210157E-05  -0.402906E+01   0.688416E+01   0.891116E-07   0.210157E-05   0.891116E-07   0.166049E-07
   545   0.237636E+04  -0.289752E+01   0.211764E-05  -0.289752E+01   0.698079E+01   0.739518E-07   0.211764E-05   0.739518E-07   0.165565E-07
   546   0.237436E+04  -0.177623E+01   0.213476E-05  -0.177623E+01   0.708201E+01   0.588199E-07   0.213476E-05   0.588199E-07   0.165083E-07
   547   0.237208E+04  -0.665448E+00   0.215291E-05  -0.665448E+00   0.718803E+01   0.437129E-07   0.215291E-05   0.437129E-07   0.164604E-07
   548   0.236967E+04   0.433831E+00   0.217207E-05   0.433831E+00   0.729886E+01   0.286278E-07   0.217207E-05   0.286278E-07   0.164126E-07
   549   0.236704E+04   0.152096E+01   0.219222E-05   0.152096E+01   0.741448E+01   0.135614E-07   0.219222E-05   0.135614E-07   0.163650E-07
   550   0.236422E+04   0.259540E+01   0.221336E-05   0.259540E+01   0.753489E+01  -0.148914E-08   0.221336E-05  -0.148914E-08   0.163176E-07
   551   0.236126E+04   0.365659E+01   0.223546E-05   0.365659E+01   0.766008E+01  -0.165261E-07   0.223546E-05  -0.165261E-07   0.162704E-07
   552   0.235802E+04   0.470350E+01   0.225851E-05   0.470350E+01   0.779007E+01  -0.315480E-07   0.225851E-05  -0.315480E-07   0.162234E-07
   553   0.235465E+04   0.573592E+01   0.228250E-05   0.573592E+01   0.792336E+01  -0.465529E-07   0.228250E-05  -0.465529E-07   0.161765E-07
   554   0.235107E+04   0.675310E+01   0.230743E-05   0.675310E+01   0.806294E+01  -0.615385E-07   0.230743E-05  -0.615385E-07   0.161299E-07
   555   0.234728E+04   0.775424E+01   0.233327E-05   0.775424E+01   0.820656E+01  -0.765027E-07   0.233327E-05  -0.765027E-07   0.160835E-07
   556   0.234329E+04   0.873924E+01   0.236001E-05   0.873924E+01   0.835500E+01  -0.914432E-07   0.236001E-05  -0.914432E-07   0.160372E-07
   557   0.233916E+04   0.970636E+01   0.238765E-05   0.970636E+01   0.850749E+01  -0.106358E-06   0.238765E-05  -0.106358E-06   0.159911E-07
   558   0.233483E+04   0.106562E+02   0.241618E-05   0.106562E+02   0.866553E+01  -0.121245E-06   0.241618E-05  -0.121245E-06   0.159453E-07
   559   0.233028E+04   0.115882E+02   0.244557E-05   0.115882E+02   0.882690E+01  -0.136101E-06   0.244557E-05  -0.136101E-06   0.158996E-07
   560   0.232568E+04   0.125007E+02   0.247583E-05   0.125007E+02   0.899234E+01  -0.150926E-06   0.247583E-05  -0.150926E-06   0.158541E-07
   561   0.232073E+04   0.133938E+02   0.250693E-05   0.133938E+02   0.916259E+01  -0.165716E-06   0.250693E-05  -0.165716E-06   0.158087E-07
   562   0.231578E+04   0.142669E+02   0.253887E-05   0.142669E+02   0.933767E+01  -0.180469E-06   0.253887E-05  -0.180469E-06   0.157636E-07
   563   0.231063E+04   0.151215E+02   0.257163E-05   0.151215E+02   0.951609E+01  -0.195183E-06   0.257163E-05  -0.195183E-06   0.157186E-07
   564   0.230534E+04   0.159524E+02   0.260521E-05   0.159524E+02   0.970007E+01  -0.209857E-06   0.260521E-05  -0.209857E-06   0.156739E-07
   565   0.229985E+04   0.167633E+02   0.263958E-05   0.167633E+02   0.988666E+01  -0.224487E-06   0.263958E-05  -0.224487E-06   0.156293E-07
   566   0.229422E+04   0.175514E+02   0.267475E-05   0.175514E+02   0.100781E+02  -0.239072E-06   0.267475E-05  -0.239072E-06   0.155849E-07
   567   0.228845E+04   0.183173E+02   0.271070E-05   0.183173E+02   0.102728E+02  -0.253610E-06   0.271070E-05  -0.253610E-06   0.155406E-07
   568   0.228255E+04   0.190597E+02   0.274741E-05   0.190597E+02   0.104725E+02  -0.268098E-06   0.274741E-05  -0.268098E-06   0.154966E-07
   569   0.227644E+04   0.197809E+02   0.278487E-05   0.197809E+02   0.106762E+02  -0.282534E-06   0.278487E-05  -0.282534E-06   0.154527E-07
   570   0.227027E+04   0.204756E+02   0.282309E-05   0.204756E+02   0.108832E+02  -0.296916E-06   0.282309E-05  -0.296916E-06   0.154090E-07
   571   0.226388E+04   0.211462E+02   0.286203E-05   0.211462E+02   0.110944E+02  -0.311242E-06   0.286203E-05  -0.311242E-06   0.153655E-07
   572   0.225737E+04   0.217926E+02   0.290169E-05   0.217926E+02   0.113089E+02  -0.325509E-06   0.290169E-05  -0.325509E-06   0.153221E-07
   573   0.225078E+04   0.224127E+02   0.294206E-05   0.224127E+02   0.115269E+02  -0.339716E-06   0.294206E-05  -0.339716E-06   0.152790E-07
   574   0.224407E+04   0.230081E+02   0.298313E-05   0.230081E+02   0.117489E+02  -0.353861E-06   0.298313E-05  -0.353861E-06   0.152360E-07
   575   0.223721E+04   0.235764E+02   0.302488E-05   0.235764E+02   0.119735E+02  -0.367940E-06   0.302488E-05  -0.367940E-06   0.151931E-07
   576   0.223030E+04   0.241193E+02   0.306731E-05   0.241193E+02   0.122023E+02  -0.381952E-06   0.306731E-05  -0.381952E-06   0.151505E-07
   577   0.222317E+04   0.246353E+02   0.311040E-05   0.246353E+02   0.124345E+02  -0.395896E-06   0.311040E-05  -0.395896E-06   0.151080E-07
   578   0.221598E+04   0.251237E+02   0.315414E-05   0.251237E+02   0.126693E+02  -0.409768E-06   0.315414E-05  -0.409768E-06   0.150657E-07
   579   0.220872E+04   0.255853E+02   0.319852E-05   0.255853E+02   0.129082E+02  -0.423566E-06   0.319852E-05  -0.423566E-06   0.150236E-07
   580   0.220140E+04   0.260179E+02   0.324352E-05   0.260179E+02   0.131498E+02  -0.437289E-06   0.324352E-05  -0.437289E-06   0.149816E-07
   581   0.219380E+04   0.264238E+02   0.328915E-05   0.264238E+02   0.133940E+02  -0.450933E-06   0.328915E-05  -0.450933E-06   0.149398E-07
   582   0.218620E+04   0.268007E+02   0.333537E-05   0.268007E+02   0.136417E+02  -0.464498E-06   0.333537E-05  -0.464498E-06   0.148982E-07
   583   0.217854E+04   0.271480E+02   0.338219E-05   0.271480E+02   0.138919E+02  -0.477981E-06   0.338219E-05  -0.477981E-06   0.148567E-07
   584   0.217082E+04   0.274672E+02   0.342959E-05   0.274672E+02   0.141449E+02  -0.491379E-06   0.342959E-05  -0.491379E-06   0.148154E-07
   585   0.216303E+04   0.277568E+02   0.347756E-05   0.277568E+02   0.144005E+02  -0.504690E-06   0.347756E-05  -0.504690E-06   0.147743E-07
   586   0.215511E+04   0.280169E+02   0.352609E-05   0.280169E+02   0.146580E+02  -0.517913E-06   0.352609E-05  -0.517913E-06   0.147333E-07
   587   0.214719E+04   0.282476E+02   0.357516E-05   0.282476E+02   0.149190E+02  -0.531045E-06   0.357516E-05  -0.531045E-06   0.146925E-07
   588   0.213913E+04   0.284473E+02   0.362477E-05   0.284473E+02   0.151819E+02  -0.544084E-06   0.362477E-05  -0.544084E-06   0.146518E-07
   589   0.213101E+04   0.286177E+02   0.367490E-05   0.286177E+02   0.154474E+02  -0.557028E-06   0.367490E-05  -0.557028E-06   0.146114E-07
   590   0.212282E+04   0.287579E+02   0.372554E-05   0.287579E+02   0.157142E+02  -0.569874E-06   0.372554E-05  -0.569874E-06   0.145710E-07
   591   0.211465E+04   0.288674E+02   0.377668E-05   0.288674E+02   0.159844E+02  -0.582621E-06   0.377668E-05  -0.582621E-06   0.145309E-07
   592   0.210640E+04   0.289453E+02   0.382831E-05   0.289453E+02   0.162550E+02  -0.595265E-06   0.382831E-05  -0.595265E-06   0.144909E-07
   593   0.209809E+04   0.289940E+02   0.388041E-05   0.289940E+02   0.165291E+02  -0.607806E-06   0.388041E-05  -0.607806E-06   0.144510E-07
   594   0.208964E+04   0.290106E+02   0.393298E-05   0.290106E+02   0.168043E+02  -0.620241E-06   0.393298E-05  -0.620241E-06   0.144114E-07
   595   0.208119E+04   0.289972E+02   0.398600E-05   0.289972E+02   0.170801E+02  -0.632568E-06   0.398600E-05  -0.632568E-06   0.143718E-07
   596   0.207283E+04   0.289518E+02   0.403947E-05   0.289518E+02   0.173593E+02  -0.644784E-06   0.403947E-05  -0.644784E-06   0.143325E-07
   597   0.206440E+04   0.288757E+02   0.409336E-05   0.288757E+02   0.176374E+02  -0.656888E-06   0.409336E-05  -0.656888E-06   0.142932E-07
   598   0.205613E+04   0.287685E+02   0.414768E-05   0.287685E+02   0.179183E+02  -0.668877E-06   0.414768E-05  -0.668877E-06   0.142542E-07
   599   0.204771E+04   0.286307E+02   0.420240E-05   0.286307E+02   0.182004E+02  -0.680748E-06   0.420240E-05  -0.680748E-06   0.142153E-07
   600   0.203923E+04   0.284610E+02   0.425751E-05   0.284610E+02   0.184837E+02  -0.692501E-06   0.425751E-05  -0.692501E-06   0.141765E-07
   601   0.203075E+04   0.282602E+02   0.431301E-05   0.282602E+02   0.187683E+02  -0.704133E-06   0.431301E-05  -0.704133E-06   0.141379E-07
   602   0.202228E+04   0.280275E+02   0.436888E-05   0.280275E+02   0.190526E+02  -0.715643E-06   0.436888E-05  -0.715643E-06   0.140995E-07
   603   0.201374E+04   0.277651E+02   0.442511E-05   0.277651E+02   0.193389E+02  -0.727030E-06   0.442511E-05  -0.727030E-06   0.140612E-07
   604   0.200536E+04   0.274708E+02   0.448169E-05   0.274708E+02   0.196250E+02  -0.738295E-06   0.448169E-05  -0.738295E-06   0.140230E-07
   605   0.199691E+04   0.271453E+02   0.453860E-05   0.271453E+02   0.199116E+02  -0.749436E-06   0.453860E-05  -0.749436E-06   0.139850E-07
   606   0.198853E+04   0.267887E+02   0.459584E-05   0.267887E+02   0.201987E+02  -0.760454E-06   0.459584E-05  -0.760454E-06   0.139472E-07
   607   0.197994E+04   0.264010E+02   0.465338E-05   0.264010E+02   0.204863E+02  -0.771346E-06   0.465338E-05  -0.771346E-06   0.139095E-07
   608   0.197158E+04   0.259821E+02   0.471123E-05   0.259821E+02   0.207745E+02  -0.782114E-06   0.471123E-05  -0.782114E-06   0.138719E-07
   609   0.196329E+04   0.255320E+02   0.476936E-05   0.255320E+02   0.210618E+02  -0.792756E-06   0.476936E-05  -0.792756E-06   0.138345E-07
   610   0.195493E+04   0.250507E+02   0.482777E-05   0.250507E+02   0.213489E+02  -0.803272E-06   0.482777E-05  -0.803272E-06   0.137973E-07
   611   0.194665E+04   0.245390E+02   0.488644E-05   0.245390E+02   0.216366E+02  -0.813662E-06   0.488644E-05  -0.813662E-06   0.137602E-07
   612   0.193845E+04   0.239977E+02   0.494537E-05   0.239977E+02   0.219248E+02  -0.823924E-06   0.494537E-05  -0.823924E-06   0.137232E-07
   613   0.193018E+04   0.234244E+02   0.500453E-05   0.234244E+02   0.222099E+02  -0.834058E-06   0.500453E-05  -0.834058E-06   0.136864E-07
   614   0.192205E+04   0.228207E+02   0.506392E-05   0.228207E+02   0.224964E+02  -0.844064E-06   0.506392E-05  -0.844064E-06   0.136497E-07
   615   0.191393E+04   0.221873E+02   0.512352E-05   0.221873E+02   0.227813E+02  -0.853942E-06   0.512352E-05  -0.853942E-06   0.136131E-07
   616   0.190589E+04   0.215242E+02   0.518332E-05   0.215242E+02   0.230667E+02  -0.863690E-06   0.518332E-05  -0.863690E-06   0.135768E-07
   617   0.189800E+04   0.208314E+02   0.524332E-05   0.208314E+02   0.233514E+02  -0.873308E-06   0.524332E-05  -0.873308E-06   0.135405E-07
   618   0.189010E+04   0.201082E+02   0.530349E-05   0.201082E+02   0.236351E+02  -0.882796E-06   0.530349E-05  -0.882796E-06   0.135044E-07
   619   0.188221E+04   0.193575E+02   0.536384E-05   0.193575E+02   0.239188E+02  -0.892153E-06   0.536384E-05  -0.892153E-06   0.134684E-07
   620   0.187454E+04   0.185771E+02   0.542433E-05   0.185771E+02   0.241994E+02  -0.901378E-06   0.542433E-05  -0.901378E-06   0.134326E-07
   621   0.186680E+04   0.177678E+02   0.548497E-05   0.177678E+02   0.244799E+02  -0.910471E-06   0.548497E-05  -0.910471E-06   0.133969E-07
   622   0.185921E+04   0.169295E+02   0.554574E-05   0.169295E+02   0.247589E+02  -0.919432E-06   0.554574E-05  -0.919432E-06   0.133614E-07
   623   0.185176E+04   0.160644E+02   0.560662E-05   0.160644E+02   0.250356E+02  -0.928259E-06   0.560662E-05  -0.928259E-06   0.133259E-07
   624   0.184432E+04   0.151712E+02   0.566762E-05   0.151712E+02   0.253107E+02  -0.936953E-06   0.566762E-05  -0.936953E-06   0.132907E-07
   625   0.183695E+04   0.142497E+02   0.572870E-05   0.142497E+02   0.255843E+02  -0.945513E-06   0.572870E-05  -0.945513E-06   0.132555E-07
   626   0.182972E+04   0.133014E+02   0.578987E-05   0.133014E+02   0.258564E+02  -0.953938E-06   0.578987E-05  -0.953938E-06   0.132205E-07
   627   0.182264E+04   0.123265E+02   0.585111E-05   0.123265E+02   0.261262E+02  -0.962228E-06   0.585111E-05  -0.962228E-06   0.131856E-07
   628   0.181564E+04   0.113247E+02   0.591241E-05   0.113247E+02   0.263938E+02  -0.970382E-06   0.591241E-05  -0.970382E-06   0.131509E-07
   629   0.180878E+04   0.102970E+02   0.597375E-05   0.102970E+02   0.266591E+02  -0.978400E-06   0.597375E-05  -0.978400E-06   0.131163E-07
   630   0.180192E+04   0.924252E+01   0.603513E-05   0.924252E+01   0.269222E+02  -0.986281E-06   0.603513E-05  -0.986281E-06   0.130818E-07
   631   0.179521E+04   0.816426E+01   0.609653E-05   0.816426E+01   0.271831E+02  -0.994024E-06   0.609653E-05  -0.994024E-06   0.130475E-07
   632   0.178871E+04   0.705998E+01   0.615794E-05   0.705998E+01   0.274411E+02  -0.100163E-05   0.615794E-05  -0.100163E-05   0.130133E-07
   633   0.178221E+04   0.593193E+01   0.621935E-05   0.593193E+01   0.276975E+02  -0.100910E-05   0.621935E-05  -0.100910E-05   0.129792E-07
   634   0.177594E+04   0.478009E+01   0.628074E-05   0.478009E+01   0.279496E+02  -0.101642E-05   0.628074E-05  -0.101642E-05   0.129453E-07
   635   0.176980E+04   0.360482E+01   0.634211E-05   0.360482E+01   0.282002E+02  -0.102361E-05   0.634211E-05  -0.102361E-05   0.129115E-07
   636   0.176366E+04   0.240681E+01   0.640343E-05   0.240681E+01   0.284486E+02  -0.103066E-05   0.640343E-05  -0.103066E-05   0.128778E-07
   637   0.175774E+04   0.118545E+01   0.646471E-05   0.118545E+01   0.286919E+02  -0.103757E-05   0.646471E-05  -0.103757E-05   0.128443E-07
   638   0.175197E+04  -0.570989E-01   0.652592E-05  -0.570989E-01   0.289338E+02  -0.104434E-05   0.652592E-05  -0.104434E-05   0.128108E-07
   639   0.174634E+04  -0.132182E+01   0.658706E-05  -0.132182E+01   0.291713E+02  -0.105096E-05   0.658706E-05  -0.105096E-05   0.127776E-07
   640   0.174085E+04  -0.260710E+01   0.664812E-05  -0.260710E+01   0.294066E+02  -0.105744E-05   0.664812E-05  -0.105744E-05   0.127444E-07
   641   0.173550E+04  -0.391299E+01   0.670907E-05  -0.391299E+01   0.296384E+02  -0.106378E-05   0.670907E-05  -0.106378E-05   0.127113E-07
   642   0.173022E+04  -0.523871E+01   0.676992E-05  -0.523871E+01   0.298658E+02  -0.106998E-05   0.676992E-05  -0.106998E-05   0.126784E-07
   643   0.172516E+04  -0.658378E+01   0.683064E-05  -0.658378E+01   0.300910E+02  -0.107603E-05   0.683064E-05  -0.107603E-05   0.126456E-07
   644   0.172032E+04  -0.794753E+01   0.689122E-05  -0.794753E+01   0.303105E+02  -0.108194E-05   0.689122E-05  -0.108194E-05   0.126130E-07
   645   0.171554E+04  -0.932967E+01   0.695166E-05  -0.932967E+01   0.305271E+02  -0.108770E-05   0.695166E-05  -0.108770E-05   0.125804E-07
   646   0.171090E+04  -0.107295E+02   0.701194E-05  -0.107295E+02   0.307401E+02  -0.109332E-05   0.701194E-05  -0.109332E-05   0.125480E-07
   647   0.170656E+04  -0.121470E+02   0.707205E-05  -0.121470E+02   0.309488E+02  -0.109879E-05   0.707205E-05  -0.109879E-05   0.125157E-07
   648   0.170220E+04  -0.135800E+02   0.713198E-05  -0.135800E+02   0.311540E+02  -0.110412E-05   0.713198E-05  -0.110412E-05   0.124835E-07
   649   0.169814E+04  -0.150295E+02   0.719171E-05  -0.150295E+02   0.313541E+02  -0.110930E-05   0.719171E-05  -0.110930E-05   0.124515E-07
   650   0.169421E+04  -0.164939E+02   0.725123E-05  -0.164939E+02   0.315500E+02  -0.111433E-05   0.725123E-05  -0.111433E-05   0.124196E-07
   651   0.169043E+04  -0.179732E+02   0.731054E-05  -0.179732E+02   0.317431E+02  -0.111921E-05   0.731054E-05  -0.111921E-05   0.123877E-07
   652   0.168678E+04  -0.194667E+02   0.736962E-05  -0.194667E+02   0.319311E+02  -0.112395E-05   0.736962E-05  -0.112395E-05   0.123561E-07
   653   0.168342E+04  -0.209729E+02   0.742846E-05  -0.209729E+02   0.321134E+02  -0.112853E-05   0.742846E-05  -0.112853E-05   0.123245E-07
   654   0.168013E+04  -0.224913E+02   0.748707E-05  -0.224913E+02   0.322922E+02  -0.113297E-05   0.748707E-05  -0.113297E-05   0.122930E-07
   655   0.167698E+04  -0.240225E+02   0.754544E-05  -0.240225E+02   0.324668E+02  -0.113727E-05   0.754544E-05  -0.113727E-05   0.122617E-07
   656   0.167411E+04  -0.255651E+02   0.760355E-05  -0.255651E+02   0.326363E+02  -0.114142E-05   0.760355E-05  -0.114142E-05   0.122305E-07
   657   0.167139E+04  -0.271177E+02   0.766141E-05  -0.271177E+02   0.328009E+02  -0.114542E-05   0.766141E-05  -0.114542E-05   0.121994E-07
   658   0.166873E+04  -0.286810E+02   0.771900E-05  -0.286810E+02   0.329613E+02  -0.114927E-05   0.771900E-05  -0.114927E-05   0.121684E-07
   659   0.166643E+04  -0.302537E+02   0.777632E-05  -0.302537E+02   0.331167E+02  -0.115298E-05   0.777632E-05  -0.115298E-05   0.121375E-07
