#    L    TT             EE             BB             TE             PP             TP             EP          
  1795   0.340617E+03   0.617296E+01   0.000000E+00  -0.710823E+01   0.159927E-08   0.168862E-05  -0.100819E-06
  1796   0.339452E+03   0.619297E+01   0.000000E+00  -0.685771E+01   0.159697E-08   0.166971E-05  -0.102098E-06
  1797   0.338312E+03   0.621445E+01   0.000000E+00  -0.661188E+01   0.159468E-08   0.165030E-05  -0.103279E-06
  1798   0.337143E+03   0.623749E+01   0.000000E+00  -0.636923E+01   0.159240E-08   0.163035E-05  -0.104357E-06
  1799   0.335961E+03   0.626214E+01   0.000000E+00  -0.613123E+01   0.159011E-08   0.160985E-05  -0.105329E-06
  1800   0.334774E+03   0.628827E+01   0.000000E+00  -0.589789E+01   0.158783E-08   0.158879E-05  -0.106192E-06
  1801   0.333580E+03   0.631579E+01   0.000000E+00  -0.566815E+01   0.158556E-08   0.156717E-05  -0.106945E-06
  1802   0.332381E+03   0.634470E+01   0.000000E+00  -0.544320E+01   0.158329E-08   0.154503E-05  -0.107590E-06
  1803   0.331161E+03   0.637508E+01   0.000000E+00  -0.522316E+01   0.158102E-08   0.152244E-05  -0.108133E-06
  1804   0.329920E+03   0.640678E+01   0.000000E+00  -0.500663E+01   0.157875E-08   0.149945E-05  -0.108578E-06
  1805   0.328674E+03   0.643995E+01   0.000000E+00  -0.479514E+01   0.157649E-08   0.147614E-05  -0.108929E-06
  1806   0.327429E+03   0.647451E+01   0.000000E+00  -0.458824E+01   0.157423E-08   0.145256E-05  -0.109192E-06
  1807   0.326163E+03   0.651039E+01   0.000000E+00  -0.438616E+01   0.157198E-08   0.142877E-05  -0.109371E-06
  1808   0.324892E+03   0.654737E+01   0.000000E+00  -0.418864E+01   0.156973E-08   0.140484E-05  -0.109470E-06
  1809   0.323615E+03   0.658552E+01   0.000000E+00  -0.399606E+01   0.156748E-08   0.138083E-05  -0.109495E-06
  1810   0.322331E+03   0.662506E+01   0.000000E+00  -0.380840E+01   0.156524E-08   0.135680E-05  -0.109449E-06
  1811   0.321028E+03   0.666578E+01   0.000000E+00  -0.362558E+01   0.156300E-08   0.133281E-05  -0.109339E-06
  1812   0.319725E+03   0.670774E+01   0.000000E+00  -0.344789E+01   0.156076E-08   0.130893E-05  -0.109167E-06
  1813   0.318417E+03   0.675081E+01   0.000000E+00  -0.327517E+01   0.155853E-08   0.128521E-05  -0.108940E-06
  1814   0.317095E+03   0.679497E+01   0.000000E+00  -0.310755E+01   0.155630E-08   0.126172E-05  -0.108661E-06
  1815   0.315775E+03   0.684023E+01   0.000000E+00  -0.294504E+01   0.155407E-08   0.123853E-05  -0.108336E-06
  1816   0.314449E+03   0.688652E+01   0.000000E+00  -0.278783E+01   0.155185E-08   0.121569E-05  -0.107968E-06
  1817   0.313110E+03   0.693384E+01   0.000000E+00  -0.263562E+01   0.154963E-08   0.119326E-05  -0.107563E-06
  1818   0.311765E+03   0.698218E+01   0.000000E+00  -0.248871E+01   0.154742E-08   0.117131E-05  -0.107126E-06
  1819   0.310399E+03   0.703162E+01   0.000000E+00  -0.234714E+01   0.154521E-08   0.114990E-05  -0.106660E-06
  1820   0.309049E+03   0.708179E+01   0.000000E+00  -0.221085E+01   0.154300E-08   0.112909E-05  -0.106171E-06
  1821   0.307701E+03   0.713298E+01   0.000000E+00  -0.207989E+01   0.154080E-08   0.110895E-05  -0.105664E-06
  1822   0.306339E+03   0.718499E+01   0.000000E+00  -0.195433E+01   0.153859E-08   0.108953E-05  -0.105142E-06
  1823   0.305001E+03   0.723794E+01   0.000000E+00  -0.183416E+01   0.153640E-08   0.107090E-05  -0.104611E-06
  1824   0.303635E+03   0.729140E+01   0.000000E+00  -0.171929E+01   0.153420E-08   0.105312E-05  -0.104076E-06
  1825   0.302270E+03   0.734560E+01   0.000000E+00  -0.161001E+01   0.153201E-08   0.103625E-05  -0.103540E-06
  1826   0.300899E+03   0.740134E+01   0.000000E+00  -0.150608E+01   0.152983E-08   0.102035E-05  -0.103009E-06
  1827   0.299537E+03   0.745744E+01   0.000000E+00  -0.140758E+01   0.152764E-08   0.100549E-05  -0.102487E-06
  1828   0.298162E+03   0.751413E+01   0.000000E+00  -0.131465E+01   0.152546E-08   0.991734E-06  -0.101979E-06
  1829   0.296788E+03   0.757066E+01   0.000000E+00  -0.122711E+01   0.152329E-08   0.979134E-06  -0.101490E-06
  1830   0.295416E+03   0.762925E+01   0.000000E+00  -0.114504E+01   0.152111E-08   0.967756E-06  -0.101024E-06
  1831   0.294044E+03   0.768769E+01   0.000000E+00  -0.106850E+01   0.151894E-08   0.957663E-06  -0.100586E-06
  1832   0.292667E+03   0.774671E+01   0.000000E+00  -0.997477E+00   0.151678E-08   0.948917E-06  -0.100181E-06
  1833   0.291299E+03   0.780632E+01   0.000000E+00  -0.931819E+00   0.151462E-08   0.941579E-06  -0.998132E-07
  1834   0.289932E+03   0.786577E+01   0.000000E+00  -0.871883E+00   0.151246E-08   0.935712E-06  -0.994872E-07
  1835   0.288559E+03   0.792654E+01   0.000000E+00  -0.817141E+00   0.151030E-08   0.931378E-06  -0.992078E-07
  1836   0.287187E+03   0.798865E+01   0.000000E+00  -0.768102E+00   0.150815E-08   0.928639E-06  -0.989797E-07
  1837   0.285824E+03   0.804911E+01   0.000000E+00  -0.724458E+00   0.150600E-08   0.927556E-06  -0.988075E-07
  1838   0.284463E+03   0.811091E+01   0.000000E+00  -0.686349E+00   0.150385E-08   0.928193E-06  -0.986960E-07
  1839   0.283095E+03   0.817329E+01   0.000000E+00  -0.653615E+00   0.150171E-08   0.930611E-06  -0.986497E-07
  1840   0.281743E+03   0.823477E+01   0.000000E+00  -0.626396E+00   0.149957E-08   0.934872E-06  -0.986734E-07
  1841   0.280393E+03   0.829758E+01   0.000000E+00  -0.604533E+00   0.149744E-08   0.941039E-06  -0.987717E-07
  1842   0.279044E+03   0.836023E+01   0.000000E+00  -0.588089E+00   0.149531E-08   0.949172E-06  -0.989493E-07
  1843   0.277697E+03   0.842273E+01   0.000000E+00  -0.577055E+00   0.149318E-08   0.959336E-06  -0.992108E-07
  1844   0.276358E+03   0.848582E+01   0.000000E+00  -0.571272E+00   0.149105E-08   0.971590E-06  -0.995609E-07
  1845   0.275042E+03   0.854875E+01   0.000000E+00  -0.570879E+00   0.148893E-08   0.985999E-06  -0.100004E-06
  1846   0.273706E+03   0.861227E+01   0.000000E+00  -0.575643E+00   0.148681E-08   0.100262E-05  -0.100546E-06
  1847   0.272386E+03   0.867564E+01   0.000000E+00  -0.585851E+00   0.148470E-08   0.102152E-05  -0.101190E-06
  1848   0.271067E+03   0.873885E+01   0.000000E+00  -0.601121E+00   0.148259E-08   0.104277E-05  -0.101941E-06
  1849   0.269757E+03   0.880192E+01   0.000000E+00  -0.621592E+00   0.148048E-08   0.106641E-05  -0.102804E-06
  1850   0.268455E+03   0.886482E+01   0.000000E+00  -0.647179E+00   0.147837E-08   0.109252E-05  -0.103784E-06
  1851   0.267140E+03   0.892832E+01   0.000000E+00  -0.677875E+00   0.147627E-08   0.112113E-05  -0.104883E-06
  1852   0.265863E+03   0.899241E+01   0.000000E+00  -0.713674E+00   0.147417E-08   0.115217E-05  -0.106099E-06
  1853   0.264573E+03   0.905487E+01   0.000000E+00  -0.754424E+00   0.147208E-08   0.118555E-05  -0.107428E-06
  1854   0.263298E+03   0.911718E+01   0.000000E+00  -0.800271E+00   0.146998E-08   0.122118E-05  -0.108863E-06
  1855   0.262032E+03   0.917861E+01   0.000000E+00  -0.850988E+00   0.146789E-08   0.125896E-05  -0.110402E-06
  1856   0.260782E+03   0.924064E+01   0.000000E+00  -0.906499E+00   0.146581E-08   0.129881E-05  -0.112038E-06
  1857   0.259533E+03   0.930328E+01   0.000000E+00  -0.966948E+00   0.146373E-08   0.134063E-05  -0.113768E-06
  1858   0.258292E+03   0.936430E+01   0.000000E+00  -0.103218E+01   0.146165E-08   0.138433E-05  -0.115587E-06
  1859   0.257067E+03   0.942593E+01   0.000000E+00  -0.110228E+01   0.145957E-08   0.142981E-05  -0.117491E-06
  1860   0.255844E+03   0.948594E+01   0.000000E+00  -0.117693E+01   0.145750E-08   0.147698E-05  -0.119474E-06
  1861   0.254643E+03   0.954657E+01   0.000000E+00  -0.125636E+01   0.145543E-08   0.152575E-05  -0.121532E-06
  1862   0.253451E+03   0.960634E+01   0.000000E+00  -0.134026E+01   0.145336E-08   0.157603E-05  -0.123661E-06
  1863   0.252252E+03   0.966598E+01   0.000000E+00  -0.142864E+01   0.145130E-08   0.162773E-05  -0.125855E-06
  1864   0.251083E+03   0.972625E+01   0.000000E+00  -0.152156E+01   0.144924E-08   0.168074E-05  -0.128111E-06
  1865   0.249916E+03   0.978491E+01   0.000000E+00  -0.161887E+01   0.144719E-08   0.173499E-05  -0.130423E-06
  1866   0.248771E+03   0.984273E+01   0.000000E+00  -0.172057E+01   0.144513E-08   0.179037E-05  -0.132788E-06
  1867   0.247620E+03   0.990043E+01   0.000000E+00  -0.182637E+01   0.144308E-08   0.184680E-05  -0.135199E-06
  1868   0.246492E+03   0.995728E+01   0.000000E+00  -0.193654E+01   0.144104E-08   0.190417E-05  -0.137654E-06
  1869   0.245379E+03   0.100133E+02   0.000000E+00  -0.205072E+01   0.143899E-08   0.196241E-05  -0.140146E-06
  1870   0.244275E+03   0.100692E+02   0.000000E+00  -0.216913E+01   0.143695E-08   0.202141E-05  -0.142673E-06
  1871   0.243178E+03   0.101250E+02   0.000000E+00  -0.229139E+01   0.143491E-08   0.208108E-05  -0.145228E-06
  1872   0.242104E+03   0.101792E+02   0.000000E+00  -0.241773E+01   0.143288E-08   0.214133E-05  -0.147807E-06
  1873   0.241038E+03   0.102333E+02   0.000000E+00  -0.254783E+01   0.143085E-08   0.220208E-05  -0.150406E-06
  1874   0.239988E+03   0.102859E+02   0.000000E+00  -0.268178E+01   0.142882E-08   0.226321E-05  -0.153020E-06
  1875   0.238953E+03   0.103383E+02   0.000000E+00  -0.281942E+01   0.142680E-08   0.232465E-05  -0.155645E-06
  1876   0.237926E+03   0.103899E+02   0.000000E+00  -0.296060E+01   0.142478E-08   0.238630E-05  -0.158275E-06
  1877   0.236914E+03   0.104407E+02   0.000000E+00  -0.310539E+01   0.142276E-08   0.244807E-05  -0.160907E-06
  1878   0.235910E+03   0.104900E+02   0.000000E+00  -0.325364E+01   0.142074E-08   0.250986E-05  -0.163535E-06
  1879   0.234928E+03   0.105384E+02   0.000000E+00  -0.340512E+01   0.141873E-08   0.257159E-05  -0.166155E-06
  1880   0.233962E+03   0.105860E+02   0.000000E+00  -0.356005E+01   0.141672E-08   0.263315E-05  -0.168763E-06
  1881   0.233011E+03   0.106328E+02   0.000000E+00  -0.371806E+01   0.141472E-08   0.269446E-05  -0.171353E-06
  1882   0.232067E+03   0.106795E+02   0.000000E+00  -0.387915E+01   0.141271E-08   0.275542E-05  -0.173922E-06
  1883   0.231146E+03   0.107239E+02   0.000000E+00  -0.404330E+01   0.141071E-08   0.281595E-05  -0.176464E-06
  1884   0.230240E+03   0.107690E+02   0.000000E+00  -0.421038E+01   0.140872E-08   0.287594E-05  -0.178974E-06
  1885   0.229349E+03   0.108118E+02   0.000000E+00  -0.438037E+01   0.140672E-08   0.293532E-05  -0.181449E-06
  1886   0.228466E+03   0.108545E+02   0.000000E+00  -0.455297E+01   0.140473E-08   0.299397E-05  -0.183884E-06
  1887   0.227597E+03   0.108957E+02   0.000000E+00  -0.472841E+01   0.140275E-08   0.305181E-05  -0.186274E-06
  1888   0.226759E+03   0.109354E+02   0.000000E+00  -0.490631E+01   0.140076E-08   0.310876E-05  -0.188614E-06
  1889   0.225920E+03   0.109742E+02   0.000000E+00  -0.508674E+01   0.139878E-08   0.316471E-05  -0.190900E-06
  1890   0.225104E+03   0.110123E+02   0.000000E+00  -0.526963E+01   0.139680E-08   0.321957E-05  -0.193127E-06
  1891   0.224309E+03   0.110496E+02   0.000000E+00  -0.545467E+01   0.139483E-08   0.327325E-05  -0.195291E-06
  1892   0.223523E+03   0.110853E+02   0.000000E+00  -0.564208E+01   0.139286E-08   0.332566E-05  -0.197387E-06
  1893   0.222751E+03   0.111203E+02   0.000000E+00  -0.583141E+01   0.139089E-08   0.337671E-05  -0.199410E-06
  1894   0.222001E+03   0.111537E+02   0.000000E+00  -0.602267E+01   0.138892E-08   0.342629E-05  -0.201355E-06
  1895   0.221258E+03   0.111864E+02   0.000000E+00  -0.621592E+01   0.138696E-08   0.347433E-05  -0.203219E-06
  1896   0.220538E+03   0.112183E+02   0.000000E+00  -0.641100E+01   0.138500E-08   0.352073E-05  -0.204996E-06
  1897   0.219839E+03   0.112479E+02   0.000000E+00  -0.660778E+01   0.138304E-08   0.356539E-05  -0.206682E-06
  1898   0.219148E+03   0.112767E+02   0.000000E+00  -0.680631E+01   0.138109E-08   0.360822E-05  -0.208273E-06
  1899   0.218479E+03   0.113048E+02   0.000000E+00  -0.700623E+01   0.137914E-08   0.364913E-05  -0.209763E-06
  1900   0.217817E+03   0.113307E+02   0.000000E+00  -0.720768E+01   0.137719E-08   0.368802E-05  -0.211148E-06
  1901   0.217177E+03   0.113557E+02   0.000000E+00  -0.741058E+01   0.137525E-08   0.372482E-05  -0.212424E-06
  1902   0.216558E+03   0.113793E+02   0.000000E+00  -0.761464E+01   0.137330E-08   0.375949E-05  -0.213590E-06
  1903   0.215947E+03   0.114014E+02   0.000000E+00  -0.781957E+01   0.137137E-08   0.379200E-05  -0.214645E-06
  1904   0.215373E+03   0.114234E+02   0.000000E+00  -0.802508E+01   0.136943E-08   0.382232E-05  -0.215588E-06
  1905   0.214783E+03   0.114432E+02   0.000000E+00  -0.823235E+01   0.136750E-08   0.385041E-05  -0.216420E-06
  1906   0.214222E+03   0.114616E+02   0.000000E+00  -0.844066E+01   0.136557E-08   0.387627E-05  -0.217139E-06
  1907   0.213684E+03   0.114799E+02   0.000000E+00  -0.864853E+01   0.136364E-08   0.389985E-05  -0.217745E-06
  1908   0.213159E+03   0.114960E+02   0.000000E+00  -0.885818E+01   0.136172E-08   0.392114E-05  -0.218237E-06
  1909   0.212642E+03   0.115106E+02   0.000000E+00  -0.906739E+01   0.135979E-08   0.394009E-05  -0.218615E-06
  1910   0.212146E+03   0.115252E+02   0.000000E+00  -0.927765E+01   0.135788E-08   0.395669E-05  -0.218877E-06
  1911   0.211673E+03   0.115375E+02   0.000000E+00  -0.948898E+01   0.135596E-08   0.397090E-05  -0.219025E-06
  1912   0.211213E+03   0.115485E+02   0.000000E+00  -0.969914E+01   0.135405E-08   0.398271E-05  -0.219055E-06
  1913   0.210775E+03   0.115579E+02   0.000000E+00  -0.990963E+01   0.135214E-08   0.399207E-05  -0.218970E-06
  1914   0.210344E+03   0.115658E+02   0.000000E+00  -0.101205E+02   0.135023E-08   0.399897E-05  -0.218766E-06
  1915   0.209935E+03   0.115731E+02   0.000000E+00  -0.103316E+02   0.134833E-08   0.400337E-05  -0.218445E-06
  1916   0.209533E+03   0.115788E+02   0.000000E+00  -0.105424E+02   0.134643E-08   0.400525E-05  -0.218005E-06
  1917   0.209159E+03   0.115824E+02   0.000000E+00  -0.107535E+02   0.134453E-08   0.400458E-05  -0.217446E-06
  1918   0.208793E+03   0.115859E+02   0.000000E+00  -0.109642E+02   0.134264E-08   0.400134E-05  -0.216767E-06
  1919   0.208448E+03   0.115873E+02   0.000000E+00  -0.111745E+02   0.134074E-08   0.399548E-05  -0.215968E-06
  1920   0.208117E+03   0.115872E+02   0.000000E+00  -0.113845E+02   0.133885E-08   0.398700E-05  -0.215048E-06
  1921   0.207793E+03   0.115864E+02   0.000000E+00  -0.115933E+02   0.133697E-08   0.397585E-05  -0.214006E-06
  1922   0.207498E+03   0.115834E+02   0.000000E+00  -0.118018E+02   0.133509E-08   0.396201E-05  -0.212843E-06
  1923   0.207209E+03   0.115797E+02   0.000000E+00  -0.120092E+02   0.133320E-08   0.394546E-05  -0.211556E-06
  1924   0.206928E+03   0.115745E+02   0.000000E+00  -0.122162E+02   0.133133E-08   0.392617E-05  -0.210146E-06
  1925   0.206682E+03   0.115672E+02   0.000000E+00  -0.124228E+02   0.132945E-08   0.390410E-05  -0.208612E-06
  1926   0.206436E+03   0.115599E+02   0.000000E+00  -0.126276E+02   0.132758E-08   0.387923E-05  -0.206954E-06
  1927   0.206197E+03   0.115511E+02   0.000000E+00  -0.128329E+02   0.132571E-08   0.385153E-05  -0.205170E-06
  1928   0.205993E+03   0.115409E+02   0.000000E+00  -0.130341E+02   0.132384E-08   0.382098E-05  -0.203261E-06
  1929   0.205789E+03   0.115293E+02   0.000000E+00  -0.132364E+02   0.132198E-08   0.378755E-05  -0.201225E-06
  1930   0.205607E+03   0.115163E+02   0.000000E+00  -0.134362E+02   0.132012E-08   0.375120E-05  -0.199062E-06
  1931   0.205445E+03   0.115010E+02   0.000000E+00  -0.136349E+02   0.131826E-08   0.371192E-05  -0.196772E-06
  1932   0.205291E+03   0.114859E+02   0.000000E+00  -0.138318E+02   0.131641E-08   0.366967E-05  -0.194354E-06
  1933   0.205150E+03   0.114685E+02   0.000000E+00  -0.140276E+02   0.131455E-08   0.362442E-05  -0.191807E-06
  1934   0.205023E+03   0.114505E+02   0.000000E+00  -0.142217E+02   0.131271E-08   0.357616E-05  -0.189130E-06
  1935   0.204910E+03   0.114303E+02   0.000000E+00  -0.144140E+02   0.131086E-08   0.352484E-05  -0.186324E-06
  1936   0.204811E+03   0.114102E+02   0.000000E+00  -0.146045E+02   0.130901E-08   0.347045E-05  -0.183387E-06
  1937   0.204718E+03   0.113865E+02   0.000000E+00  -0.147925E+02   0.130717E-08   0.341295E-05  -0.180319E-06
  1938   0.204647E+03   0.113635E+02   0.000000E+00  -0.149787E+02   0.130534E-08   0.335232E-05  -0.177119E-06
  1939   0.204589E+03   0.113384E+02   0.000000E+00  -0.151632E+02   0.130350E-08   0.328853E-05  -0.173787E-06
  1940   0.204538E+03   0.113127E+02   0.000000E+00  -0.153459E+02   0.130167E-08   0.322155E-05  -0.170322E-06
  1941   0.204508E+03   0.112855E+02   0.000000E+00  -0.155253E+02   0.129984E-08   0.315135E-05  -0.166723E-06
  1942   0.204477E+03   0.112569E+02   0.000000E+00  -0.157030E+02   0.129801E-08   0.307791E-05  -0.162991E-06
  1943   0.204468E+03   0.112277E+02   0.000000E+00  -0.158790E+02   0.129618E-08   0.300120E-05  -0.159123E-06
  1944   0.204472E+03   0.111956E+02   0.000000E+00  -0.160517E+02   0.129436E-08   0.292119E-05  -0.155120E-06
  1945   0.204474E+03   0.111643E+02   0.000000E+00  -0.162213E+02   0.129254E-08   0.283785E-05  -0.150982E-06
  1946   0.204498E+03   0.111309E+02   0.000000E+00  -0.163898E+02   0.129073E-08   0.275116E-05  -0.146707E-06
  1947   0.204521E+03   0.110968E+02   0.000000E+00  -0.165544E+02   0.128891E-08   0.266109E-05  -0.142294E-06
  1948   0.204572E+03   0.110613E+02   0.000000E+00  -0.167173E+02   0.128710E-08   0.256760E-05  -0.137745E-06
  1949   0.204623E+03   0.110238E+02   0.000000E+00  -0.168762E+02   0.128529E-08   0.247068E-05  -0.133056E-06
  1950   0.204686E+03   0.109863E+02   0.000000E+00  -0.170335E+02   0.128349E-08   0.237029E-05  -0.128229E-06
  1951   0.204764E+03   0.109482E+02   0.000000E+00  -0.171868E+02   0.128169E-08   0.226644E-05  -0.123264E-06
  1952   0.204847E+03   0.109072E+02   0.000000E+00  -0.173376E+02   0.127989E-08   0.215930E-05  -0.118170E-06
  1953   0.204945E+03   0.108663E+02   0.000000E+00  -0.174853E+02   0.127809E-08   0.204907E-05  -0.112955E-06
  1954   0.205048E+03   0.108240E+02   0.000000E+00  -0.176299E+02   0.127629E-08   0.193595E-05  -0.107631E-06
  1955   0.205158E+03   0.107811E+02   0.000000E+00  -0.177720E+02   0.127450E-08   0.182012E-05  -0.102206E-06
  1956   0.205273E+03   0.107369E+02   0.000000E+00  -0.179102E+02   0.127271E-08   0.170181E-05  -0.966913E-07
  1957   0.205432E+03   0.106912E+02   0.000000E+00  -0.180453E+02   0.127093E-08   0.158120E-05  -0.910959E-07
  1958   0.205546E+03   0.106449E+02   0.000000E+00  -0.181773E+02   0.126914E-08   0.145850E-05  -0.854299E-07
  1959   0.205695E+03   0.105972E+02   0.000000E+00  -0.183061E+02   0.126736E-08   0.133390E-05  -0.797031E-07
  1960   0.205843E+03   0.105497E+02   0.000000E+00  -0.184319E+02   0.126558E-08   0.120760E-05  -0.739254E-07
  1961   0.206005E+03   0.105007E+02   0.000000E+00  -0.185537E+02   0.126381E-08   0.107982E-05  -0.681065E-07
  1962   0.206173E+03   0.104512E+02   0.000000E+00  -0.186718E+02   0.126203E-08   0.950733E-06  -0.622564E-07
  1963   0.206347E+03   0.104002E+02   0.000000E+00  -0.187860E+02   0.126026E-08   0.820554E-06  -0.563848E-07
  1964   0.206527E+03   0.103486E+02   0.000000E+00  -0.188971E+02   0.125849E-08   0.689479E-06  -0.505016E-07
  1965   0.206721E+03   0.102957E+02   0.000000E+00  -0.190043E+02   0.125673E-08   0.557709E-06  -0.446166E-07
  1966   0.206914E+03   0.102413E+02   0.000000E+00  -0.191085E+02   0.125497E-08   0.425443E-06  -0.387397E-07
  1967   0.207120E+03   0.101871E+02   0.000000E+00  -0.192090E+02   0.125320E-08   0.292881E-06  -0.328807E-07
  1968   0.207318E+03   0.101315E+02   0.000000E+00  -0.193056E+02   0.125145E-08   0.160223E-06  -0.270494E-07
  1969   0.207537E+03   0.100753E+02   0.000000E+00  -0.193984E+02   0.124969E-08   0.276692E-07  -0.212557E-07
  1970   0.207747E+03   0.100199E+02   0.000000E+00  -0.194874E+02   0.124794E-08  -0.104581E-06  -0.155095E-07
  1971   0.207971E+03   0.996238E+01   0.000000E+00  -0.195727E+02   0.124619E-08  -0.236328E-06  -0.982046E-08
  1972   0.208194E+03   0.990351E+01   0.000000E+00  -0.196534E+02   0.124444E-08  -0.367372E-06  -0.419854E-08
  1973   0.208423E+03   0.984550E+01   0.000000E+00  -0.197311E+02   0.124270E-08  -0.497513E-06   0.134644E-08
  1974   0.208666E+03   0.978536E+01   0.000000E+00  -0.198051E+02   0.124096E-08  -0.626550E-06   0.680466E-08
  1975   0.208900E+03   0.972534E+01   0.000000E+00  -0.198753E+02   0.123922E-08  -0.754285E-06   0.121663E-07
  1976   0.209140E+03   0.966395E+01   0.000000E+00  -0.199411E+02   0.123748E-08  -0.880517E-06   0.174214E-07
  1977   0.209386E+03   0.960267E+01   0.000000E+00  -0.200031E+02   0.123574E-08  -0.100505E-05   0.225603E-07
  1978   0.209632E+03   0.954076E+01   0.000000E+00  -0.200606E+02   0.123401E-08  -0.112767E-05   0.275731E-07
  1979   0.209883E+03   0.947823E+01   0.000000E+00  -0.201145E+02   0.123228E-08  -0.124820E-05   0.324499E-07
  1980   0.210141E+03   0.941506E+01   0.000000E+00  -0.201646E+02   0.123056E-08  -0.136642E-05   0.371809E-07
  1981   0.210390E+03   0.935127E+01   0.000000E+00  -0.202103E+02   0.122883E-08  -0.148214E-05   0.417563E-07
  1982   0.210646E+03   0.928684E+01   0.000000E+00  -0.202523E+02   0.122711E-08  -0.159516E-05   0.461662E-07
  1983   0.210908E+03   0.922180E+01   0.000000E+00  -0.202906E+02   0.122539E-08  -0.170528E-05   0.504008E-07
  1984   0.211168E+03   0.915686E+01   0.000000E+00  -0.203245E+02   0.122367E-08  -0.181229E-05   0.544503E-07
  1985   0.211435E+03   0.909056E+01   0.000000E+00  -0.203547E+02   0.122196E-08  -0.191601E-05   0.583047E-07
  1986   0.211693E+03   0.902437E+01   0.000000E+00  -0.203806E+02   0.122025E-08  -0.201622E-05   0.619544E-07
  1987   0.211950E+03   0.895830E+01   0.000000E+00  -0.204027E+02   0.121854E-08  -0.211273E-05   0.653894E-07
  1988   0.212213E+03   0.889161E+01   0.000000E+00  -0.204205E+02   0.121683E-08  -0.220535E-05   0.685999E-07
  1989   0.212476E+03   0.882503E+01   0.000000E+00  -0.204332E+02   0.121513E-08  -0.229386E-05   0.715761E-07
  1990   0.212744E+03   0.875782E+01   0.000000E+00  -0.204437E+02   0.121343E-08  -0.237807E-05   0.743081E-07
  1991   0.212996E+03   0.868925E+01   0.000000E+00  -0.204491E+02   0.121173E-08  -0.245778E-05   0.767861E-07
  1992   0.213248E+03   0.862154E+01   0.000000E+00  -0.204509E+02   0.121003E-08  -0.253279E-05   0.790002E-07
  1993   0.213505E+03   0.855395E+01   0.000000E+00  -0.204483E+02   0.120834E-08  -0.260290E-05   0.809407E-07
  1994   0.213762E+03   0.848499E+01   0.000000E+00  -0.204421E+02   0.120665E-08  -0.266790E-05   0.825977E-07
  1995   0.214024E+03   0.841615E+01   0.000000E+00  -0.204324E+02   0.120496E-08  -0.272761E-05   0.839612E-07
  1996   0.214271E+03   0.834669E+01   0.000000E+00  -0.204183E+02   0.120327E-08  -0.278183E-05   0.850216E-07
  1997   0.214516E+03   0.827735E+01   0.000000E+00  -0.203991E+02   0.120159E-08  -0.283034E-05   0.857690E-07
  1998   0.214768E+03   0.820887E+01   0.000000E+00  -0.203764E+02   0.119991E-08  -0.287295E-05   0.861935E-07
  1999   0.215012E+03   0.813903E+01   0.000000E+00  -0.203509E+02   0.119823E-08  -0.290946E-05   0.862853E-07
  2000   0.215246E+03   0.807005E+01   0.000000E+00  -0.203203E+02   0.119655E-08  -0.293967E-05   0.860346E-07
  2001   0.215487E+03   0.800119E+01   0.000000E+00  -0.202862E+02   0.119487E-08  -0.296346E-05   0.854356E-07
  2002   0.215720E+03   0.793170E+01   0.000000E+00  -0.202485E+02   0.119320E-08  -0.298096E-05   0.844994E-07
  2003   0.215951E+03   0.786234E+01   0.000000E+00  -0.202066E+02   0.119153E-08  -0.299239E-05   0.832413E-07
  2004   0.216181E+03   0.779309E+01   0.000000E+00  -0.201611E+02   0.118987E-08  -0.299796E-05   0.816763E-07
  2005   0.216395E+03   0.772321E+01   0.000000E+00  -0.201113E+02   0.118820E-08  -0.299789E-05   0.798198E-07
  2006   0.216616E+03   0.765494E+01   0.000000E+00  -0.200588E+02   0.118654E-08  -0.299240E-05   0.776868E-07
  2007   0.216821E+03   0.758528E+01   0.000000E+00  -0.200012E+02   0.118488E-08  -0.298169E-05   0.752926E-07
  2008   0.217032E+03   0.751574E+01   0.000000E+00  -0.199409E+02   0.118322E-08  -0.296599E-05   0.726523E-07
  2009   0.217235E+03   0.744705E+01   0.000000E+00  -0.198755E+02   0.118157E-08  -0.294550E-05   0.697812E-07
  2010   0.217423E+03   0.737846E+01   0.000000E+00  -0.198074E+02   0.117991E-08  -0.292045E-05   0.666944E-07
  2011   0.217616E+03   0.730924E+01   0.000000E+00  -0.197358E+02   0.117826E-08  -0.289104E-05   0.634072E-07
  2012   0.217801E+03   0.724086E+01   0.000000E+00  -0.196607E+02   0.117662E-08  -0.285748E-05   0.599347E-07
  2013   0.217971E+03   0.717183E+01   0.000000E+00  -0.195821E+02   0.117497E-08  -0.282001E-05   0.562921E-07
  2014   0.218147E+03   0.710440E+01   0.000000E+00  -0.194984E+02   0.117333E-08  -0.277882E-05   0.524946E-07
  2015   0.218315E+03   0.703632E+01   0.000000E+00  -0.194136E+02   0.117169E-08  -0.273414E-05   0.485574E-07
  2016   0.218482E+03   0.696907E+01   0.000000E+00  -0.193237E+02   0.117005E-08  -0.268617E-05   0.444957E-07
  2017   0.218626E+03   0.690192E+01   0.000000E+00  -0.192311E+02   0.116841E-08  -0.263514E-05   0.403247E-07
  2018   0.218769E+03   0.683502E+01   0.000000E+00  -0.191350E+02   0.116678E-08  -0.258125E-05   0.360596E-07
  2019   0.218904E+03   0.676835E+01   0.000000E+00  -0.190340E+02   0.116515E-08  -0.252472E-05   0.317155E-07
