#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1599   0.355439E+03  -0.993923E+01   0.186732E-05  -0.993923E+01   0.210422E+02   0.156407E-06   0.186732E-05   0.156407E-06   0.206929E-08
  1600   0.354380E+03  -0.104047E+02   0.183704E-05  -0.104047E+02   0.210376E+02   0.156536E-06   0.183704E-05   0.156536E-06   0.206619E-08
  1601   0.353356E+03  -0.108692E+02   0.179965E-05  -0.108692E+02   0.210300E+02   0.156792E-06   0.179965E-05   0.156792E-06   0.206311E-08
  1602   0.352360E+03  -0.113325E+02   0.175536E-05  -0.113325E+02   0.210188E+02   0.157172E-06   0.175536E-05   0.157172E-06   0.206003E-08
  1603   0.351420E+03  -0.117948E+02   0.170445E-05  -0.117948E+02   0.210054E+02   0.157669E-06   0.170445E-05   0.157669E-06   0.205695E-08
  1604   0.350507E+03  -0.122561E+02   0.164723E-05  -0.122561E+02   0.209892E+02   0.158279E-06   0.164723E-05   0.158279E-06   0.205389E-08
  1605   0.349636E+03  -0.127150E+02   0.158400E-05  -0.127150E+02   0.209708E+02   0.158995E-06   0.158400E-05   0.158995E-06   0.205082E-08
  1606   0.348800E+03  -0.131729E+02   0.151505E-05  -0.131729E+02   0.209495E+02   0.159813E-06   0.151505E-05   0.159813E-06   0.204776E-08
  1607   0.347997E+03  -0.136292E+02   0.144069E-05  -0.136292E+02   0.209261E+02   0.160726E-06   0.144069E-05   0.160726E-06   0.204471E-08
  1608   0.347229E+03  -0.140823E+02   0.136122E-05  -0.140823E+02   0.209006E+02   0.161729E-06   0.136122E-05   0.161729E-06   0.204166E-08
  1609   0.346509E+03  -0.145339E+02   0.127692E-05  -0.145339E+02   0.208708E+02   0.162817E-06   0.127692E-05   0.162817E-06   0.203862E-08
  1610   0.345823E+03  -0.149831E+02   0.118810E-05  -0.149831E+02   0.208389E+02   0.163983E-06   0.118810E-05   0.163983E-06   0.203558E-08
  1611   0.345164E+03  -0.154293E+02   0.109506E-05  -0.154293E+02   0.208050E+02   0.165223E-06   0.109506E-05   0.165223E-06   0.203255E-08
  1612   0.344552E+03  -0.158733E+02   0.998102E-06  -0.158733E+02   0.207675E+02   0.166530E-06   0.998102E-06   0.166530E-06   0.202952E-08
  1613   0.343960E+03  -0.163143E+02   0.897516E-06  -0.163143E+02   0.207279E+02   0.167899E-06   0.897516E-06   0.167899E-06   0.202650E-08
  1614   0.343416E+03  -0.167524E+02   0.793604E-06  -0.167524E+02   0.206864E+02   0.169325E-06   0.793604E-06   0.169325E-06   0.202348E-08
  1615   0.342904E+03  -0.171868E+02   0.686664E-06  -0.171868E+02   0.206420E+02   0.170801E-06   0.686664E-06   0.170801E-06   0.202047E-08
  1616   0.342419E+03  -0.176177E+02   0.576994E-06  -0.176177E+02   0.205949E+02   0.172323E-06   0.576994E-06   0.172323E-06   0.201746E-08
  1617   0.341974E+03  -0.180450E+02   0.464895E-06  -0.180450E+02   0.205458E+02   0.173884E-06   0.464895E-06   0.173884E-06   0.201446E-08
  1618   0.341561E+03  -0.184688E+02   0.350663E-06  -0.184688E+02   0.204940E+02   0.175480E-06   0.350663E-06   0.175480E-06   0.201146E-08
  1619   0.341167E+03  -0.188890E+02   0.234597E-06  -0.188890E+02   0.204394E+02   0.177104E-06   0.234597E-06   0.177104E-06   0.200847E-08
  1620   0.340827E+03  -0.193051E+02   0.116996E-06  -0.193051E+02   0.203829E+02   0.178751E-06   0.116996E-06   0.178751E-06   0.200549E-08
  1621   0.340513E+03  -0.197170E+02  -0.184153E-08  -0.197170E+02   0.203230E+02   0.180415E-06  -0.184153E-08   0.180415E-06   0.200251E-08
  1622   0.340230E+03  -0.201248E+02  -0.121617E-06  -0.201248E+02   0.202618E+02   0.182091E-06  -0.121617E-06   0.182091E-06   0.199953E-08
  1623   0.339973E+03  -0.205284E+02  -0.242033E-06  -0.205284E+02   0.201980E+02   0.183773E-06  -0.242033E-06   0.183773E-06   0.199656E-08
  1624   0.339755E+03  -0.209265E+02  -0.362790E-06  -0.209265E+02   0.201322E+02   0.185456E-06  -0.362790E-06   0.185456E-06   0.199360E-08
  1625   0.339569E+03  -0.213206E+02  -0.483589E-06  -0.213206E+02   0.200631E+02   0.187133E-06  -0.483589E-06   0.187133E-06   0.199064E-08
  1626   0.339408E+03  -0.217099E+02  -0.604133E-06  -0.217099E+02   0.199928E+02   0.188800E-06  -0.604133E-06   0.188800E-06   0.198768E-08
  1627   0.339271E+03  -0.220938E+02  -0.724123E-06  -0.220938E+02   0.199191E+02   0.190451E-06  -0.724123E-06   0.190451E-06   0.198473E-08
  1628   0.339165E+03  -0.224730E+02  -0.843259E-06  -0.224730E+02   0.198443E+02   0.192080E-06  -0.843259E-06   0.192080E-06   0.198178E-08
  1629   0.339091E+03  -0.228460E+02  -0.961245E-06  -0.228460E+02   0.197669E+02   0.193681E-06  -0.961245E-06   0.193681E-06   0.197884E-08
  1630   0.339048E+03  -0.232144E+02  -0.107778E-05  -0.232144E+02   0.196876E+02   0.195250E-06  -0.107778E-05   0.195250E-06   0.197591E-08
  1631   0.339015E+03  -0.235768E+02  -0.119257E-05  -0.235768E+02   0.196058E+02   0.196780E-06  -0.119257E-05   0.196780E-06   0.197298E-08
  1632   0.339027E+03  -0.239339E+02  -0.130531E-05  -0.239339E+02   0.195213E+02   0.198265E-06  -0.130531E-05   0.198265E-06   0.197005E-08
  1633   0.339063E+03  -0.242850E+02  -0.141571E-05  -0.242850E+02   0.194358E+02   0.199701E-06  -0.141571E-05   0.199701E-06   0.196713E-08
  1634   0.339137E+03  -0.246301E+02  -0.152346E-05  -0.246301E+02   0.193478E+02   0.201082E-06  -0.152346E-05   0.201082E-06   0.196422E-08
  1635   0.339220E+03  -0.249693E+02  -0.162827E-05  -0.249693E+02   0.192587E+02   0.202402E-06  -0.162827E-05   0.202402E-06   0.196131E-08
  1636   0.339333E+03  -0.253019E+02  -0.172984E-05  -0.253019E+02   0.191655E+02   0.203655E-06  -0.172984E-05   0.203655E-06   0.195840E-08
  1637   0.339470E+03  -0.256294E+02  -0.182787E-05  -0.256294E+02   0.190721E+02   0.204836E-06  -0.182787E-05   0.204836E-06   0.195550E-08
  1638   0.339622E+03  -0.259495E+02  -0.192206E-05  -0.259495E+02   0.189769E+02   0.205939E-06  -0.192206E-05   0.205939E-06   0.195261E-08
  1639   0.339812E+03  -0.262631E+02  -0.201212E-05  -0.262631E+02   0.188793E+02   0.206959E-06  -0.201212E-05   0.206959E-06   0.194972E-08
  1640   0.340017E+03  -0.265709E+02  -0.209774E-05  -0.265709E+02   0.187799E+02   0.207890E-06  -0.209774E-05   0.207890E-06   0.194683E-08
  1641   0.340237E+03  -0.268715E+02  -0.217863E-05  -0.268715E+02   0.186787E+02   0.208727E-06  -0.217863E-05   0.208727E-06   0.194395E-08
  1642   0.340487E+03  -0.271642E+02  -0.225448E-05  -0.271642E+02   0.185759E+02   0.209464E-06  -0.225448E-05   0.209464E-06   0.194108E-08
  1643   0.340752E+03  -0.274513E+02  -0.232501E-05  -0.274513E+02   0.184728E+02   0.210095E-06  -0.232501E-05   0.210095E-06   0.193821E-08
  1644   0.341032E+03  -0.277327E+02  -0.238991E-05  -0.277327E+02   0.183658E+02   0.210614E-06  -0.238991E-05   0.210614E-06   0.193534E-08
  1645   0.341334E+03  -0.280055E+02  -0.244888E-05  -0.280055E+02   0.182578E+02   0.211017E-06  -0.244888E-05   0.211017E-06   0.193248E-08
  1646   0.341651E+03  -0.282713E+02  -0.250162E-05  -0.282713E+02   0.181490E+02   0.211298E-06  -0.250162E-05   0.211298E-06   0.192963E-08
  1647   0.341997E+03  -0.285286E+02  -0.254784E-05  -0.285286E+02   0.180384E+02   0.211450E-06  -0.254784E-05   0.211450E-06   0.192678E-08
  1648   0.342357E+03  -0.287804E+02  -0.258724E-05  -0.287804E+02   0.179263E+02   0.211469E-06  -0.258724E-05   0.211469E-06   0.192393E-08
  1649   0.342732E+03  -0.290245E+02  -0.261952E-05  -0.290245E+02   0.178132E+02   0.211348E-06  -0.261952E-05   0.211348E-06   0.192109E-08
  1650   0.343121E+03  -0.292603E+02  -0.264438E-05  -0.292603E+02   0.176977E+02   0.211083E-06  -0.264438E-05   0.211083E-06   0.191825E-08
  1651   0.343523E+03  -0.294899E+02  -0.266161E-05  -0.294899E+02   0.175821E+02   0.210669E-06  -0.266161E-05   0.210669E-06   0.191542E-08
  1652   0.343948E+03  -0.297104E+02  -0.267134E-05  -0.297104E+02   0.174635E+02   0.210109E-06  -0.267134E-05   0.210109E-06   0.191260E-08
  1653   0.344378E+03  -0.299226E+02  -0.267380E-05  -0.299226E+02   0.173446E+02   0.209407E-06  -0.267380E-05   0.209407E-06   0.190977E-08
  1654   0.344823E+03  -0.301296E+02  -0.266920E-05  -0.301296E+02   0.172257E+02   0.208566E-06  -0.266920E-05   0.208566E-06   0.190696E-08
  1655   0.345290E+03  -0.303262E+02  -0.265779E-05  -0.303262E+02   0.171051E+02   0.207591E-06  -0.265779E-05   0.207591E-06   0.190414E-08
  1656   0.345763E+03  -0.305161E+02  -0.263976E-05  -0.305161E+02   0.169829E+02   0.206487E-06  -0.263976E-05   0.206487E-06   0.190134E-08
  1657   0.346236E+03  -0.306980E+02  -0.261535E-05  -0.306980E+02   0.168599E+02   0.205256E-06  -0.261535E-05   0.205256E-06   0.189853E-08
  1658   0.346738E+03  -0.308725E+02  -0.258479E-05  -0.308725E+02   0.167352E+02   0.203904E-06  -0.258479E-05   0.203904E-06   0.189574E-08
  1659   0.347246E+03  -0.310383E+02  -0.254828E-05  -0.310383E+02   0.166096E+02   0.202434E-06  -0.254828E-05   0.202434E-06   0.189294E-08
  1660   0.347755E+03  -0.311961E+02  -0.250606E-05  -0.311961E+02   0.164839E+02   0.200850E-06  -0.250606E-05   0.200850E-06   0.189015E-08
  1661   0.348285E+03  -0.313467E+02  -0.245835E-05  -0.313467E+02   0.163566E+02   0.199157E-06  -0.245835E-05   0.199157E-06   0.188737E-08
  1662   0.348814E+03  -0.314894E+02  -0.240537E-05  -0.314894E+02   0.162292E+02   0.197358E-06  -0.240537E-05   0.197358E-06   0.188459E-08
  1663   0.349359E+03  -0.316228E+02  -0.234734E-05  -0.316228E+02   0.161008E+02   0.195457E-06  -0.234734E-05   0.195457E-06   0.188182E-08
  1664   0.349903E+03  -0.317485E+02  -0.228449E-05  -0.317485E+02   0.159709E+02   0.193459E-06  -0.228449E-05   0.193459E-06   0.187905E-08
  1665   0.350461E+03  -0.318664E+02  -0.221704E-05  -0.318664E+02   0.158408E+02   0.191368E-06  -0.221704E-05   0.191368E-06   0.187628E-08
  1666   0.351027E+03  -0.319773E+02  -0.214521E-05  -0.319773E+02   0.157098E+02   0.189188E-06  -0.214521E-05   0.189188E-06   0.187352E-08
  1667   0.351592E+03  -0.320783E+02  -0.206922E-05  -0.320783E+02   0.155787E+02   0.186922E-06  -0.206922E-05   0.186922E-06   0.187077E-08
  1668   0.352173E+03  -0.321725E+02  -0.198929E-05  -0.321725E+02   0.154467E+02   0.184576E-06  -0.198929E-05   0.184576E-06   0.186802E-08
  1669   0.352753E+03  -0.322576E+02  -0.190566E-05  -0.322576E+02   0.153145E+02   0.182152E-06  -0.190566E-05   0.182152E-06   0.186527E-08
  1670   0.353333E+03  -0.323345E+02  -0.181853E-05  -0.323345E+02   0.151815E+02   0.179656E-06  -0.181853E-05   0.179656E-06   0.186253E-08
  1671   0.353928E+03  -0.324046E+02  -0.172814E-05  -0.324046E+02   0.150476E+02   0.177090E-06  -0.172814E-05   0.177090E-06   0.185979E-08
  1672   0.354523E+03  -0.324658E+02  -0.163471E-05  -0.324658E+02   0.149135E+02   0.174460E-06  -0.163471E-05   0.174460E-06   0.185706E-08
  1673   0.355111E+03  -0.325189E+02  -0.153845E-05  -0.325189E+02   0.147785E+02   0.171769E-06  -0.153845E-05   0.171769E-06   0.185433E-08
  1674   0.355714E+03  -0.325639E+02  -0.143960E-05  -0.325639E+02   0.146449E+02   0.169022E-06  -0.143960E-05   0.169022E-06   0.185161E-08
  1675   0.356302E+03  -0.326008E+02  -0.133837E-05  -0.326008E+02   0.145097E+02   0.166222E-06  -0.133837E-05   0.166222E-06   0.184889E-08
  1676   0.356905E+03  -0.326297E+02  -0.123499E-05  -0.326297E+02   0.143736E+02   0.163374E-06  -0.123499E-05   0.163374E-06   0.184618E-08
  1677   0.357508E+03  -0.326507E+02  -0.112967E-05  -0.326507E+02   0.142388E+02   0.160481E-06  -0.112967E-05   0.160481E-06   0.184347E-08
  1678   0.358097E+03  -0.326637E+02  -0.102265E-05  -0.326637E+02   0.141023E+02   0.157548E-06  -0.102265E-05   0.157548E-06   0.184077E-08
  1679   0.358694E+03  -0.326689E+02  -0.914145E-06  -0.326689E+02   0.139673E+02   0.154578E-06  -0.914145E-06   0.154578E-06   0.183807E-08
  1680   0.359291E+03  -0.326655E+02  -0.804375E-06  -0.326655E+02   0.138313E+02   0.151577E-06  -0.804375E-06   0.151577E-06   0.183537E-08
  1681   0.359888E+03  -0.326544E+02  -0.693564E-06  -0.326544E+02   0.136944E+02   0.148547E-06  -0.693564E-06   0.148547E-06   0.183268E-08
  1682   0.360472E+03  -0.326370E+02  -0.581936E-06  -0.326370E+02   0.135589E+02   0.145493E-06  -0.581936E-06   0.145493E-06   0.182999E-08
  1683   0.361063E+03  -0.326104E+02  -0.469713E-06  -0.326104E+02   0.134239E+02   0.142420E-06  -0.469713E-06   0.142420E-06   0.182731E-08
  1684   0.361647E+03  -0.325769E+02  -0.357116E-06  -0.325769E+02   0.132881E+02   0.139330E-06  -0.357116E-06   0.139330E-06   0.182463E-08
  1685   0.362232E+03  -0.325358E+02  -0.244370E-06  -0.325358E+02   0.131529E+02   0.136229E-06  -0.244370E-06   0.136229E-06   0.182196E-08
  1686   0.362810E+03  -0.324856E+02  -0.131697E-06  -0.324856E+02   0.130182E+02   0.133120E-06  -0.131697E-06   0.133120E-06   0.181929E-08
  1687   0.363374E+03  -0.324287E+02  -0.193187E-07  -0.324287E+02   0.128827E+02   0.130008E-06  -0.193187E-07   0.130008E-06   0.181663E-08
  1688   0.363946E+03  -0.323650E+02   0.925418E-07  -0.323650E+02   0.127484E+02   0.126896E-06   0.925418E-07   0.126896E-06   0.181397E-08
  1689   0.364497E+03  -0.322925E+02   0.203662E-06  -0.322925E+02   0.126148E+02   0.123788E-06   0.203662E-06   0.123788E-06   0.181132E-08
  1690   0.365041E+03  -0.322133E+02   0.313819E-06  -0.322133E+02   0.124810E+02   0.120689E-06   0.313819E-06   0.120689E-06   0.180867E-08
  1691   0.365586E+03  -0.321274E+02   0.422791E-06  -0.321274E+02   0.123486E+02   0.117603E-06   0.422791E-06   0.117603E-06   0.180602E-08
  1692   0.366124E+03  -0.320336E+02   0.530354E-06  -0.320336E+02   0.122152E+02   0.114533E-06   0.530354E-06   0.114533E-06   0.180338E-08
  1693   0.366649E+03  -0.319325E+02   0.636287E-06  -0.319325E+02   0.120832E+02   0.111484E-06   0.636287E-06   0.111484E-06   0.180074E-08
  1694   0.367160E+03  -0.318257E+02   0.740367E-06  -0.318257E+02   0.119525E+02   0.108461E-06   0.740367E-06   0.108461E-06   0.179811E-08
  1695   0.367672E+03  -0.317102E+02   0.842370E-06  -0.317102E+02   0.118209E+02   0.105466E-06   0.842370E-06   0.105466E-06   0.179548E-08
  1696   0.368170E+03  -0.315891E+02   0.942076E-06  -0.315891E+02   0.116914E+02   0.102504E-06   0.942076E-06   0.102504E-06   0.179286E-08
  1697   0.368647E+03  -0.314609E+02   0.103926E-05  -0.314609E+02   0.115617E+02   0.995794E-07   0.103926E-05   0.995794E-07   0.179024E-08
  1698   0.369125E+03  -0.313265E+02   0.113370E-05  -0.313265E+02   0.114333E+02   0.966960E-07   0.113370E-05   0.966960E-07   0.178762E-08
  1699   0.369589E+03  -0.311843E+02   0.122517E-05  -0.311843E+02   0.113055E+02   0.938578E-07   0.122517E-05   0.938578E-07   0.178501E-08
  1700   0.370040E+03  -0.310366E+02   0.131346E-05  -0.310366E+02   0.111776E+02   0.910690E-07   0.131346E-05   0.910690E-07   0.178241E-08
  1701   0.370470E+03  -0.308821E+02   0.139838E-05  -0.308821E+02   0.110524E+02   0.883328E-07   0.139838E-05   0.883328E-07   0.177980E-08
  1702   0.370902E+03  -0.307214E+02   0.147994E-05  -0.307214E+02   0.109271E+02   0.856483E-07   0.147994E-05   0.856483E-07   0.177721E-08
  1703   0.371312E+03  -0.305553E+02   0.155819E-05  -0.305553E+02   0.108039E+02   0.830141E-07   0.155819E-05   0.830141E-07   0.177461E-08
  1704   0.371710E+03  -0.303824E+02   0.163317E-05  -0.303824E+02   0.106804E+02   0.804286E-07   0.163317E-05   0.804286E-07   0.177203E-08
  1705   0.372095E+03  -0.302034E+02   0.170495E-05  -0.302034E+02   0.105590E+02   0.778901E-07   0.170495E-05   0.778901E-07   0.176944E-08
  1706   0.372459E+03  -0.300183E+02   0.177358E-05  -0.300183E+02   0.104366E+02   0.753971E-07   0.177358E-05   0.753971E-07   0.176686E-08
  1707   0.372818E+03  -0.298286E+02   0.183909E-05  -0.298286E+02   0.103162E+02   0.729480E-07   0.183909E-05   0.729480E-07   0.176429E-08
  1708   0.373157E+03  -0.296321E+02   0.190155E-05  -0.296321E+02   0.101978E+02   0.705412E-07   0.190155E-05   0.705412E-07   0.176171E-08
  1709   0.373484E+03  -0.294303E+02   0.196100E-05  -0.294303E+02   0.100807E+02   0.681751E-07   0.196100E-05   0.681751E-07   0.175915E-08
  1710   0.373791E+03  -0.292225E+02   0.201749E-05  -0.292225E+02   0.996551E+01   0.658481E-07   0.201749E-05   0.658481E-07   0.175658E-08
  1711   0.374078E+03  -0.290087E+02   0.207108E-05  -0.290087E+02   0.985156E+01   0.635587E-07   0.207108E-05   0.635587E-07   0.175403E-08
  1712   0.374361E+03  -0.287904E+02   0.212182E-05  -0.287904E+02   0.973734E+01   0.613051E-07   0.212182E-05   0.613051E-07   0.175147E-08
  1713   0.374616E+03  -0.285669E+02   0.216975E-05  -0.285669E+02   0.962505E+01   0.590859E-07   0.216975E-05   0.590859E-07   0.174892E-08
  1714   0.374853E+03  -0.283374E+02   0.221492E-05  -0.283374E+02   0.951470E+01   0.568994E-07   0.221492E-05   0.568994E-07   0.174638E-08
  1715   0.375071E+03  -0.281041E+02   0.225740E-05  -0.281041E+02   0.940479E+01   0.547441E-07   0.225740E-05   0.547441E-07   0.174383E-08
  1716   0.375284E+03  -0.278650E+02   0.229722E-05  -0.278650E+02   0.929679E+01   0.526183E-07   0.229722E-05   0.526183E-07   0.174130E-08
  1717   0.375471E+03  -0.276214E+02   0.233444E-05  -0.276214E+02   0.918994E+01   0.505205E-07   0.233444E-05   0.505205E-07   0.173876E-08
  1718   0.375632E+03  -0.273734E+02   0.236911E-05  -0.273734E+02   0.908499E+01   0.484490E-07   0.236911E-05   0.484490E-07   0.173624E-08
  1719   0.375782E+03  -0.271202E+02   0.240128E-05  -0.271202E+02   0.898118E+01   0.464024E-07   0.240128E-05   0.464024E-07   0.173371E-08
  1720   0.375921E+03  -0.268634E+02   0.243100E-05  -0.268634E+02   0.887923E+01   0.443789E-07   0.243100E-05   0.443789E-07   0.173119E-08
  1721   0.376035E+03  -0.266015E+02   0.245833E-05  -0.266015E+02   0.877915E+01   0.423770E-07   0.245833E-05   0.423770E-07   0.172867E-08
  1722   0.376137E+03  -0.263360E+02   0.248330E-05  -0.263360E+02   0.867943E+01   0.403951E-07   0.248330E-05   0.403951E-07   0.172616E-08
  1723   0.376214E+03  -0.260661E+02   0.250597E-05  -0.260661E+02   0.858156E+01   0.384316E-07   0.250597E-05   0.384316E-07   0.172366E-08
  1724   0.376266E+03  -0.257927E+02   0.252640E-05  -0.257927E+02   0.848625E+01   0.364850E-07   0.252640E-05   0.364850E-07   0.172115E-08
  1725   0.376301E+03  -0.255149E+02   0.254463E-05  -0.255149E+02   0.839128E+01   0.345535E-07   0.254463E-05   0.345535E-07   0.171865E-08
  1726   0.376317E+03  -0.252343E+02   0.256072E-05  -0.252343E+02   0.829886E+01   0.326357E-07   0.256072E-05   0.326357E-07   0.171616E-08
  1727   0.376316E+03  -0.249495E+02   0.257471E-05  -0.249495E+02   0.820749E+01   0.307300E-07   0.257471E-05   0.307300E-07   0.171367E-08
  1728   0.376290E+03  -0.246618E+02   0.258666E-05  -0.246618E+02   0.811940E+01   0.288347E-07   0.258666E-05   0.288347E-07   0.171118E-08
  1729   0.376255E+03  -0.243707E+02   0.259661E-05  -0.243707E+02   0.803235E+01   0.269482E-07   0.259661E-05   0.269482E-07   0.170870E-08
  1730   0.376180E+03  -0.240753E+02   0.260462E-05  -0.240753E+02   0.794632E+01   0.250690E-07   0.260462E-05   0.250690E-07   0.170622E-08
  1731   0.376096E+03  -0.237786E+02   0.261074E-05  -0.237786E+02   0.786205E+01   0.231955E-07   0.261074E-05   0.231955E-07   0.170374E-08
  1732   0.375987E+03  -0.234778E+02   0.261501E-05  -0.234778E+02   0.777952E+01   0.213261E-07   0.261501E-05   0.213261E-07   0.170127E-08
  1733   0.375862E+03  -0.231749E+02   0.261749E-05  -0.231749E+02   0.769948E+01   0.194592E-07   0.261749E-05   0.194592E-07   0.169881E-08
  1734   0.375713E+03  -0.228694E+02   0.261823E-05  -0.228694E+02   0.762041E+01   0.175931E-07   0.261823E-05   0.175931E-07   0.169634E-08
  1735   0.375540E+03  -0.225605E+02   0.261728E-05  -0.225605E+02   0.754381E+01   0.157264E-07   0.261728E-05   0.157264E-07   0.169389E-08
  1736   0.375351E+03  -0.222511E+02   0.261470E-05  -0.222511E+02   0.746817E+01   0.138573E-07   0.261470E-05   0.138573E-07   0.169143E-08
  1737   0.375138E+03  -0.219383E+02   0.261052E-05  -0.219383E+02   0.739572E+01   0.119844E-07   0.261052E-05   0.119844E-07   0.168898E-08
  1738   0.374902E+03  -0.216237E+02   0.260480E-05  -0.216237E+02   0.732420E+01   0.101060E-07   0.260480E-05   0.101060E-07   0.168654E-08
  1739   0.374657E+03  -0.213079E+02   0.259760E-05  -0.213079E+02   0.725510E+01   0.822058E-08   0.259760E-05   0.822058E-08   0.168409E-08
  1740   0.374374E+03  -0.209902E+02   0.258896E-05  -0.209902E+02   0.718767E+01   0.632647E-08   0.258896E-05   0.632647E-08   0.168166E-08
  1741   0.374091E+03  -0.206700E+02   0.257893E-05  -0.206700E+02   0.712189E+01   0.442211E-08   0.257893E-05   0.442211E-08   0.167922E-08
  1742   0.373770E+03  -0.203501E+02   0.256757E-05  -0.203501E+02   0.705850E+01   0.250591E-08   0.256757E-05   0.250591E-08   0.167679E-08
  1743   0.373433E+03  -0.200277E+02   0.255492E-05  -0.200277E+02   0.699674E+01   0.576277E-09   0.255492E-05   0.576277E-09   0.167437E-08
  1744   0.373074E+03  -0.197050E+02   0.254104E-05  -0.197050E+02   0.693735E+01  -0.136838E-08   0.254104E-05  -0.136838E-08   0.167194E-08
  1745   0.372693E+03  -0.193812E+02   0.252597E-05  -0.193812E+02   0.687883E+01  -0.332966E-08   0.252597E-05  -0.332966E-08   0.166953E-08
  1746   0.372289E+03  -0.190564E+02   0.250977E-05  -0.190564E+02   0.682340E+01  -0.530915E-08   0.250977E-05  -0.530915E-08   0.166711E-08
  1747   0.371870E+03  -0.187313E+02   0.249249E-05  -0.187313E+02   0.677031E+01  -0.730844E-08   0.249249E-05  -0.730844E-08   0.166470E-08
  1748   0.371422E+03  -0.184060E+02   0.247417E-05  -0.184060E+02   0.671954E+01  -0.932912E-08   0.247417E-05  -0.932912E-08   0.166230E-08
  1749   0.370952E+03  -0.180789E+02   0.245487E-05  -0.180789E+02   0.666960E+01  -0.113728E-07   0.245487E-05  -0.113728E-07   0.165989E-08
  1750   0.370460E+03  -0.177531E+02   0.243465E-05  -0.177531E+02   0.662196E+01  -0.134410E-07   0.243465E-05  -0.134410E-07   0.165750E-08
  1751   0.369946E+03  -0.174279E+02   0.241354E-05  -0.174279E+02   0.657587E+01  -0.155348E-07   0.241354E-05  -0.155348E-07   0.165510E-08
  1752   0.369418E+03  -0.171009E+02   0.239158E-05  -0.171009E+02   0.653133E+01  -0.176526E-07   0.239158E-05  -0.176526E-07   0.165271E-08
  1753   0.368869E+03  -0.167758E+02   0.236880E-05  -0.167758E+02   0.648832E+01  -0.197921E-07   0.236880E-05  -0.197921E-07   0.165032E-08
  1754   0.368299E+03  -0.164505E+02   0.234525E-05  -0.164505E+02   0.644831E+01  -0.219513E-07   0.234525E-05  -0.219513E-07   0.164794E-08
  1755   0.367707E+03  -0.161257E+02   0.232095E-05  -0.161257E+02   0.641108E+01  -0.241278E-07   0.232095E-05  -0.241278E-07   0.164556E-08
  1756   0.367101E+03  -0.158012E+02   0.229593E-05  -0.158012E+02   0.637483E+01  -0.263195E-07   0.229593E-05  -0.263195E-07   0.164319E-08
  1757   0.366467E+03  -0.154779E+02   0.227023E-05  -0.154779E+02   0.634067E+01  -0.285242E-07   0.227023E-05  -0.285242E-07   0.164082E-08
  1758   0.365804E+03  -0.151557E+02   0.224389E-05  -0.151557E+02   0.630843E+01  -0.307397E-07   0.224389E-05  -0.307397E-07   0.163845E-08
  1759   0.365135E+03  -0.148346E+02   0.221693E-05  -0.148346E+02   0.627825E+01  -0.329638E-07   0.221693E-05  -0.329638E-07   0.163609E-08
  1760   0.364439E+03  -0.145138E+02   0.218938E-05  -0.145138E+02   0.625021E+01  -0.351943E-07   0.218938E-05  -0.351943E-07   0.163373E-08
  1761   0.363721E+03  -0.141949E+02   0.216129E-05  -0.141949E+02   0.622413E+01  -0.374290E-07   0.216129E-05  -0.374290E-07   0.163138E-08
  1762   0.362983E+03  -0.138769E+02   0.213267E-05  -0.138769E+02   0.619994E+01  -0.396657E-07   0.213267E-05  -0.396657E-07   0.162902E-08
  1763   0.362231E+03  -0.135600E+02   0.210358E-05  -0.135600E+02   0.617793E+01  -0.419022E-07   0.210358E-05  -0.419022E-07   0.162668E-08
  1764   0.361467E+03  -0.132455E+02   0.207404E-05  -0.132455E+02   0.615800E+01  -0.441364E-07   0.207404E-05  -0.441364E-07   0.162433E-08
  1765   0.360668E+03  -0.129320E+02   0.204407E-05  -0.129320E+02   0.613985E+01  -0.463660E-07   0.204407E-05  -0.463660E-07   0.162199E-08
  1766   0.359856E+03  -0.126209E+02   0.201373E-05  -0.126209E+02   0.612362E+01  -0.485888E-07   0.201373E-05  -0.485888E-07   0.161966E-08
  1767   0.359023E+03  -0.123108E+02   0.198303E-05  -0.123108E+02   0.610931E+01  -0.508026E-07   0.198303E-05  -0.508026E-07   0.161733E-08
  1768   0.358171E+03  -0.120030E+02   0.195202E-05  -0.120030E+02   0.609704E+01  -0.530053E-07   0.195202E-05  -0.530053E-07   0.161500E-08
  1769   0.357306E+03  -0.116983E+02   0.192072E-05  -0.116983E+02   0.608666E+01  -0.551946E-07   0.192072E-05  -0.551946E-07   0.161267E-08
  1770   0.356414E+03  -0.113944E+02   0.188916E-05  -0.113944E+02   0.607808E+01  -0.573683E-07   0.188916E-05  -0.573683E-07   0.161035E-08
  1771   0.355510E+03  -0.110937E+02   0.185739E-05  -0.110937E+02   0.607152E+01  -0.595243E-07   0.185739E-05  -0.595243E-07   0.160803E-08
  1772   0.354593E+03  -0.107959E+02   0.182544E-05  -0.107959E+02   0.606675E+01  -0.616604E-07   0.182544E-05  -0.616604E-07   0.160572E-08
  1773   0.353642E+03  -0.104990E+02   0.179333E-05  -0.104990E+02   0.606382E+01  -0.637743E-07   0.179333E-05  -0.637743E-07   0.160341E-08
  1774   0.352687E+03  -0.102065E+02   0.176110E-05  -0.102065E+02   0.606281E+01  -0.658638E-07   0.176110E-05  -0.658638E-07   0.160111E-08
