#    L    TT             EE             BB             TE             PP             TP             EP          
  1668    0.35003E+03    0.16508E+02    0.00000E+00   -0.31499E+02    0.16276E-08   -0.18040E-05    0.17776E-06
  1669    0.35056E+03    0.16381E+02    0.00000E+00   -0.31644E+02    0.16252E-08   -0.17260E-05    0.17572E-06
  1670    0.35109E+03    0.16253E+02    0.00000E+00   -0.31780E+02    0.16228E-08   -0.16448E-05    0.17362E-06
  1671    0.35165E+03    0.16123E+02    0.00000E+00   -0.31910E+02    0.16204E-08   -0.15606E-05    0.17146E-06
  1672    0.35221E+03    0.15993E+02    0.00000E+00   -0.32032E+02    0.16181E-08   -0.14735E-05    0.16924E-06
  1673    0.35277E+03    0.15862E+02    0.00000E+00   -0.32145E+02    0.16157E-08   -0.13838E-05    0.16697E-06
  1674    0.35334E+03    0.15732E+02    0.00000E+00   -0.32250E+02    0.16133E-08   -0.12918E-05    0.16465E-06
  1675    0.35391E+03    0.15599E+02    0.00000E+00   -0.32347E+02    0.16109E-08   -0.11976E-05    0.16228E-06
  1676    0.35450E+03    0.15466E+02    0.00000E+00   -0.32436E+02    0.16085E-08   -0.11014E-05    0.15987E-06
  1677    0.35509E+03    0.15333E+02    0.00000E+00   -0.32517E+02    0.16062E-08   -0.10034E-05    0.15743E-06
  1678    0.35567E+03    0.15199E+02    0.00000E+00   -0.32589E+02    0.16038E-08   -0.90388E-06    0.15495E-06
  1679    0.35626E+03    0.15066E+02    0.00000E+00   -0.32654E+02    0.16014E-08   -0.80303E-06    0.15243E-06
  1680    0.35685E+03    0.14931E+02    0.00000E+00   -0.32711E+02    0.15991E-08   -0.70104E-06    0.14989E-06
  1681    0.35745E+03    0.14795E+02    0.00000E+00   -0.32759E+02    0.15967E-08   -0.59814E-06    0.14732E-06
  1682    0.35804E+03    0.14660E+02    0.00000E+00   -0.32801E+02    0.15944E-08   -0.49454E-06    0.14473E-06
  1683    0.35865E+03    0.14526E+02    0.00000E+00   -0.32833E+02    0.15920E-08   -0.39043E-06    0.14213E-06
  1684    0.35925E+03    0.14390E+02    0.00000E+00   -0.32858E+02    0.15897E-08   -0.28604E-06    0.13950E-06
  1685    0.35985E+03    0.14254E+02    0.00000E+00   -0.32876E+02    0.15873E-08   -0.18157E-06    0.13687E-06
  1686    0.36045E+03    0.14119E+02    0.00000E+00   -0.32884E+02    0.15850E-08   -0.77241E-07    0.13423E-06
  1687    0.36104E+03    0.13983E+02    0.00000E+00   -0.32885E+02    0.15826E-08    0.26749E-07    0.13159E-06
  1688    0.36165E+03    0.13847E+02    0.00000E+00   -0.32879E+02    0.15803E-08    0.13018E-06    0.12894E-06
  1689    0.36223E+03    0.13712E+02    0.00000E+00   -0.32863E+02    0.15780E-08    0.23285E-06    0.12630E-06
  1690    0.36282E+03    0.13576E+02    0.00000E+00   -0.32841E+02    0.15757E-08    0.33455E-06    0.12367E-06
  1691    0.36341E+03    0.13441E+02    0.00000E+00   -0.32811E+02    0.15734E-08    0.43505E-06    0.12104E-06
  1692    0.36399E+03    0.13305E+02    0.00000E+00   -0.32773E+02    0.15710E-08    0.53417E-06    0.11843E-06
  1693    0.36457E+03    0.13170E+02    0.00000E+00   -0.32728E+02    0.15687E-08    0.63167E-06    0.11583E-06
  1694    0.36513E+03    0.13036E+02    0.00000E+00   -0.32676E+02    0.15664E-08    0.72736E-06    0.11326E-06
  1695    0.36570E+03    0.12901E+02    0.00000E+00   -0.32615E+02    0.15641E-08    0.82102E-06    0.11071E-06
  1696    0.36627E+03    0.12767E+02    0.00000E+00   -0.32547E+02    0.15618E-08    0.91244E-06    0.10818E-06
  1697    0.36681E+03    0.12633E+02    0.00000E+00   -0.32472E+02    0.15595E-08    0.10014E-05    0.10569E-06
  1698    0.36736E+03    0.12500E+02    0.00000E+00   -0.32391E+02    0.15573E-08    0.10877E-05    0.10323E-06
  1699    0.36790E+03    0.12367E+02    0.00000E+00   -0.32300E+02    0.15550E-08    0.11712E-05    0.10081E-06
  1700    0.36843E+03    0.12234E+02    0.00000E+00   -0.32204E+02    0.15527E-08    0.12515E-05    0.98425E-07
  1701    0.36894E+03    0.12103E+02    0.00000E+00   -0.32100E+02    0.15504E-08    0.13287E-05    0.96088E-07
  1702    0.36945E+03    0.11971E+02    0.00000E+00   -0.31989E+02    0.15481E-08    0.14025E-05    0.93793E-07
  1703    0.36995E+03    0.11842E+02    0.00000E+00   -0.31872E+02    0.15459E-08    0.14733E-05    0.91540E-07
  1704    0.37044E+03    0.11711E+02    0.00000E+00   -0.31748E+02    0.15436E-08    0.15408E-05    0.89326E-07
  1705    0.37092E+03    0.11583E+02    0.00000E+00   -0.31617E+02    0.15413E-08    0.16054E-05    0.87151E-07
  1706    0.37139E+03    0.11453E+02    0.00000E+00   -0.31479E+02    0.15391E-08    0.16669E-05    0.85012E-07
  1707    0.37185E+03    0.11325E+02    0.00000E+00   -0.31335E+02    0.15368E-08    0.17255E-05    0.82907E-07
  1708    0.37229E+03    0.11199E+02    0.00000E+00   -0.31184E+02    0.15346E-08    0.17811E-05    0.80836E-07
  1709    0.37273E+03    0.11073E+02    0.00000E+00   -0.31027E+02    0.15323E-08    0.18340E-05    0.78797E-07
  1710    0.37315E+03    0.10950E+02    0.00000E+00   -0.30863E+02    0.15301E-08    0.18840E-05    0.76787E-07
  1711    0.37355E+03    0.10827E+02    0.00000E+00   -0.30693E+02    0.15278E-08    0.19313E-05    0.74806E-07
  1712    0.37395E+03    0.10704E+02    0.00000E+00   -0.30517E+02    0.15256E-08    0.19760E-05    0.72852E-07
  1713    0.37432E+03    0.10582E+02    0.00000E+00   -0.30335E+02    0.15234E-08    0.20180E-05    0.70923E-07
  1714    0.37468E+03    0.10462E+02    0.00000E+00   -0.30146E+02    0.15211E-08    0.20575E-05    0.69017E-07
  1715    0.37503E+03    0.10342E+02    0.00000E+00   -0.29953E+02    0.15189E-08    0.20945E-05    0.67134E-07
  1716    0.37537E+03    0.10224E+02    0.00000E+00   -0.29753E+02    0.15167E-08    0.21290E-05    0.65270E-07
  1717    0.37569E+03    0.10107E+02    0.00000E+00   -0.29547E+02    0.15145E-08    0.21612E-05    0.63426E-07
  1718    0.37598E+03    0.99909E+01    0.00000E+00   -0.29337E+02    0.15123E-08    0.21910E-05    0.61599E-07
  1719    0.37626E+03    0.98762E+01    0.00000E+00   -0.29120E+02    0.15101E-08    0.22186E-05    0.59787E-07
  1720    0.37654E+03    0.97631E+01    0.00000E+00   -0.28899E+02    0.15079E-08    0.22439E-05    0.57989E-07
  1721    0.37679E+03    0.96517E+01    0.00000E+00   -0.28672E+02    0.15057E-08    0.22671E-05    0.56203E-07
  1722    0.37704E+03    0.95404E+01    0.00000E+00   -0.28440E+02    0.15035E-08    0.22881E-05    0.54428E-07
  1723    0.37726E+03    0.94307E+01    0.00000E+00   -0.28203E+02    0.15013E-08    0.23072E-05    0.52662E-07
  1724    0.37745E+03    0.93234E+01    0.00000E+00   -0.27962E+02    0.14991E-08    0.23242E-05    0.50904E-07
  1725    0.37764E+03    0.92162E+01    0.00000E+00   -0.27715E+02    0.14969E-08    0.23393E-05    0.49151E-07
  1726    0.37780E+03    0.91114E+01    0.00000E+00   -0.27465E+02    0.14947E-08    0.23525E-05    0.47403E-07
  1727    0.37795E+03    0.90074E+01    0.00000E+00   -0.27209E+02    0.14925E-08    0.23639E-05    0.45657E-07
  1728    0.37808E+03    0.89065E+01    0.00000E+00   -0.26950E+02    0.14903E-08    0.23735E-05    0.43912E-07
  1729    0.37819E+03    0.88065E+01    0.00000E+00   -0.26686E+02    0.14882E-08    0.23814E-05    0.42167E-07
  1730    0.37827E+03    0.87073E+01    0.00000E+00   -0.26417E+02    0.14860E-08    0.23877E-05    0.40419E-07
  1731    0.37834E+03    0.86097E+01    0.00000E+00   -0.26145E+02    0.14838E-08    0.23923E-05    0.38668E-07
  1732    0.37839E+03    0.85137E+01    0.00000E+00   -0.25869E+02    0.14817E-08    0.23955E-05    0.36911E-07
  1733    0.37843E+03    0.84200E+01    0.00000E+00   -0.25589E+02    0.14795E-08    0.23971E-05    0.35147E-07
  1734    0.37844E+03    0.83272E+01    0.00000E+00   -0.25306E+02    0.14774E-08    0.23973E-05    0.33375E-07
  1735    0.37842E+03    0.82367E+01    0.00000E+00   -0.25018E+02    0.14752E-08    0.23961E-05    0.31592E-07
  1736    0.37839E+03    0.81469E+01    0.00000E+00   -0.24729E+02    0.14731E-08    0.23937E-05    0.29797E-07
  1737    0.37834E+03    0.80603E+01    0.00000E+00   -0.24436E+02    0.14709E-08    0.23899E-05    0.27989E-07
  1738    0.37827E+03    0.79744E+01    0.00000E+00   -0.24139E+02    0.14688E-08    0.23850E-05    0.26166E-07
  1739    0.37819E+03    0.78908E+01    0.00000E+00   -0.23840E+02    0.14666E-08    0.23789E-05    0.24326E-07
  1740    0.37807E+03    0.78088E+01    0.00000E+00   -0.23539E+02    0.14645E-08    0.23717E-05    0.22468E-07
  1741    0.37795E+03    0.77284E+01    0.00000E+00   -0.23233E+02    0.14624E-08    0.23635E-05    0.20590E-07
  1742    0.37779E+03    0.76502E+01    0.00000E+00   -0.22927E+02    0.14603E-08    0.23544E-05    0.18691E-07
  1743    0.37762E+03    0.75735E+01    0.00000E+00   -0.22618E+02    0.14581E-08    0.23443E-05    0.16768E-07
  1744    0.37743E+03    0.74991E+01    0.00000E+00   -0.22306E+02    0.14560E-08    0.23333E-05    0.14820E-07
  1745    0.37721E+03    0.74255E+01    0.00000E+00   -0.21993E+02    0.14539E-08    0.23215E-05    0.12847E-07
  1746    0.37697E+03    0.73549E+01    0.00000E+00   -0.21678E+02    0.14518E-08    0.23090E-05    0.10845E-07
  1747    0.37672E+03    0.72865E+01    0.00000E+00   -0.21361E+02    0.14497E-08    0.22958E-05    0.88134E-08
  1748    0.37644E+03    0.72205E+01    0.00000E+00   -0.21043E+02    0.14476E-08    0.22820E-05    0.67508E-08
  1749    0.37613E+03    0.71551E+01    0.00000E+00   -0.20721E+02    0.14455E-08    0.22675E-05    0.46555E-08
  1750    0.37580E+03    0.70920E+01    0.00000E+00   -0.20400E+02    0.14434E-08    0.22526E-05    0.25257E-08
  1751    0.37545E+03    0.70304E+01    0.00000E+00   -0.20079E+02    0.14413E-08    0.22371E-05    0.36057E-09
  1752    0.37509E+03    0.69703E+01    0.00000E+00   -0.19754E+02    0.14392E-08    0.22213E-05   -0.18380E-08
  1753    0.37470E+03    0.69117E+01    0.00000E+00   -0.19430E+02    0.14371E-08    0.22049E-05   -0.40673E-08
  1754    0.37430E+03    0.68561E+01    0.00000E+00   -0.19105E+02    0.14350E-08    0.21882E-05   -0.63250E-08
  1755    0.37387E+03    0.68032E+01    0.00000E+00   -0.18779E+02    0.14329E-08    0.21710E-05   -0.86083E-08
  1756    0.37342E+03    0.67512E+01    0.00000E+00   -0.18452E+02    0.14309E-08    0.21534E-05   -0.10915E-07
  1757    0.37295E+03    0.67014E+01    0.00000E+00   -0.18125E+02    0.14288E-08    0.21355E-05   -0.13242E-07
  1758    0.37245E+03    0.66534E+01    0.00000E+00   -0.17799E+02    0.14267E-08    0.21172E-05   -0.15587E-07
  1759    0.37194E+03    0.66075E+01    0.00000E+00   -0.17472E+02    0.14246E-08    0.20985E-05   -0.17947E-07
  1760    0.37140E+03    0.65637E+01    0.00000E+00   -0.17145E+02    0.14226E-08    0.20794E-05   -0.20320E-07
  1761    0.37084E+03    0.65219E+01    0.00000E+00   -0.16818E+02    0.14205E-08    0.20601E-05   -0.22703E-07
  1762    0.37026E+03    0.64819E+01    0.00000E+00   -0.16492E+02    0.14185E-08    0.20404E-05   -0.25094E-07
  1763    0.36966E+03    0.64442E+01    0.00000E+00   -0.16165E+02    0.14164E-08    0.20204E-05   -0.27489E-07
  1764    0.36905E+03    0.64086E+01    0.00000E+00   -0.15840E+02    0.14144E-08    0.20002E-05   -0.29888E-07
  1765    0.36841E+03    0.63748E+01    0.00000E+00   -0.15515E+02    0.14123E-08    0.19796E-05   -0.32286E-07
  1766    0.36775E+03    0.63429E+01    0.00000E+00   -0.15191E+02    0.14103E-08    0.19588E-05   -0.34681E-07
  1767    0.36706E+03    0.63130E+01    0.00000E+00   -0.14867E+02    0.14082E-08    0.19377E-05   -0.37071E-07
  1768    0.36636E+03    0.62852E+01    0.00000E+00   -0.14544E+02    0.14062E-08    0.19164E-05   -0.39453E-07
  1769    0.36564E+03    0.62593E+01    0.00000E+00   -0.14224E+02    0.14042E-08    0.18949E-05   -0.41824E-07
  1770    0.36490E+03    0.62353E+01    0.00000E+00   -0.13903E+02    0.14021E-08    0.18732E-05   -0.44183E-07
  1771    0.36414E+03    0.62133E+01    0.00000E+00   -0.13585E+02    0.14001E-08    0.18513E-05   -0.46525E-07
  1772    0.36337E+03    0.61932E+01    0.00000E+00   -0.13269E+02    0.13981E-08    0.18292E-05   -0.48850E-07
  1773    0.36256E+03    0.61751E+01    0.00000E+00   -0.12953E+02    0.13961E-08    0.18069E-05   -0.51153E-07
  1774    0.36174E+03    0.61589E+01    0.00000E+00   -0.12640E+02    0.13941E-08    0.17845E-05   -0.53434E-07
  1775    0.36090E+03    0.61446E+01    0.00000E+00   -0.12328E+02    0.13920E-08    0.17619E-05   -0.55688E-07
  1776    0.36005E+03    0.61322E+01    0.00000E+00   -0.12018E+02    0.13900E-08    0.17392E-05   -0.57913E-07
  1777    0.35917E+03    0.61218E+01    0.00000E+00   -0.11712E+02    0.13880E-08    0.17164E-05   -0.60108E-07
  1778    0.35827E+03    0.61132E+01    0.00000E+00   -0.11407E+02    0.13860E-08    0.16935E-05   -0.62268E-07
  1779    0.35736E+03    0.61065E+01    0.00000E+00   -0.11104E+02    0.13840E-08    0.16706E-05   -0.64393E-07
  1780    0.35643E+03    0.61017E+01    0.00000E+00   -0.10804E+02    0.13820E-08    0.16475E-05   -0.66478E-07
  1781    0.35549E+03    0.60987E+01    0.00000E+00   -0.10506E+02    0.13800E-08    0.16244E-05   -0.68522E-07
  1782    0.35452E+03    0.60975E+01    0.00000E+00   -0.10211E+02    0.13780E-08    0.16012E-05   -0.70522E-07
  1783    0.35353E+03    0.60982E+01    0.00000E+00   -0.99189E+01    0.13761E-08    0.15781E-05   -0.72475E-07
  1784    0.35255E+03    0.61006E+01    0.00000E+00   -0.96288E+01    0.13741E-08    0.15549E-05   -0.74378E-07
  1785    0.35153E+03    0.61048E+01    0.00000E+00   -0.93428E+01    0.13721E-08    0.15317E-05   -0.76230E-07
  1786    0.35050E+03    0.61108E+01    0.00000E+00   -0.90596E+01    0.13701E-08    0.15085E-05   -0.78028E-07
  1787    0.34946E+03    0.61187E+01    0.00000E+00   -0.87791E+01    0.13681E-08    0.14853E-05   -0.79768E-07
  1788    0.34840E+03    0.61281E+01    0.00000E+00   -0.85035E+01    0.13662E-08    0.14622E-05   -0.81449E-07
  1789    0.34732E+03    0.61393E+01    0.00000E+00   -0.82299E+01    0.13642E-08    0.14391E-05   -0.83068E-07
  1790    0.34623E+03    0.61522E+01    0.00000E+00   -0.79604E+01    0.13622E-08    0.14161E-05   -0.84622E-07
  1791    0.34512E+03    0.61667E+01    0.00000E+00   -0.76951E+01    0.13603E-08    0.13932E-05   -0.86108E-07
  1792    0.34401E+03    0.61829E+01    0.00000E+00   -0.74324E+01    0.13583E-08    0.13703E-05   -0.87525E-07
  1793    0.34286E+03    0.62007E+01    0.00000E+00   -0.71739E+01    0.13564E-08    0.13476E-05   -0.88869E-07
  1794    0.34172E+03    0.62200E+01    0.00000E+00   -0.69195E+01    0.13544E-08    0.13250E-05   -0.90138E-07
  1795    0.34057E+03    0.62411E+01    0.00000E+00   -0.66692E+01    0.13525E-08    0.13025E-05   -0.91329E-07
  1796    0.33937E+03    0.62637E+01    0.00000E+00   -0.64223E+01    0.13505E-08    0.12802E-05   -0.92440E-07
  1797    0.33820E+03    0.62877E+01    0.00000E+00   -0.61802E+01    0.13486E-08    0.12580E-05   -0.93468E-07
  1798    0.33700E+03    0.63132E+01    0.00000E+00   -0.59414E+01    0.13466E-08    0.12360E-05   -0.94410E-07
  1799    0.33578E+03    0.63403E+01    0.00000E+00   -0.57075E+01    0.13447E-08    0.12142E-05   -0.95265E-07
  1800    0.33456E+03    0.63688E+01    0.00000E+00   -0.54784E+01    0.13428E-08    0.11926E-05   -0.96029E-07
  1801    0.33334E+03    0.63987E+01    0.00000E+00   -0.52531E+01    0.13408E-08    0.11713E-05   -0.96701E-07
  1802    0.33211E+03    0.64300E+01    0.00000E+00   -0.50326E+01    0.13389E-08    0.11501E-05   -0.97283E-07
  1803    0.33086E+03    0.64627E+01    0.00000E+00   -0.48173E+01    0.13370E-08    0.11293E-05   -0.97781E-07
  1804    0.32959E+03    0.64966E+01    0.00000E+00   -0.46056E+01    0.13351E-08    0.11087E-05   -0.98197E-07
  1805    0.32831E+03    0.65320E+01    0.00000E+00   -0.43991E+01    0.13332E-08    0.10885E-05   -0.98535E-07
  1806    0.32704E+03    0.65688E+01    0.00000E+00   -0.41973E+01    0.13312E-08    0.10687E-05   -0.98801E-07
  1807    0.32575E+03    0.66068E+01    0.00000E+00   -0.40004E+01    0.13293E-08    0.10493E-05   -0.98996E-07
  1808    0.32445E+03    0.66459E+01    0.00000E+00   -0.38083E+01    0.13274E-08    0.10303E-05   -0.99127E-07
  1809    0.32314E+03    0.66861E+01    0.00000E+00   -0.36212E+01    0.13255E-08    0.10118E-05   -0.99196E-07
  1810    0.32183E+03    0.67277E+01    0.00000E+00   -0.34392E+01    0.13236E-08    0.99382E-06   -0.99207E-07
  1811    0.32050E+03    0.67704E+01    0.00000E+00   -0.32621E+01    0.13217E-08    0.97635E-06   -0.99165E-07
  1812    0.31918E+03    0.68143E+01    0.00000E+00   -0.30903E+01    0.13198E-08    0.95944E-06   -0.99073E-07
  1813    0.31784E+03    0.68593E+01    0.00000E+00   -0.29235E+01    0.13179E-08    0.94313E-06   -0.98936E-07
  1814    0.31650E+03    0.69053E+01    0.00000E+00   -0.27620E+01    0.13160E-08    0.92744E-06   -0.98757E-07
  1815    0.31515E+03    0.69524E+01    0.00000E+00   -0.26056E+01    0.13142E-08    0.91242E-06   -0.98540E-07
  1816    0.31380E+03    0.70005E+01    0.00000E+00   -0.24547E+01    0.13123E-08    0.89808E-06   -0.98290E-07
  1817    0.31244E+03    0.70495E+01    0.00000E+00   -0.23088E+01    0.13104E-08    0.88447E-06   -0.98010E-07
  1818    0.31108E+03    0.70996E+01    0.00000E+00   -0.21684E+01    0.13085E-08    0.87161E-06   -0.97704E-07
  1819    0.30969E+03    0.71507E+01    0.00000E+00   -0.20334E+01    0.13066E-08    0.85954E-06   -0.97376E-07
  1820    0.30832E+03    0.72024E+01    0.00000E+00   -0.19037E+01    0.13048E-08    0.84828E-06   -0.97030E-07
  1821    0.30695E+03    0.72552E+01    0.00000E+00   -0.17795E+01    0.13029E-08    0.83787E-06   -0.96671E-07
  1822    0.30557E+03    0.73087E+01    0.00000E+00   -0.16607E+01    0.13010E-08    0.82835E-06   -0.96301E-07
  1823    0.30421E+03    0.73631E+01    0.00000E+00   -0.15474E+01    0.12992E-08    0.81973E-06   -0.95926E-07
  1824    0.30282E+03    0.74180E+01    0.00000E+00   -0.14395E+01    0.12973E-08    0.81206E-06   -0.95549E-07
  1825    0.30144E+03    0.74736E+01    0.00000E+00   -0.13372E+01    0.12955E-08    0.80537E-06   -0.95173E-07
  1826    0.30005E+03    0.75307E+01    0.00000E+00   -0.12403E+01    0.12936E-08    0.79968E-06   -0.94804E-07
  1827    0.29867E+03    0.75880E+01    0.00000E+00   -0.11489E+01    0.12918E-08    0.79503E-06   -0.94444E-07
  1828    0.29728E+03    0.76460E+01    0.00000E+00   -0.10632E+01    0.12899E-08    0.79145E-06   -0.94098E-07
  1829    0.29589E+03    0.77037E+01    0.00000E+00   -0.98286E+00    0.12881E-08    0.78897E-06   -0.93771E-07
  1830    0.29450E+03    0.77634E+01    0.00000E+00   -0.90805E+00    0.12862E-08    0.78763E-06   -0.93464E-07
  1831    0.29312E+03    0.78229E+01    0.00000E+00   -0.83882E+00    0.12844E-08    0.78745E-06   -0.93184E-07
  1832    0.29172E+03    0.78830E+01    0.00000E+00   -0.77515E+00    0.12826E-08    0.78846E-06   -0.92934E-07
  1833    0.29034E+03    0.79436E+01    0.00000E+00   -0.71687E+00    0.12807E-08    0.79071E-06   -0.92717E-07
  1834    0.28896E+03    0.80040E+01    0.00000E+00   -0.66435E+00    0.12789E-08    0.79421E-06   -0.92538E-07
  1835    0.28758E+03    0.80656E+01    0.00000E+00   -0.61704E+00    0.12771E-08    0.79901E-06   -0.92400E-07
  1836    0.28619E+03    0.81286E+01    0.00000E+00   -0.57547E+00    0.12752E-08    0.80513E-06   -0.92308E-07
  1837    0.28482E+03    0.81898E+01    0.00000E+00   -0.53930E+00    0.12734E-08    0.81260E-06   -0.92266E-07
  1838    0.28344E+03    0.82523E+01    0.00000E+00   -0.50869E+00    0.12716E-08    0.82146E-06   -0.92277E-07
  1839    0.28207E+03    0.83154E+01    0.00000E+00   -0.48347E+00    0.12698E-08    0.83174E-06   -0.92345E-07
  1840    0.28071E+03    0.83775E+01    0.00000E+00   -0.46376E+00    0.12680E-08    0.84347E-06   -0.92475E-07
  1841    0.27935E+03    0.84409E+01    0.00000E+00   -0.44942E+00    0.12662E-08    0.85668E-06   -0.92671E-07
  1842    0.27799E+03    0.85040E+01    0.00000E+00   -0.44050E+00    0.12644E-08    0.87140E-06   -0.92936E-07
  1843    0.27663E+03    0.85670E+01    0.00000E+00   -0.43698E+00    0.12626E-08    0.88767E-06   -0.93274E-07
  1844    0.27529E+03    0.86305E+01    0.00000E+00   -0.43871E+00    0.12608E-08    0.90551E-06   -0.93690E-07
  1845    0.27396E+03    0.86938E+01    0.00000E+00   -0.44581E+00    0.12590E-08    0.92496E-06   -0.94187E-07
  1846    0.27262E+03    0.87576E+01    0.00000E+00   -0.45806E+00    0.12572E-08    0.94605E-06   -0.94769E-07
  1847    0.27129E+03    0.88212E+01    0.00000E+00   -0.47573E+00    0.12554E-08    0.96881E-06   -0.95440E-07
  1848    0.26997E+03    0.88846E+01    0.00000E+00   -0.49845E+00    0.12536E-08    0.99327E-06   -0.96205E-07
  1849    0.26865E+03    0.89478E+01    0.00000E+00   -0.52633E+00    0.12518E-08    0.10195E-05   -0.97066E-07
  1850    0.26735E+03    0.90107E+01    0.00000E+00   -0.55931E+00    0.12500E-08    0.10474E-05   -0.98029E-07
  1851    0.26603E+03    0.90742E+01    0.00000E+00   -0.59735E+00    0.12482E-08    0.10772E-05   -0.99096E-07
  1852    0.26475E+03    0.91383E+01    0.00000E+00   -0.64047E+00    0.12465E-08    0.11086E-05   -0.10026E-06
  1853    0.26346E+03    0.92006E+01    0.00000E+00   -0.68849E+00    0.12447E-08    0.11418E-05   -0.10153E-06
  1854    0.26218E+03    0.92628E+01    0.00000E+00   -0.74157E+00    0.12429E-08    0.11765E-05   -0.10289E-06
  1855    0.26091E+03    0.93240E+01    0.00000E+00   -0.79948E+00    0.12412E-08    0.12127E-05   -0.10433E-06
  1856    0.25966E+03    0.93857E+01    0.00000E+00   -0.86214E+00    0.12394E-08    0.12504E-05   -0.10586E-06
  1857    0.25841E+03    0.94480E+01    0.00000E+00   -0.92968E+00    0.12376E-08    0.12895E-05   -0.10748E-06
  1858    0.25717E+03    0.95087E+01    0.00000E+00   -0.10020E+01    0.12359E-08    0.13298E-05   -0.10916E-06
  1859    0.25595E+03    0.95699E+01    0.00000E+00   -0.10791E+01    0.12341E-08    0.13715E-05   -0.11093E-06
  1860    0.25473E+03    0.96294E+01    0.00000E+00   -0.11606E+01    0.12323E-08    0.14142E-05   -0.11276E-06
  1861    0.25353E+03    0.96895E+01    0.00000E+00   -0.12469E+01    0.12306E-08    0.14581E-05   -0.11465E-06
  1862    0.25234E+03    0.97486E+01    0.00000E+00   -0.13377E+01    0.12288E-08    0.15030E-05   -0.11661E-06
  1863    0.25114E+03    0.98076E+01    0.00000E+00   -0.14328E+01    0.12271E-08    0.15489E-05   -0.11862E-06
  1864    0.24998E+03    0.98672E+01    0.00000E+00   -0.15324E+01    0.12254E-08    0.15957E-05   -0.12068E-06
  1865    0.24881E+03    0.99251E+01    0.00000E+00   -0.16363E+01    0.12236E-08    0.16433E-05   -0.12280E-06
  1866    0.24767E+03    0.99822E+01    0.00000E+00   -0.17446E+01    0.12219E-08    0.16916E-05   -0.12495E-06
  1867    0.24652E+03    0.10039E+02    0.00000E+00   -0.18569E+01    0.12201E-08    0.17407E-05   -0.12715E-06
  1868    0.24540E+03    0.10095E+02    0.00000E+00   -0.19735E+01    0.12184E-08    0.17903E-05   -0.12939E-06
  1869    0.24429E+03    0.10150E+02    0.00000E+00   -0.20940E+01    0.12167E-08    0.18405E-05   -0.13165E-06
  1870    0.24319E+03    0.10205E+02    0.00000E+00   -0.22186E+01    0.12149E-08    0.18911E-05   -0.13395E-06
  1871    0.24210E+03    0.10260E+02    0.00000E+00   -0.23471E+01    0.12132E-08    0.19422E-05   -0.13627E-06
  1872    0.24104E+03    0.10313E+02    0.00000E+00   -0.24795E+01    0.12115E-08    0.19936E-05   -0.13861E-06
  1873    0.23998E+03    0.10366E+02    0.00000E+00   -0.26156E+01    0.12098E-08    0.20453E-05   -0.14096E-06
  1874    0.23894E+03    0.10417E+02    0.00000E+00   -0.27554E+01    0.12081E-08    0.20971E-05   -0.14333E-06
  1875    0.23791E+03    0.10469E+02    0.00000E+00   -0.28989E+01    0.12063E-08    0.21491E-05   -0.14571E-06
  1876    0.23689E+03    0.10519E+02    0.00000E+00   -0.30458E+01    0.12046E-08    0.22011E-05   -0.14809E-06
  1877    0.23589E+03    0.10568E+02    0.00000E+00   -0.31962E+01    0.12029E-08    0.22532E-05   -0.15047E-06
  1878    0.23489E+03    0.10616E+02    0.00000E+00   -0.33500E+01    0.12012E-08    0.23051E-05   -0.15284E-06
  1879    0.23392E+03    0.10663E+02    0.00000E+00   -0.35069E+01    0.11995E-08    0.23569E-05   -0.15521E-06
  1880    0.23296E+03    0.10710E+02    0.00000E+00   -0.36671E+01    0.11978E-08    0.24085E-05   -0.15756E-06
  1881    0.23202E+03    0.10755E+02    0.00000E+00   -0.38304E+01    0.11961E-08    0.24597E-05   -0.15990E-06
  1882    0.23109E+03    0.10800E+02    0.00000E+00   -0.39966E+01    0.11944E-08    0.25107E-05   -0.16222E-06
  1883    0.23018E+03    0.10843E+02    0.00000E+00   -0.41657E+01    0.11927E-08    0.25611E-05   -0.16452E-06
  1884    0.22928E+03    0.10887E+02    0.00000E+00   -0.43377E+01    0.11910E-08    0.26111E-05   -0.16678E-06
  1885    0.22840E+03    0.10928E+02    0.00000E+00   -0.45124E+01    0.11894E-08    0.26605E-05   -0.16902E-06
  1886    0.22753E+03    0.10969E+02    0.00000E+00   -0.46897E+01    0.11877E-08    0.27093E-05   -0.17122E-06
  1887    0.22667E+03    0.11009E+02    0.00000E+00   -0.48697E+01    0.11860E-08    0.27574E-05   -0.17337E-06
  1888    0.22585E+03    0.11046E+02    0.00000E+00   -0.50520E+01    0.11843E-08    0.28046E-05   -0.17549E-06
  1889    0.22502E+03    0.11084E+02    0.00000E+00   -0.52367E+01    0.11826E-08    0.28511E-05   -0.17755E-06
  1890    0.22421E+03    0.11120E+02    0.00000E+00   -0.54237E+01    0.11810E-08    0.28966E-05   -0.17956E-06
  1891    0.22343E+03    0.11155E+02    0.00000E+00   -0.56128E+01    0.11793E-08    0.29411E-05   -0.18152E-06
  1892    0.22266E+03    0.11189E+02    0.00000E+00   -0.58041E+01    0.11776E-08    0.29846E-05   -0.18341E-06
  1893    0.22190E+03    0.11222E+02    0.00000E+00   -0.59972E+01    0.11759E-08    0.30269E-05   -0.18524E-06
