#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   179    0.48925E+04   -0.33671E+02    0.97357E-06   -0.33671E+02    0.76130E+00   -0.34928E-08    0.97357E-06   -0.34928E-08    0.19753E-11
   180    0.49139E+04   -0.32949E+02    0.95979E-06   -0.32949E+02    0.75096E+00   -0.34296E-08    0.95979E-06   -0.34296E-08    0.19429E-11
   181    0.49347E+04   -0.32202E+02    0.94626E-06   -0.32202E+02    0.74078E+00   -0.33627E-08    0.94626E-06   -0.33627E-08    0.19112E-11
   182    0.49551E+04   -0.31428E+02    0.93300E-06   -0.31428E+02    0.73085E+00   -0.32923E-08    0.93300E-06   -0.32923E-08    0.18801E-11
   183    0.49749E+04   -0.30629E+02    0.91998E-06   -0.30629E+02    0.72107E+00   -0.32188E-08    0.91998E-06   -0.32188E-08    0.18496E-11
   184    0.49944E+04   -0.29805E+02    0.90721E-06   -0.29805E+02    0.71152E+00   -0.31423E-08    0.90721E-06   -0.31423E-08    0.18198E-11
   185    0.50135E+04   -0.28957E+02    0.89467E-06   -0.28957E+02    0.70236E+00   -0.30631E-08    0.89467E-06   -0.30631E-08    0.17906E-11
   186    0.50317E+04   -0.28083E+02    0.88237E-06   -0.28083E+02    0.69344E+00   -0.29815E-08    0.88237E-06   -0.29815E-08    0.17620E-11
   187    0.50498E+04   -0.27184E+02    0.87029E-06   -0.27184E+02    0.68491E+00   -0.28976E-08    0.87029E-06   -0.28976E-08    0.17340E-11
   188    0.50673E+04   -0.26261E+02    0.85843E-06   -0.26261E+02    0.67673E+00   -0.28119E-08    0.85843E-06   -0.28119E-08    0.17066E-11
   189    0.50843E+04   -0.25313E+02    0.84677E-06   -0.25313E+02    0.66896E+00   -0.27244E-08    0.84677E-06   -0.27244E-08    0.16797E-11
   190    0.51011E+04   -0.24343E+02    0.83533E-06   -0.24343E+02    0.66164E+00   -0.26355E-08    0.83533E-06   -0.26355E-08    0.16533E-11
   191    0.51170E+04   -0.23347E+02    0.82408E-06   -0.23347E+02    0.65480E+00   -0.25455E-08    0.82408E-06   -0.25455E-08    0.16275E-11
   192    0.51326E+04   -0.22328E+02    0.81303E-06   -0.22328E+02    0.64846E+00   -0.24545E-08    0.81303E-06   -0.24545E-08    0.16022E-11
   193    0.51476E+04   -0.21287E+02    0.80216E-06   -0.21287E+02    0.64265E+00   -0.23628E-08    0.80216E-06   -0.23628E-08    0.15774E-11
   194    0.51622E+04   -0.20222E+02    0.79147E-06   -0.20222E+02    0.63742E+00   -0.22707E-08    0.79147E-06   -0.22707E-08    0.15531E-11
   195    0.51763E+04   -0.19135E+02    0.78096E-06   -0.19135E+02    0.63279E+00   -0.21784E-08    0.78096E-06   -0.21784E-08    0.15293E-11
   196    0.51897E+04   -0.18025E+02    0.77061E-06   -0.18025E+02    0.62880E+00   -0.20862E-08    0.77061E-06   -0.20862E-08    0.15059E-11
   197    0.52028E+04   -0.16895E+02    0.76043E-06   -0.16895E+02    0.62550E+00   -0.19943E-08    0.76043E-06   -0.19943E-08    0.14830E-11
   198    0.52153E+04   -0.15742E+02    0.75040E-06   -0.15742E+02    0.62291E+00   -0.19029E-08    0.75040E-06   -0.19029E-08    0.14605E-11
   199    0.52273E+04   -0.14569E+02    0.74052E-06   -0.14569E+02    0.62106E+00   -0.18124E-08    0.74052E-06   -0.18124E-08    0.14384E-11
   200    0.52388E+04   -0.13375E+02    0.73078E-06   -0.13375E+02    0.61999E+00   -0.17230E-08    0.73078E-06   -0.17230E-08    0.14167E-11
   201    0.52497E+04   -0.12161E+02    0.72117E-06   -0.12161E+02    0.61974E+00   -0.16349E-08    0.72117E-06   -0.16349E-08    0.13954E-11
   202    0.52601E+04   -0.10927E+02    0.71170E-06   -0.10927E+02    0.62034E+00   -0.15481E-08    0.71170E-06   -0.15481E-08    0.13744E-11
   203    0.52700E+04   -0.96726E+01    0.70237E-06   -0.96726E+01    0.62183E+00   -0.14626E-08    0.70237E-06   -0.14626E-08    0.13539E-11
   204    0.52792E+04   -0.84010E+01    0.69316E-06   -0.84010E+01    0.62423E+00   -0.13783E-08    0.69316E-06   -0.13783E-08    0.13337E-11
   205    0.52879E+04   -0.71098E+01    0.68409E-06   -0.71098E+01    0.62760E+00   -0.12954E-08    0.68409E-06   -0.12954E-08    0.13139E-11
   206    0.52959E+04   -0.58004E+01    0.67514E-06   -0.58004E+01    0.63195E+00   -0.12136E-08    0.67514E-06   -0.12136E-08    0.12944E-11
   207    0.53034E+04   -0.44732E+01    0.66632E-06   -0.44732E+01    0.63732E+00   -0.11332E-08    0.66632E-06   -0.11332E-08    0.12753E-11
   208    0.53102E+04   -0.31286E+01    0.65763E-06   -0.31286E+01    0.64376E+00   -0.10539E-08    0.65763E-06   -0.10539E-08    0.12565E-11
   209    0.53165E+04   -0.17670E+01    0.64906E-06   -0.17670E+01    0.65127E+00   -0.97581E-09    0.64906E-06   -0.97581E-09    0.12381E-11
   210    0.53221E+04   -0.38935E+00    0.64061E-06   -0.38935E+00    0.65992E+00   -0.89892E-09    0.64061E-06   -0.89892E-09    0.12201E-11
   211    0.53272E+04    0.10044E+01    0.63228E-06    0.10044E+01    0.66973E+00   -0.82319E-09    0.63228E-06   -0.82319E-09    0.12023E-11
   212    0.53316E+04    0.24132E+01    0.62407E-06    0.24132E+01    0.68073E+00   -0.74862E-09    0.62407E-06   -0.74862E-09    0.11849E-11
   213    0.53354E+04    0.38373E+01    0.61598E-06    0.38373E+01    0.69296E+00   -0.67518E-09    0.61598E-06   -0.67518E-09    0.11678E-11
   214    0.53386E+04    0.52753E+01    0.60801E-06    0.52753E+01    0.70641E+00   -0.60286E-09    0.60801E-06   -0.60286E-09    0.11510E-11
   215    0.53412E+04    0.67266E+01    0.60015E-06    0.67266E+01    0.72128E+00   -0.53164E-09    0.60015E-06   -0.53164E-09    0.11346E-11
   216    0.53432E+04    0.81917E+01    0.59240E-06    0.81917E+01    0.73737E+00   -0.46150E-09    0.59240E-06   -0.46150E-09    0.11184E-11
   217    0.53447E+04    0.96687E+01    0.58476E-06    0.96687E+01    0.75483E+00   -0.39244E-09    0.58476E-06   -0.39244E-09    0.11026E-11
   218    0.53455E+04    0.11158E+02    0.57724E-06    0.11158E+02    0.77368E+00   -0.32442E-09    0.57724E-06   -0.32442E-09    0.10870E-11
   219    0.53458E+04    0.12660E+02    0.56982E-06    0.12660E+02    0.79390E+00   -0.25745E-09    0.56982E-06   -0.25745E-09    0.10717E-11
   220    0.53454E+04    0.14170E+02    0.56251E-06    0.14170E+02    0.81564E+00   -0.19149E-09    0.56251E-06   -0.19149E-09    0.10567E-11
   221    0.53445E+04    0.15691E+02    0.55531E-06    0.15691E+02    0.83883E+00   -0.12654E-09    0.55531E-06   -0.12654E-09    0.10420E-11
   222    0.53431E+04    0.17222E+02    0.54821E-06    0.17222E+02    0.86360E+00   -0.62569E-10    0.54821E-06   -0.62569E-10    0.10276E-11
   223    0.53409E+04    0.18763E+02    0.54122E-06    0.18763E+02    0.88990E+00    0.42587E-12    0.54122E-06    0.42587E-12    0.10135E-11
   224    0.53382E+04    0.20310E+02    0.53432E-06    0.20310E+02    0.91770E+00    0.62467E-10    0.53432E-06    0.62467E-10    0.99957E-12
   225    0.53350E+04    0.21867E+02    0.52753E-06    0.21867E+02    0.94717E+00    0.12357E-09    0.52753E-06    0.12357E-09    0.98594E-12
   226    0.53311E+04    0.23429E+02    0.52083E-06    0.23429E+02    0.97829E+00    0.18375E-09    0.52083E-06    0.18375E-09    0.97256E-12
   227    0.53266E+04    0.24998E+02    0.51423E-06    0.24998E+02    0.10111E+01    0.24302E-09    0.51423E-06    0.24302E-09    0.95944E-12
   228    0.53216E+04    0.26573E+02    0.50773E-06    0.26573E+02    0.10455E+01    0.30141E-09    0.50773E-06    0.30141E-09    0.94655E-12
   229    0.53161E+04    0.28153E+02    0.50132E-06    0.28153E+02    0.10817E+01    0.35892E-09    0.50132E-06    0.35892E-09    0.93391E-12
   230    0.53099E+04    0.29737E+02    0.49500E-06    0.29737E+02    0.11195E+01    0.41558E-09    0.49500E-06    0.41558E-09    0.92150E-12
   231    0.53030E+04    0.31326E+02    0.48877E-06    0.31326E+02    0.11592E+01    0.47139E-09    0.48877E-06    0.47139E-09    0.90932E-12
   232    0.52956E+04    0.32917E+02    0.48263E-06    0.32917E+02    0.12006E+01    0.52638E-09    0.48263E-06    0.52638E-09    0.89736E-12
   233    0.52877E+04    0.34510E+02    0.47658E-06    0.34510E+02    0.12440E+01    0.58057E-09    0.47658E-06    0.58057E-09    0.88562E-12
   234    0.52791E+04    0.36104E+02    0.47061E-06    0.36104E+02    0.12891E+01    0.63396E-09    0.47061E-06    0.63396E-09    0.87409E-12
   235    0.52699E+04    0.37700E+02    0.46473E-06    0.37700E+02    0.13361E+01    0.68658E-09    0.46473E-06    0.68658E-09    0.86277E-12
   236    0.52601E+04    0.39295E+02    0.45893E-06    0.39295E+02    0.13849E+01    0.73844E-09    0.45893E-06    0.73844E-09    0.85165E-12
   237    0.52498E+04    0.40890E+02    0.45322E-06    0.40890E+02    0.14357E+01    0.78955E-09    0.45322E-06    0.78955E-09    0.84073E-12
   238    0.52388E+04    0.42485E+02    0.44758E-06    0.42485E+02    0.14885E+01    0.83994E-09    0.44758E-06    0.83994E-09    0.83000E-12
   239    0.52274E+04    0.44077E+02    0.44203E-06    0.44077E+02    0.15431E+01    0.88962E-09    0.44203E-06    0.88962E-09    0.81946E-12
   240    0.52152E+04    0.45666E+02    0.43655E-06    0.45666E+02    0.15997E+01    0.93861E-09    0.43655E-06    0.93861E-09    0.80909E-12
   241    0.52027E+04    0.47251E+02    0.43114E-06    0.47251E+02    0.16584E+01    0.98692E-09    0.43114E-06    0.98692E-09    0.79891E-12
   242    0.51895E+04    0.48833E+02    0.42581E-06    0.48833E+02    0.17189E+01    0.10346E-08    0.42581E-06    0.10346E-08    0.78889E-12
   243    0.51758E+04    0.50410E+02    0.42056E-06    0.50410E+02    0.17815E+01    0.10816E-08    0.42056E-06    0.10816E-08    0.77904E-12
   244    0.51615E+04    0.51982E+02    0.41537E-06    0.51982E+02    0.18462E+01    0.11279E-08    0.41537E-06    0.11279E-08    0.76935E-12
   245    0.51467E+04    0.53547E+02    0.41026E-06    0.53547E+02    0.19129E+01    0.11737E-08    0.41026E-06    0.11737E-08    0.75982E-12
   246    0.51313E+04    0.55105E+02    0.40521E-06    0.55105E+02    0.19816E+01    0.12189E-08    0.40521E-06    0.12189E-08    0.75044E-12
   247    0.51155E+04    0.56656E+02    0.40023E-06    0.56656E+02    0.20523E+01    0.12635E-08    0.40023E-06    0.12635E-08    0.74120E-12
   248    0.50990E+04    0.58198E+02    0.39531E-06    0.58198E+02    0.21254E+01    0.13075E-08    0.39531E-06    0.13075E-08    0.73210E-12
   249    0.50822E+04    0.59732E+02    0.39046E-06    0.59732E+02    0.22004E+01    0.13510E-08    0.39046E-06    0.13510E-08    0.72313E-12
   250    0.50648E+04    0.61255E+02    0.38567E-06    0.61255E+02    0.22776E+01    0.13939E-08    0.38567E-06    0.13939E-08    0.71430E-12
   251    0.50470E+04    0.62768E+02    0.38094E-06    0.62768E+02    0.23567E+01    0.14364E-08    0.38094E-06    0.14364E-08    0.70558E-12
   252    0.50285E+04    0.64270E+02    0.37627E-06    0.64270E+02    0.24381E+01    0.14783E-08    0.37627E-06    0.14783E-08    0.69699E-12
   253    0.50097E+04    0.65760E+02    0.37166E-06    0.65760E+02    0.25215E+01    0.15197E-08    0.37166E-06    0.15197E-08    0.68852E-12
   254    0.49904E+04    0.67238E+02    0.36710E-06    0.67238E+02    0.26071E+01    0.15606E-08    0.36710E-06    0.15606E-08    0.68017E-12
   255    0.49706E+04    0.68703E+02    0.36261E-06    0.68703E+02    0.26947E+01    0.16011E-08    0.36261E-06    0.16011E-08    0.67194E-12
   256    0.49504E+04    0.70155E+02    0.35817E-06    0.70155E+02    0.27846E+01    0.16410E-08    0.35817E-06    0.16410E-08    0.66383E-12
   257    0.49298E+04    0.71587E+02    0.35380E-06    0.71587E+02    0.28765E+01    0.16804E-08    0.35380E-06    0.16804E-08    0.65583E-12
   258    0.49086E+04    0.73011E+02    0.34947E-06    0.73011E+02    0.29706E+01    0.17194E-08    0.34947E-06    0.17194E-08    0.64795E-12
   259    0.48871E+04    0.74413E+02    0.34520E-06    0.74413E+02    0.30668E+01    0.17579E-08    0.34520E-06    0.17579E-08    0.64018E-12
   260    0.48651E+04    0.75806E+02    0.34099E-06    0.75806E+02    0.31651E+01    0.17959E-08    0.34099E-06    0.17959E-08    0.63252E-12
   261    0.48427E+04    0.77170E+02    0.33683E-06    0.77170E+02    0.32655E+01    0.18334E-08    0.33683E-06    0.18334E-08    0.62497E-12
   262    0.48198E+04    0.78526E+02    0.33272E-06    0.78526E+02    0.33681E+01    0.18704E-08    0.33272E-06    0.18704E-08    0.61752E-12
   263    0.47968E+04    0.79866E+02    0.32867E-06    0.79866E+02    0.34728E+01    0.19070E-08    0.32867E-06    0.19070E-08    0.61019E-12
   264    0.47732E+04    0.81185E+02    0.32467E-06    0.81185E+02    0.35796E+01    0.19432E-08    0.32467E-06    0.19432E-08    0.60296E-12
   265    0.47491E+04    0.82473E+02    0.32072E-06    0.82473E+02    0.36884E+01    0.19789E-08    0.32072E-06    0.19789E-08    0.59584E-12
   266    0.47248E+04    0.83754E+02    0.31682E-06    0.83754E+02    0.37995E+01    0.20141E-08    0.31682E-06    0.20141E-08    0.58882E-12
   267    0.46999E+04    0.85005E+02    0.31297E-06    0.85005E+02    0.39124E+01    0.20489E-08    0.31297E-06    0.20489E-08    0.58190E-12
   268    0.46747E+04    0.86241E+02    0.30917E-06    0.86241E+02    0.40276E+01    0.20832E-08    0.30917E-06    0.20832E-08    0.57509E-12
   269    0.46490E+04    0.87455E+02    0.30542E-06    0.87455E+02    0.41448E+01    0.21171E-08    0.30542E-06    0.21171E-08    0.56837E-12
   270    0.46231E+04    0.88646E+02    0.30172E-06    0.88646E+02    0.42639E+01    0.21506E-08    0.30172E-06    0.21506E-08    0.56175E-12
   271    0.45968E+04    0.89815E+02    0.29806E-06    0.89815E+02    0.43851E+01    0.21836E-08    0.29806E-06    0.21836E-08    0.55522E-12
   272    0.45703E+04    0.90955E+02    0.29446E-06    0.90955E+02    0.45084E+01    0.22162E-08    0.29446E-06    0.22162E-08    0.54879E-12
   273    0.45434E+04    0.92080E+02    0.29089E-06    0.92080E+02    0.46335E+01    0.22484E-08    0.29089E-06    0.22484E-08    0.54246E-12
   274    0.45162E+04    0.93168E+02    0.28738E-06    0.93168E+02    0.47607E+01    0.22802E-08    0.28738E-06    0.22802E-08    0.53622E-12
   275    0.44886E+04    0.94241E+02    0.28390E-06    0.94241E+02    0.48897E+01    0.23116E-08    0.28390E-06    0.23116E-08    0.53006E-12
   276    0.44609E+04    0.95277E+02    0.28048E-06    0.95277E+02    0.50207E+01    0.23425E-08    0.28048E-06    0.23425E-08    0.52400E-12
   277    0.44327E+04    0.96299E+02    0.27709E-06    0.96299E+02    0.51536E+01    0.23731E-08    0.27709E-06    0.23731E-08    0.51803E-12
   278    0.44043E+04    0.97284E+02    0.27375E-06    0.97284E+02    0.52883E+01    0.24032E-08    0.27375E-06    0.24032E-08    0.51214E-12
   279    0.43757E+04    0.98240E+02    0.27045E-06    0.98240E+02    0.54248E+01    0.24329E-08    0.27045E-06    0.24329E-08    0.50634E-12
   280    0.43468E+04    0.99181E+02    0.26720E-06    0.99181E+02    0.55632E+01    0.24623E-08    0.26720E-06    0.24623E-08    0.50062E-12
   281    0.43177E+04    0.10009E+03    0.26398E-06    0.10009E+03    0.57034E+01    0.24913E-08    0.26398E-06    0.24913E-08    0.49499E-12
   282    0.42883E+04    0.10096E+03    0.26080E-06    0.10096E+03    0.58451E+01    0.25199E-08    0.26080E-06    0.25199E-08    0.48944E-12
   283    0.42587E+04    0.10181E+03    0.25767E-06    0.10181E+03    0.59887E+01    0.25481E-08    0.25767E-06    0.25481E-08    0.48396E-12
   284    0.42289E+04    0.10262E+03    0.25457E-06    0.10262E+03    0.61339E+01    0.25759E-08    0.25457E-06    0.25759E-08    0.47857E-12
   285    0.41989E+04    0.10341E+03    0.25151E-06    0.10341E+03    0.62809E+01    0.26034E-08    0.25151E-06    0.26034E-08    0.47325E-12
   286    0.41687E+04    0.10416E+03    0.24849E-06    0.10416E+03    0.64294E+01    0.26304E-08    0.24849E-06    0.26304E-08    0.46801E-12
   287    0.41382E+04    0.10489E+03    0.24550E-06    0.10489E+03    0.65795E+01    0.26572E-08    0.24550E-06    0.26572E-08    0.46284E-12
   288    0.41076E+04    0.10558E+03    0.24255E-06    0.10558E+03    0.67311E+01    0.26835E-08    0.24255E-06    0.26835E-08    0.45775E-12
   289    0.40769E+04    0.10625E+03    0.23964E-06    0.10625E+03    0.68843E+01    0.27096E-08    0.23964E-06    0.27096E-08    0.45273E-12
   290    0.40460E+04    0.10688E+03    0.23676E-06    0.10688E+03    0.70387E+01    0.27352E-08    0.23676E-06    0.27352E-08    0.44778E-12
   291    0.40149E+04    0.10747E+03    0.23392E-06    0.10747E+03    0.71952E+01    0.27605E-08    0.23392E-06    0.27605E-08    0.44290E-12
   292    0.39835E+04    0.10804E+03    0.23111E-06    0.10804E+03    0.73527E+01    0.27855E-08    0.23111E-06    0.27855E-08    0.43809E-12
   293    0.39522E+04    0.10857E+03    0.22833E-06    0.10857E+03    0.75108E+01    0.28102E-08    0.22833E-06    0.28102E-08    0.43334E-12
   294    0.39207E+04    0.10908E+03    0.22558E-06    0.10908E+03    0.76709E+01    0.28345E-08    0.22558E-06    0.28345E-08    0.42866E-12
   295    0.38892E+04    0.10954E+03    0.22287E-06    0.10954E+03    0.78316E+01    0.28584E-08    0.22287E-06    0.28584E-08    0.42404E-12
   296    0.38575E+04    0.10997E+03    0.22019E-06    0.10997E+03    0.79944E+01    0.28821E-08    0.22019E-06    0.28821E-08    0.41948E-12
   297    0.38257E+04    0.11037E+03    0.21754E-06    0.11037E+03    0.81570E+01    0.29054E-08    0.21754E-06    0.29054E-08    0.41499E-12
   298    0.37937E+04    0.11073E+03    0.21491E-06    0.11073E+03    0.83217E+01    0.29284E-08    0.21491E-06    0.29284E-08    0.41055E-12
   299    0.37618E+04    0.11106E+03    0.21232E-06    0.11106E+03    0.84877E+01    0.29511E-08    0.21232E-06    0.29511E-08    0.40617E-12
   300    0.37297E+04    0.11135E+03    0.20976E-06    0.11135E+03    0.86535E+01    0.29735E-08    0.20976E-06    0.29735E-08    0.40185E-12
   301    0.36976E+04    0.11161E+03    0.20722E-06    0.11161E+03    0.88207E+01    0.29956E-08    0.20722E-06    0.29956E-08    0.39759E-12
   302    0.36655E+04    0.11184E+03    0.20471E-06    0.11184E+03    0.89884E+01    0.30174E-08    0.20471E-06    0.30174E-08    0.39338E-12
   303    0.36333E+04    0.11202E+03    0.20223E-06    0.11202E+03    0.91574E+01    0.30389E-08    0.20223E-06    0.30389E-08    0.38922E-12
   304    0.36011E+04    0.11217E+03    0.19977E-06    0.11217E+03    0.93278E+01    0.30600E-08    0.19977E-06    0.30600E-08    0.38512E-12
   305    0.35690E+04    0.11228E+03    0.19734E-06    0.11228E+03    0.94980E+01    0.30808E-08    0.19734E-06    0.30808E-08    0.38107E-12
   306    0.35367E+04    0.11237E+03    0.19494E-06    0.11237E+03    0.96688E+01    0.31012E-08    0.19494E-06    0.31012E-08    0.37707E-12
   307    0.35045E+04    0.11240E+03    0.19257E-06    0.11240E+03    0.98402E+01    0.31213E-08    0.19257E-06    0.31213E-08    0.37313E-12
   308    0.34723E+04    0.11242E+03    0.19022E-06    0.11242E+03    0.10014E+02    0.31410E-08    0.19022E-06    0.31410E-08    0.36924E-12
   309    0.34402E+04    0.11238E+03    0.18790E-06    0.11238E+03    0.10186E+02    0.31603E-08    0.18790E-06    0.31603E-08    0.36539E-12
   310    0.34081E+04    0.11232E+03    0.18560E-06    0.11232E+03    0.10359E+02    0.31793E-08    0.18560E-06    0.31793E-08    0.36160E-12
   311    0.33760E+04    0.11222E+03    0.18333E-06    0.11222E+03    0.10533E+02    0.31979E-08    0.18333E-06    0.31979E-08    0.35786E-12
   312    0.33440E+04    0.11208E+03    0.18109E-06    0.11208E+03    0.10707E+02    0.32160E-08    0.18109E-06    0.32160E-08    0.35416E-12
   313    0.33121E+04    0.11190E+03    0.17887E-06    0.11190E+03    0.10881E+02    0.32338E-08    0.17887E-06    0.32338E-08    0.35052E-12
   314    0.32802E+04    0.11170E+03    0.17668E-06    0.11170E+03    0.11056E+02    0.32512E-08    0.17668E-06    0.32512E-08    0.34692E-12
   315    0.32484E+04    0.11145E+03    0.17451E-06    0.11145E+03    0.11230E+02    0.32681E-08    0.17451E-06    0.32681E-08    0.34337E-12
   316    0.32168E+04    0.11117E+03    0.17237E-06    0.11117E+03    0.11404E+02    0.32846E-08    0.17237E-06    0.32846E-08    0.33986E-12
   317    0.31852E+04    0.11085E+03    0.17025E-06    0.11085E+03    0.11578E+02    0.33006E-08    0.17025E-06    0.33006E-08    0.33640E-12
   318    0.31537E+04    0.11049E+03    0.16815E-06    0.11049E+03    0.11753E+02    0.33162E-08    0.16815E-06    0.33162E-08    0.33299E-12
