#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1804    0.31819E+03   -0.31837E+01    0.48559E-09   -0.31837E+01    0.67795E+01   -0.58165E-10    0.48559E-09   -0.58165E-10    0.45909E-15
  1805    0.31686E+03   -0.30169E+01    0.47543E-09   -0.30169E+01    0.68244E+01   -0.58321E-10    0.47543E-09   -0.58321E-10    0.45792E-15
  1806    0.31553E+03   -0.28552E+01    0.46580E-09   -0.28552E+01    0.68704E+01   -0.58442E-10    0.46580E-09   -0.58442E-10    0.45676E-15
  1807    0.31419E+03   -0.26988E+01    0.45670E-09   -0.26988E+01    0.69174E+01   -0.58528E-10    0.45670E-09   -0.58528E-10    0.45560E-15
  1808    0.31284E+03   -0.25476E+01    0.44813E-09   -0.25476E+01    0.69653E+01   -0.58582E-10    0.44813E-09   -0.58582E-10    0.45445E-15
  1809    0.31149E+03   -0.24018E+01    0.44010E-09   -0.24018E+01    0.70141E+01   -0.58606E-10    0.44010E-09   -0.58606E-10    0.45330E-15
  1810    0.31014E+03   -0.22614E+01    0.43262E-09   -0.22614E+01    0.70640E+01   -0.58602E-10    0.43262E-09   -0.58602E-10    0.45215E-15
  1811    0.30877E+03   -0.21264E+01    0.42568E-09   -0.21264E+01    0.71148E+01   -0.58572E-10    0.42568E-09   -0.58572E-10    0.45101E-15
  1812    0.30741E+03   -0.19969E+01    0.41928E-09   -0.19969E+01    0.71665E+01   -0.58518E-10    0.41928E-09   -0.58518E-10    0.44987E-15
  1813    0.30605E+03   -0.18727E+01    0.41344E-09   -0.18727E+01    0.72191E+01   -0.58442E-10    0.41344E-09   -0.58442E-10    0.44873E-15
  1814    0.30467E+03   -0.17541E+01    0.40815E-09   -0.17541E+01    0.72725E+01   -0.58346E-10    0.40815E-09   -0.58346E-10    0.44759E-15
  1815    0.30330E+03   -0.16410E+01    0.40342E-09   -0.16410E+01    0.73267E+01   -0.58232E-10    0.40342E-09   -0.58232E-10    0.44646E-15
  1816    0.30193E+03   -0.15335E+01    0.39924E-09   -0.15335E+01    0.73817E+01   -0.58101E-10    0.39924E-09   -0.58101E-10    0.44533E-15
  1817    0.30055E+03   -0.14314E+01    0.39563E-09   -0.14314E+01    0.74374E+01   -0.57957E-10    0.39563E-09   -0.57957E-10    0.44421E-15
  1818    0.29917E+03   -0.13348E+01    0.39258E-09   -0.13348E+01    0.74939E+01   -0.57800E-10    0.39258E-09   -0.57800E-10    0.44309E-15
  1819    0.29776E+03   -0.12439E+01    0.39010E-09   -0.12439E+01    0.75511E+01   -0.57634E-10    0.39010E-09   -0.57634E-10    0.44197E-15
  1820    0.29638E+03   -0.11585E+01    0.38819E-09   -0.11585E+01    0.76089E+01   -0.57459E-10    0.38819E-09   -0.57459E-10    0.44085E-15
  1821    0.29501E+03   -0.10786E+01    0.38685E-09   -0.10786E+01    0.76673E+01   -0.57278E-10    0.38685E-09   -0.57278E-10    0.43974E-15
  1822    0.29362E+03   -0.10044E+01    0.38609E-09   -0.10044E+01    0.77263E+01   -0.57093E-10    0.38609E-09   -0.57093E-10    0.43863E-15
  1823    0.29226E+03   -0.93573E+00    0.38591E-09   -0.93573E+00    0.77859E+01   -0.56906E-10    0.38591E-09   -0.56906E-10    0.43753E-15
  1824    0.29088E+03   -0.87253E+00    0.38631E-09   -0.87253E+00    0.78457E+01   -0.56719E-10    0.38631E-09   -0.56719E-10    0.43642E-15
  1825    0.28950E+03   -0.81507E+00    0.38729E-09   -0.81507E+00    0.79060E+01   -0.56534E-10    0.38729E-09   -0.56534E-10    0.43532E-15
  1826    0.28812E+03   -0.76307E+00    0.38886E-09   -0.76307E+00    0.79675E+01   -0.56353E-10    0.38886E-09   -0.56353E-10    0.43423E-15
  1827    0.28675E+03   -0.71659E+00    0.39102E-09   -0.71659E+00    0.80291E+01   -0.56177E-10    0.39102E-09   -0.56177E-10    0.43313E-15
  1828    0.28537E+03   -0.67574E+00    0.39378E-09   -0.67574E+00    0.80910E+01   -0.56010E-10    0.39378E-09   -0.56010E-10    0.43204E-15
  1829    0.28400E+03   -0.64034E+00    0.39713E-09   -0.64034E+00    0.81524E+01   -0.55852E-10    0.39713E-09   -0.55852E-10    0.43096E-15
  1830    0.28263E+03   -0.61043E+00    0.40108E-09   -0.61043E+00    0.82156E+01   -0.55706E-10    0.40108E-09   -0.55706E-10    0.42987E-15
  1831    0.28126E+03   -0.58604E+00    0.40564E-09   -0.58604E+00    0.82784E+01   -0.55574E-10    0.40564E-09   -0.55574E-10    0.42879E-15
  1832    0.27990E+03   -0.56715E+00    0.41079E-09   -0.56715E+00    0.83414E+01   -0.55458E-10    0.41079E-09   -0.55458E-10    0.42771E-15
  1833    0.27854E+03   -0.55357E+00    0.41656E-09   -0.55357E+00    0.84047E+01   -0.55360E-10    0.41656E-09   -0.55360E-10    0.42664E-15
  1834    0.27719E+03   -0.54565E+00    0.42294E-09   -0.54565E+00    0.84675E+01   -0.55282E-10    0.42294E-09   -0.55282E-10    0.42557E-15
  1835    0.27584E+03   -0.54282E+00    0.42993E-09   -0.54282E+00    0.85314E+01   -0.55225E-10    0.42993E-09   -0.55225E-10    0.42450E-15
  1836    0.27449E+03   -0.54558E+00    0.43753E-09   -0.54558E+00    0.85962E+01   -0.55192E-10    0.43753E-09   -0.55192E-10    0.42343E-15
  1837    0.27316E+03   -0.55359E+00    0.44576E-09   -0.55359E+00    0.86591E+01   -0.55186E-10    0.44576E-09   -0.55186E-10    0.42237E-15
  1838    0.27183E+03   -0.56697E+00    0.45461E-09   -0.56697E+00    0.87231E+01   -0.55207E-10    0.45461E-09   -0.55207E-10    0.42131E-15
  1839    0.27049E+03   -0.58553E+00    0.46408E-09   -0.58553E+00    0.87873E+01   -0.55258E-10    0.46408E-09   -0.55258E-10    0.42026E-15
  1840    0.26918E+03   -0.60940E+00    0.47418E-09   -0.60940E+00    0.88503E+01   -0.55340E-10    0.47418E-09   -0.55340E-10    0.41920E-15
  1841    0.26787E+03   -0.63840E+00    0.48492E-09   -0.63840E+00    0.89143E+01   -0.55457E-10    0.48492E-09   -0.55457E-10    0.41815E-15
  1842    0.26656E+03   -0.67255E+00    0.49628E-09   -0.67255E+00    0.89778E+01   -0.55609E-10    0.49628E-09   -0.55609E-10    0.41710E-15
  1843    0.26527E+03   -0.71183E+00    0.50828E-09   -0.71183E+00    0.90409E+01   -0.55800E-10    0.50828E-09   -0.55800E-10    0.41606E-15
  1844    0.26398E+03   -0.75606E+00    0.52093E-09   -0.75606E+00    0.91042E+01   -0.56030E-10    0.52093E-09   -0.56030E-10    0.41502E-15
  1845    0.26272E+03   -0.80534E+00    0.53421E-09   -0.80534E+00    0.91671E+01   -0.56302E-10    0.53421E-09   -0.56302E-10    0.41398E-15
  1846    0.26144E+03   -0.85944E+00    0.54814E-09   -0.85944E+00    0.92302E+01   -0.56618E-10    0.54814E-09   -0.56618E-10    0.41294E-15
  1847    0.26018E+03   -0.91860E+00    0.56272E-09   -0.91860E+00    0.92929E+01   -0.56979E-10    0.56272E-09   -0.56979E-10    0.41191E-15
  1848    0.25893E+03   -0.98242E+00    0.57795E-09   -0.98242E+00    0.93551E+01   -0.57389E-10    0.57795E-09   -0.57389E-10    0.41088E-15
  1849    0.25768E+03   -0.10510E+01    0.59383E-09   -0.10510E+01    0.94167E+01   -0.57848E-10    0.59383E-09   -0.57848E-10    0.40985E-15
  1850    0.25645E+03   -0.11243E+01    0.61037E-09   -0.11243E+01    0.94780E+01   -0.58359E-10    0.61037E-09   -0.58359E-10    0.40883E-15
  1851    0.25521E+03   -0.12022E+01    0.62757E-09   -0.12022E+01    0.95394E+01   -0.58923E-10    0.62757E-09   -0.58923E-10    0.40781E-15
  1852    0.25401E+03   -0.12848E+01    0.64539E-09   -0.12848E+01    0.96012E+01   -0.59539E-10    0.64539E-09   -0.59539E-10    0.40679E-15
  1853    0.25280E+03   -0.13718E+01    0.66382E-09   -0.13718E+01    0.96610E+01   -0.60204E-10    0.66382E-09   -0.60204E-10    0.40577E-15
  1854    0.25161E+03   -0.14634E+01    0.68282E-09   -0.14634E+01    0.97203E+01   -0.60917E-10    0.68282E-09   -0.60917E-10    0.40476E-15
  1855    0.25043E+03   -0.15593E+01    0.70237E-09   -0.15593E+01    0.97784E+01   -0.61675E-10    0.70237E-09   -0.61675E-10    0.40375E-15
  1856    0.24927E+03   -0.16595E+01    0.72244E-09   -0.16595E+01    0.98369E+01   -0.62477E-10    0.72244E-09   -0.62477E-10    0.40274E-15
  1857    0.24812E+03   -0.17641E+01    0.74300E-09   -0.17641E+01    0.98956E+01   -0.63319E-10    0.74300E-09   -0.63319E-10    0.40174E-15
  1858    0.24697E+03   -0.18730E+01    0.76402E-09   -0.18730E+01    0.99524E+01   -0.64201E-10    0.76402E-09   -0.64201E-10    0.40074E-15
  1859    0.24585E+03   -0.19862E+01    0.78547E-09   -0.19862E+01    0.10010E+02   -0.65119E-10    0.78547E-09   -0.65119E-10    0.39974E-15
  1860    0.24472E+03   -0.21033E+01    0.80733E-09   -0.21033E+01    0.10065E+02   -0.66072E-10    0.80733E-09   -0.66072E-10    0.39874E-15
  1861    0.24363E+03   -0.22246E+01    0.82956E-09   -0.22246E+01    0.10120E+02   -0.67057E-10    0.82956E-09   -0.67057E-10    0.39775E-15
  1862    0.24254E+03   -0.23499E+01    0.85214E-09   -0.23499E+01    0.10175E+02   -0.68073E-10    0.85214E-09   -0.68073E-10    0.39676E-15
  1863    0.24145E+03   -0.24790E+01    0.87504E-09   -0.24790E+01    0.10229E+02   -0.69117E-10    0.87504E-09   -0.69117E-10    0.39577E-15
  1864    0.24040E+03   -0.26120E+01    0.89823E-09   -0.26120E+01    0.10283E+02   -0.70188E-10    0.89823E-09   -0.70188E-10    0.39479E-15
  1865    0.23934E+03   -0.27488E+01    0.92169E-09   -0.27488E+01    0.10336E+02   -0.71282E-10    0.92169E-09   -0.71282E-10    0.39381E-15
  1866    0.23831E+03   -0.28893E+01    0.94538E-09   -0.28893E+01    0.10387E+02   -0.72399E-10    0.94538E-09   -0.72399E-10    0.39283E-15
  1867    0.23728E+03   -0.30333E+01    0.96928E-09   -0.30333E+01    0.10438E+02   -0.73535E-10    0.96928E-09   -0.73535E-10    0.39185E-15
  1868    0.23627E+03   -0.31809E+01    0.99335E-09   -0.31809E+01    0.10488E+02   -0.74689E-10    0.99335E-09   -0.74689E-10    0.39088E-15
  1869    0.23528E+03   -0.33320E+01    0.10176E-08   -0.33320E+01    0.10537E+02   -0.75859E-10    0.10176E-08   -0.75859E-10    0.38991E-15
  1870    0.23431E+03   -0.34865E+01    0.10419E-08   -0.34865E+01    0.10585E+02   -0.77042E-10    0.10419E-08   -0.77042E-10    0.38894E-15
  1871    0.23334E+03   -0.36443E+01    0.10664E-08   -0.36443E+01    0.10634E+02   -0.78236E-10    0.10664E-08   -0.78236E-10    0.38797E-15
  1872    0.23239E+03   -0.38053E+01    0.10909E-08   -0.38053E+01    0.10680E+02   -0.79440E-10    0.10909E-08   -0.79440E-10    0.38701E-15
  1873    0.23146E+03   -0.39695E+01    0.11154E-08   -0.39695E+01    0.10726E+02   -0.80651E-10    0.11154E-08   -0.80651E-10    0.38605E-15
  1874    0.23054E+03   -0.41367E+01    0.11400E-08   -0.41367E+01    0.10770E+02   -0.81866E-10    0.11400E-08   -0.81866E-10    0.38509E-15
  1875    0.22964E+03   -0.43069E+01    0.11645E-08   -0.43069E+01    0.10814E+02   -0.83085E-10    0.11645E-08   -0.83085E-10    0.38414E-15
  1876    0.22875E+03   -0.44799E+01    0.11890E-08   -0.44799E+01    0.10857E+02   -0.84304E-10    0.11890E-08   -0.84304E-10    0.38318E-15
  1877    0.22787E+03   -0.46558E+01    0.12134E-08   -0.46558E+01    0.10899E+02   -0.85522E-10    0.12134E-08   -0.85522E-10    0.38224E-15
  1878    0.22701E+03   -0.48343E+01    0.12377E-08   -0.48343E+01    0.10939E+02   -0.86736E-10    0.12377E-08   -0.86736E-10    0.38129E-15
  1879    0.22617E+03   -0.50153E+01    0.12618E-08   -0.50153E+01    0.10978E+02   -0.87945E-10    0.12618E-08   -0.87945E-10    0.38034E-15
  1880    0.22534E+03   -0.51989E+01    0.12859E-08   -0.51989E+01    0.11016E+02   -0.89145E-10    0.12859E-08   -0.89145E-10    0.37940E-15
  1881    0.22454E+03   -0.53848E+01    0.13097E-08   -0.53848E+01    0.11053E+02   -0.90336E-10    0.13097E-08   -0.90336E-10    0.37846E-15
  1882    0.22374E+03   -0.55729E+01    0.13333E-08   -0.55729E+01    0.11090E+02   -0.91515E-10    0.13333E-08   -0.91515E-10    0.37753E-15
  1883    0.22296E+03   -0.57633E+01    0.13566E-08   -0.57633E+01    0.11124E+02   -0.92680E-10    0.13566E-08   -0.92680E-10    0.37659E-15
  1884    0.22220E+03   -0.59557E+01    0.13797E-08   -0.59557E+01    0.11159E+02   -0.93828E-10    0.13797E-08   -0.93828E-10    0.37566E-15
  1885    0.22146E+03   -0.61502E+01    0.14025E-08   -0.61502E+01    0.11191E+02   -0.94958E-10    0.14025E-08   -0.94958E-10    0.37473E-15
  1886    0.22073E+03   -0.63465E+01    0.14249E-08   -0.63465E+01    0.11223E+02   -0.96068E-10    0.14249E-08   -0.96068E-10    0.37381E-15
  1887    0.22001E+03   -0.65447E+01    0.14470E-08   -0.65447E+01    0.11253E+02   -0.97155E-10    0.14470E-08   -0.97155E-10    0.37288E-15
  1888    0.21932E+03   -0.67445E+01    0.14687E-08   -0.67445E+01    0.11282E+02   -0.98217E-10    0.14687E-08   -0.98217E-10    0.37196E-15
  1889    0.21863E+03   -0.69459E+01    0.14899E-08   -0.69459E+01    0.11310E+02   -0.99252E-10    0.14899E-08   -0.99252E-10    0.37105E-15
  1890    0.21797E+03   -0.71489E+01    0.15108E-08   -0.71489E+01    0.11336E+02   -0.10026E-09    0.15108E-08   -0.10026E-09    0.37013E-15
  1891    0.21733E+03   -0.73531E+01    0.15311E-08   -0.73531E+01    0.11362E+02   -0.10123E-09    0.15311E-08   -0.10123E-09    0.36922E-15
  1892    0.21670E+03   -0.75587E+01    0.15510E-08   -0.75587E+01    0.11386E+02   -0.10218E-09    0.15510E-08   -0.10218E-09    0.36831E-15
  1893    0.21608E+03   -0.77653E+01    0.15703E-08   -0.77653E+01    0.11410E+02   -0.10308E-09    0.15703E-08   -0.10308E-09    0.36740E-15
  1894    0.21549E+03   -0.79729E+01    0.15891E-08   -0.79729E+01    0.11431E+02   -0.10395E-09    0.15891E-08   -0.10395E-09    0.36649E-15
  1895    0.21490E+03   -0.81815E+01    0.16073E-08   -0.81815E+01    0.11452E+02   -0.10478E-09    0.16073E-08   -0.10478E-09    0.36559E-15
  1896    0.21433E+03   -0.83909E+01    0.16248E-08   -0.83909E+01    0.11472E+02   -0.10557E-09    0.16248E-08   -0.10557E-09    0.36469E-15
  1897    0.21379E+03   -0.86011E+01    0.16418E-08   -0.86011E+01    0.11489E+02   -0.10631E-09    0.16418E-08   -0.10631E-09    0.36379E-15
  1898    0.21326E+03   -0.88120E+01    0.16580E-08   -0.88120E+01    0.11506E+02   -0.10701E-09    0.16580E-08   -0.10701E-09    0.36289E-15
  1899    0.21275E+03   -0.90232E+01    0.16736E-08   -0.90232E+01    0.11521E+02   -0.10766E-09    0.16736E-08   -0.10766E-09    0.36200E-15
  1900    0.21224E+03   -0.92350E+01    0.16884E-08   -0.92350E+01    0.11534E+02   -0.10826E-09    0.16884E-08   -0.10826E-09    0.36111E-15
  1901    0.21176E+03   -0.94472E+01    0.17025E-08   -0.94472E+01    0.11547E+02   -0.10880E-09    0.17025E-08   -0.10880E-09    0.36022E-15
  1902    0.21130E+03   -0.96595E+01    0.17158E-08   -0.96595E+01    0.11558E+02   -0.10930E-09    0.17158E-08   -0.10930E-09    0.35933E-15
  1903    0.21084E+03   -0.98717E+01    0.17283E-08   -0.98717E+01    0.11567E+02   -0.10974E-09    0.17283E-08   -0.10974E-09    0.35845E-15
  1904    0.21042E+03   -0.10083E+02    0.17400E-08   -0.10083E+02    0.11576E+02   -0.11013E-09    0.17400E-08   -0.11013E-09    0.35757E-15
  1905    0.20999E+03   -0.10296E+02    0.17509E-08   -0.10296E+02    0.11583E+02   -0.11046E-09    0.17509E-08   -0.11046E-09    0.35669E-15
  1906    0.20959E+03   -0.10509E+02    0.17609E-08   -0.10509E+02    0.11588E+02   -0.11074E-09    0.17609E-08   -0.11074E-09    0.35582E-15
  1907    0.20920E+03   -0.10720E+02    0.17701E-08   -0.10720E+02    0.11593E+02   -0.11097E-09    0.17701E-08   -0.11097E-09    0.35494E-15
  1908    0.20884E+03   -0.10932E+02    0.17784E-08   -0.10932E+02    0.11596E+02   -0.11114E-09    0.17784E-08   -0.11114E-09    0.35407E-15
  1909    0.20847E+03   -0.11142E+02    0.17859E-08   -0.11142E+02    0.11597E+02   -0.11126E-09    0.17859E-08   -0.11126E-09    0.35320E-15
  1910    0.20813E+03   -0.11353E+02    0.17924E-08   -0.11353E+02    0.11599E+02   -0.11132E-09    0.17924E-08   -0.11132E-09    0.35233E-15
  1911    0.20781E+03   -0.11563E+02    0.17981E-08   -0.11563E+02    0.11598E+02   -0.11133E-09    0.17981E-08   -0.11133E-09    0.35147E-15
  1912    0.20751E+03   -0.11772E+02    0.18028E-08   -0.11772E+02    0.11595E+02   -0.11128E-09    0.18028E-08   -0.11128E-09    0.35061E-15
  1913    0.20722E+03   -0.11980E+02    0.18065E-08   -0.11980E+02    0.11591E+02   -0.11117E-09    0.18065E-08   -0.11117E-09    0.34975E-15
  1914    0.20695E+03   -0.12187E+02    0.18093E-08   -0.12187E+02    0.11586E+02   -0.11101E-09    0.18093E-08   -0.11101E-09    0.34889E-15
  1915    0.20669E+03   -0.12394E+02    0.18111E-08   -0.12394E+02    0.11579E+02   -0.11079E-09    0.18111E-08   -0.11079E-09    0.34804E-15
  1916    0.20644E+03   -0.12600E+02    0.18119E-08   -0.12600E+02    0.11571E+02   -0.11052E-09    0.18119E-08   -0.11052E-09    0.34718E-15
  1917    0.20621E+03   -0.12805E+02    0.18117E-08   -0.12805E+02    0.11561E+02   -0.11018E-09    0.18117E-08   -0.11018E-09    0.34633E-15
  1918    0.20600E+03   -0.13008E+02    0.18105E-08   -0.13008E+02    0.11552E+02   -0.10979E-09    0.18105E-08   -0.10979E-09    0.34549E-15
  1919    0.20580E+03   -0.13211E+02    0.18083E-08   -0.13211E+02    0.11539E+02   -0.10935E-09    0.18083E-08   -0.10935E-09    0.34464E-15
  1920    0.20562E+03   -0.13412E+02    0.18050E-08   -0.13412E+02    0.11526E+02   -0.10884E-09    0.18050E-08   -0.10884E-09    0.34380E-15
  1921    0.20544E+03   -0.13611E+02    0.18006E-08   -0.13611E+02    0.11511E+02   -0.10827E-09    0.18006E-08   -0.10827E-09    0.34296E-15
  1922    0.20529E+03   -0.13809E+02    0.17951E-08   -0.13809E+02    0.11495E+02   -0.10765E-09    0.17951E-08   -0.10765E-09    0.34212E-15
  1923    0.20514E+03   -0.14005E+02    0.17885E-08   -0.14005E+02    0.11478E+02   -0.10697E-09    0.17885E-08   -0.10697E-09    0.34128E-15
  1924    0.20500E+03   -0.14200E+02    0.17808E-08   -0.14200E+02    0.11459E+02   -0.10623E-09    0.17808E-08   -0.10623E-09    0.34045E-15
  1925    0.20490E+03   -0.14393E+02    0.17719E-08   -0.14393E+02    0.11438E+02   -0.10543E-09    0.17719E-08   -0.10543E-09    0.33961E-15
  1926    0.20479E+03   -0.14584E+02    0.17619E-08   -0.14584E+02    0.11417E+02   -0.10456E-09    0.17619E-08   -0.10456E-09    0.33879E-15
  1927    0.20469E+03   -0.14775E+02    0.17508E-08   -0.14775E+02    0.11395E+02   -0.10364E-09    0.17508E-08   -0.10364E-09    0.33796E-15
  1928    0.20463E+03   -0.14961E+02    0.17384E-08   -0.14961E+02    0.11372E+02   -0.10266E-09    0.17384E-08   -0.10266E-09    0.33713E-15
  1929    0.20456E+03   -0.15147E+02    0.17249E-08   -0.15147E+02    0.11347E+02   -0.10162E-09    0.17249E-08   -0.10162E-09    0.33631E-15
  1930    0.20451E+03   -0.15329E+02    0.17101E-08   -0.15329E+02    0.11321E+02   -0.10051E-09    0.17101E-08   -0.10051E-09    0.33549E-15
  1931    0.20448E+03   -0.15510E+02    0.16941E-08   -0.15510E+02    0.11292E+02   -0.99344E-10    0.16941E-08   -0.99344E-10    0.33467E-15
  1932    0.20446E+03   -0.15688E+02    0.16768E-08   -0.15688E+02    0.11264E+02   -0.98116E-10    0.16768E-08   -0.98116E-10    0.33386E-15
  1933    0.20444E+03   -0.15865E+02    0.16583E-08   -0.15865E+02    0.11234E+02   -0.96825E-10    0.16583E-08   -0.96825E-10    0.33304E-15
  1934    0.20444E+03   -0.16039E+02    0.16385E-08   -0.16039E+02    0.11203E+02   -0.95473E-10    0.16385E-08   -0.95473E-10    0.33223E-15
  1935    0.20446E+03   -0.16210E+02    0.16174E-08   -0.16210E+02    0.11170E+02   -0.94057E-10    0.16174E-08   -0.94057E-10    0.33142E-15
  1936    0.20448E+03   -0.16379E+02    0.15950E-08   -0.16379E+02    0.11137E+02   -0.92578E-10    0.15950E-08   -0.92578E-10    0.33061E-15
  1937    0.20451E+03   -0.16545E+02    0.15713E-08   -0.16545E+02    0.11101E+02   -0.91036E-10    0.15713E-08   -0.91036E-10    0.32981E-15
  1938    0.20456E+03   -0.16708E+02    0.15462E-08   -0.16708E+02    0.11065E+02   -0.89431E-10    0.15462E-08   -0.89431E-10    0.32901E-15
  1939    0.20462E+03   -0.16868E+02    0.15198E-08   -0.16868E+02    0.11028E+02   -0.87761E-10    0.15198E-08   -0.87761E-10    0.32820E-15
  1940    0.20468E+03   -0.17027E+02    0.14919E-08   -0.17027E+02    0.10990E+02   -0.86027E-10    0.14919E-08   -0.86027E-10    0.32741E-15
  1941    0.20476E+03   -0.17181E+02    0.14627E-08   -0.17181E+02    0.10950E+02   -0.84229E-10    0.14627E-08   -0.84229E-10    0.32661E-15
  1942    0.20484E+03   -0.17333E+02    0.14321E-08   -0.17333E+02    0.10910E+02   -0.82365E-10    0.14321E-08   -0.82365E-10    0.32582E-15
  1943    0.20494E+03   -0.17482E+02    0.14001E-08   -0.17482E+02    0.10869E+02   -0.80437E-10    0.14001E-08   -0.80437E-10    0.32502E-15
  1944    0.20505E+03   -0.17628E+02    0.13666E-08   -0.17628E+02    0.10825E+02   -0.78442E-10    0.13666E-08   -0.78442E-10    0.32423E-15
  1945    0.20516E+03   -0.17769E+02    0.13317E-08   -0.17769E+02    0.10782E+02   -0.76382E-10    0.13317E-08   -0.76382E-10    0.32345E-15
  1946    0.20528E+03   -0.17909E+02    0.12953E-08   -0.17909E+02    0.10737E+02   -0.74256E-10    0.12953E-08   -0.74256E-10    0.32266E-15
  1947    0.20540E+03   -0.18045E+02    0.12574E-08   -0.18045E+02    0.10692E+02   -0.72064E-10    0.12574E-08   -0.72064E-10    0.32188E-15
  1948    0.20555E+03   -0.18178E+02    0.12180E-08   -0.18178E+02    0.10645E+02   -0.69805E-10    0.12180E-08   -0.69805E-10    0.32110E-15
  1949    0.20569E+03   -0.18306E+02    0.11771E-08   -0.18306E+02    0.10596E+02   -0.67478E-10    0.11771E-08   -0.67478E-10    0.32032E-15
  1950    0.20585E+03   -0.18432E+02    0.11347E-08   -0.18432E+02    0.10548E+02   -0.65085E-10    0.11347E-08   -0.65085E-10    0.31954E-15
  1951    0.20601E+03   -0.18554E+02    0.10907E-08   -0.18554E+02    0.10499E+02   -0.62624E-10    0.10907E-08   -0.62624E-10    0.31876E-15
  1952    0.20618E+03   -0.18672E+02    0.10452E-08   -0.18672E+02    0.10448E+02   -0.60101E-10    0.10452E-08   -0.60101E-10    0.31799E-15
  1953    0.20636E+03   -0.18787E+02    0.99840E-09   -0.18787E+02    0.10397E+02   -0.57519E-10    0.99840E-09   -0.57519E-10    0.31722E-15
  1954    0.20654E+03   -0.18898E+02    0.95028E-09   -0.18898E+02    0.10344E+02   -0.54883E-10    0.95028E-09   -0.54883E-10    0.31645E-15
  1955    0.20673E+03   -0.19007E+02    0.90094E-09   -0.19007E+02    0.10292E+02   -0.52198E-10    0.90094E-09   -0.52198E-10    0.31568E-15
  1956    0.20691E+03   -0.19110E+02    0.85047E-09   -0.19110E+02    0.10238E+02   -0.49469E-10    0.85047E-09   -0.49469E-10    0.31492E-15
  1957    0.20714E+03   -0.19210E+02    0.79894E-09   -0.19210E+02    0.10182E+02   -0.46700E-10    0.79894E-09   -0.46700E-10    0.31416E-15
  1958    0.20733E+03   -0.19307E+02    0.74646E-09   -0.19307E+02    0.10127E+02   -0.43895E-10    0.74646E-09   -0.43895E-10    0.31340E-15
  1959    0.20754E+03   -0.19400E+02    0.69309E-09   -0.19400E+02    0.10070E+02   -0.41060E-10    0.69309E-09   -0.41060E-10    0.31264E-15
  1960    0.20775E+03   -0.19489E+02    0.63893E-09   -0.19489E+02    0.10013E+02   -0.38198E-10    0.63893E-09   -0.38198E-10    0.31188E-15
  1961    0.20797E+03   -0.19574E+02    0.58405E-09   -0.19574E+02    0.99556E+01   -0.35315E-10    0.58405E-09   -0.35315E-10    0.31113E-15
  1962    0.20820E+03   -0.19655E+02    0.52854E-09   -0.19655E+02    0.98975E+01   -0.32415E-10    0.52854E-09   -0.32415E-10    0.31037E-15
  1963    0.20843E+03   -0.19731E+02    0.47249E-09   -0.19731E+02    0.98382E+01   -0.29503E-10    0.47249E-09   -0.29503E-10    0.30962E-15
  1964    0.20866E+03   -0.19805E+02    0.41597E-09   -0.19805E+02    0.97784E+01   -0.26584E-10    0.41597E-09   -0.26584E-10    0.30887E-15
  1965    0.20890E+03   -0.19873E+02    0.35907E-09   -0.19873E+02    0.97174E+01   -0.23661E-10    0.35907E-09   -0.23661E-10    0.30813E-15
  1966    0.20914E+03   -0.19939E+02    0.30188E-09   -0.19939E+02    0.96553E+01   -0.20740E-10    0.30188E-09   -0.20740E-10    0.30738E-15
  1967    0.20939E+03   -0.20000E+02    0.24448E-09   -0.20000E+02    0.95935E+01   -0.17825E-10    0.24448E-09   -0.17825E-10    0.30664E-15
  1968    0.20963E+03   -0.20058E+02    0.18695E-09   -0.20058E+02    0.95305E+01   -0.14921E-10    0.18695E-09   -0.14921E-10    0.30590E-15
  1969    0.20988E+03   -0.20111E+02    0.12937E-09   -0.20111E+02    0.94671E+01   -0.12033E-10    0.12937E-09   -0.12033E-10    0.30516E-15
  1970    0.21013E+03   -0.20160E+02    0.71837E-10   -0.20160E+02    0.94048E+01   -0.91645E-11    0.71837E-10   -0.91645E-11    0.30442E-15
  1971    0.21038E+03   -0.20205E+02    0.14423E-10   -0.20205E+02    0.93406E+01   -0.63208E-11    0.14423E-10   -0.63208E-11    0.30369E-15
  1972    0.21064E+03   -0.20245E+02   -0.42783E-10   -0.20245E+02    0.92751E+01   -0.35065E-11   -0.42783E-10   -0.35065E-11    0.30296E-15
  1973    0.21089E+03   -0.20282E+02   -0.99700E-10   -0.20282E+02    0.92108E+01   -0.72609E-12   -0.99700E-10   -0.72609E-12    0.30223E-15
  1974    0.21116E+03   -0.20316E+02   -0.15624E-09   -0.20316E+02    0.91446E+01    0.20157E-11   -0.15624E-09    0.20157E-11    0.30150E-15
  1975    0.21141E+03   -0.20345E+02   -0.21233E-09   -0.20345E+02    0.90787E+01    0.47144E-11   -0.21233E-09    0.47144E-11    0.30077E-15
  1976    0.21167E+03   -0.20370E+02   -0.26787E-09   -0.20370E+02    0.90116E+01    0.73653E-11   -0.26787E-09    0.73653E-11    0.30005E-15
  1977    0.21194E+03   -0.20390E+02   -0.32279E-09   -0.20390E+02    0.89449E+01    0.99638E-11   -0.32279E-09    0.99638E-11    0.29932E-15
