#    L    TT             EE             TE             PP             TP          
  1653    0.34348E+03    0.18290E+02   -0.28385E+02    0.77581E+05   -0.41797E+02
  1654    0.34381E+03    0.18181E+02   -0.28647E+02    0.77467E+05   -0.41724E+02
  1655    0.34417E+03    0.18071E+02   -0.28899E+02    0.77352E+05   -0.41542E+02
  1656    0.34454E+03    0.17958E+02   -0.29145E+02    0.77237E+05   -0.41254E+02
  1657    0.34491E+03    0.17844E+02   -0.29383E+02    0.77123E+05   -0.40865E+02
  1658    0.34531E+03    0.17728E+02   -0.29614E+02    0.77009E+05   -0.40376E+02
  1659    0.34573E+03    0.17611E+02   -0.29837E+02    0.76895E+05   -0.39793E+02
  1660    0.34615E+03    0.17493E+02   -0.30052E+02    0.76781E+05   -0.39118E+02
  1661    0.34660E+03    0.17373E+02   -0.30261E+02    0.76667E+05   -0.38356E+02
  1662    0.34705E+03    0.17253E+02   -0.30461E+02    0.76554E+05   -0.37509E+02
  1663    0.34752E+03    0.17132E+02   -0.30653E+02    0.76441E+05   -0.36583E+02
  1664    0.34799E+03    0.17009E+02   -0.30838E+02    0.76328E+05   -0.35579E+02
  1665    0.34848E+03    0.16885E+02   -0.31014E+02    0.76215E+05   -0.34502E+02
  1666    0.34899E+03    0.16760E+02   -0.31185E+02    0.76102E+05   -0.33355E+02
  1667    0.34950E+03    0.16635E+02   -0.31345E+02    0.75990E+05   -0.32142E+02
  1668    0.35003E+03    0.16508E+02   -0.31499E+02    0.75877E+05   -0.30866E+02
  1669    0.35056E+03    0.16381E+02   -0.31644E+02    0.75765E+05   -0.29532E+02
  1670    0.35109E+03    0.16253E+02   -0.31780E+02    0.75653E+05   -0.28142E+02
  1671    0.35165E+03    0.16123E+02   -0.31910E+02    0.75542E+05   -0.26701E+02
  1672    0.35221E+03    0.15993E+02   -0.32032E+02    0.75430E+05   -0.25211E+02
  1673    0.35277E+03    0.15862E+02   -0.32145E+02    0.75319E+05   -0.23677E+02
  1674    0.35334E+03    0.15732E+02   -0.32250E+02    0.75208E+05   -0.22102E+02
  1675    0.35391E+03    0.15599E+02   -0.32347E+02    0.75097E+05   -0.20490E+02
  1676    0.35450E+03    0.15466E+02   -0.32436E+02    0.74986E+05   -0.18844E+02
  1677    0.35509E+03    0.15333E+02   -0.32517E+02    0.74876E+05   -0.17168E+02
  1678    0.35567E+03    0.15199E+02   -0.32589E+02    0.74765E+05   -0.15465E+02
  1679    0.35626E+03    0.15066E+02   -0.32654E+02    0.74655E+05   -0.13739E+02
  1680    0.35685E+03    0.14931E+02   -0.32711E+02    0.74545E+05   -0.11995E+02
  1681    0.35745E+03    0.14795E+02   -0.32759E+02    0.74435E+05   -0.10234E+02
  1682    0.35804E+03    0.14660E+02   -0.32801E+02    0.74326E+05   -0.84613E+01
  1683    0.35865E+03    0.14526E+02   -0.32833E+02    0.74216E+05   -0.66801E+01
  1684    0.35925E+03    0.14390E+02   -0.32858E+02    0.74107E+05   -0.48941E+01
  1685    0.35985E+03    0.14254E+02   -0.32876E+02    0.73998E+05   -0.31067E+01
  1686    0.36045E+03    0.14119E+02   -0.32884E+02    0.73889E+05   -0.13216E+01
  1687    0.36104E+03    0.13983E+02   -0.32885E+02    0.73781E+05    0.45766E+00
  1688    0.36165E+03    0.13847E+02   -0.32879E+02    0.73672E+05    0.22274E+01
  1689    0.36223E+03    0.13712E+02   -0.32863E+02    0.73564E+05    0.39840E+01
  1690    0.36282E+03    0.13576E+02   -0.32841E+02    0.73456E+05    0.57240E+01
  1691    0.36341E+03    0.13441E+02   -0.32811E+02    0.73348E+05    0.74436E+01
  1692    0.36399E+03    0.13305E+02   -0.32773E+02    0.73240E+05    0.91394E+01
  1693    0.36457E+03    0.13170E+02   -0.32728E+02    0.73132E+05    0.10808E+02
  1694    0.36513E+03    0.13036E+02   -0.32676E+02    0.73025E+05    0.12445E+02
  1695    0.36570E+03    0.12901E+02   -0.32615E+02    0.72918E+05    0.14047E+02
  1696    0.36627E+03    0.12767E+02   -0.32547E+02    0.72811E+05    0.15612E+02
  1697    0.36681E+03    0.12633E+02   -0.32472E+02    0.72704E+05    0.17134E+02
  1698    0.36736E+03    0.12500E+02   -0.32391E+02    0.72597E+05    0.18611E+02
  1699    0.36790E+03    0.12367E+02   -0.32300E+02    0.72491E+05    0.20038E+02
  1700    0.36843E+03    0.12234E+02   -0.32204E+02    0.72384E+05    0.21414E+02
  1701    0.36894E+03    0.12103E+02   -0.32100E+02    0.72278E+05    0.22733E+02
  1702    0.36945E+03    0.11971E+02   -0.31989E+02    0.72172E+05    0.23997E+02
  1703    0.36995E+03    0.11842E+02   -0.31872E+02    0.72067E+05    0.25207E+02
  1704    0.37044E+03    0.11711E+02   -0.31748E+02    0.71961E+05    0.26364E+02
  1705    0.37092E+03    0.11583E+02   -0.31617E+02    0.71856E+05    0.27468E+02
  1706    0.37139E+03    0.11453E+02   -0.31479E+02    0.71750E+05    0.28520E+02
  1707    0.37185E+03    0.11325E+02   -0.31335E+02    0.71645E+05    0.29522E+02
  1708    0.37229E+03    0.11199E+02   -0.31184E+02    0.71540E+05    0.30475E+02
  1709    0.37273E+03    0.11073E+02   -0.31027E+02    0.71436E+05    0.31379E+02
  1710    0.37315E+03    0.10950E+02   -0.30863E+02    0.71331E+05    0.32235E+02
  1711    0.37355E+03    0.10827E+02   -0.30693E+02    0.71227E+05    0.33045E+02
  1712    0.37395E+03    0.10704E+02   -0.30517E+02    0.71123E+05    0.33809E+02
  1713    0.37432E+03    0.10582E+02   -0.30335E+02    0.71019E+05    0.34528E+02
  1714    0.37468E+03    0.10462E+02   -0.30146E+02    0.70915E+05    0.35204E+02
  1715    0.37503E+03    0.10342E+02   -0.29953E+02    0.70811E+05    0.35837E+02
  1716    0.37537E+03    0.10224E+02   -0.29753E+02    0.70708E+05    0.36428E+02
  1717    0.37569E+03    0.10107E+02   -0.29547E+02    0.70604E+05    0.36978E+02
  1718    0.37598E+03    0.99909E+01   -0.29337E+02    0.70501E+05    0.37488E+02
  1719    0.37626E+03    0.98762E+01   -0.29120E+02    0.70398E+05    0.37959E+02
  1720    0.37654E+03    0.97631E+01   -0.28899E+02    0.70296E+05    0.38393E+02
  1721    0.37679E+03    0.96517E+01   -0.28672E+02    0.70193E+05    0.38789E+02
  1722    0.37704E+03    0.95404E+01   -0.28440E+02    0.70090E+05    0.39150E+02
  1723    0.37726E+03    0.94307E+01   -0.28203E+02    0.69988E+05    0.39475E+02
  1724    0.37745E+03    0.93234E+01   -0.27962E+02    0.69886E+05    0.39767E+02
  1725    0.37764E+03    0.92162E+01   -0.27715E+02    0.69784E+05    0.40025E+02
  1726    0.37780E+03    0.91114E+01   -0.27465E+02    0.69682E+05    0.40251E+02
  1727    0.37795E+03    0.90074E+01   -0.27209E+02    0.69581E+05    0.40446E+02
  1728    0.37808E+03    0.89065E+01   -0.26950E+02    0.69479E+05    0.40610E+02
  1729    0.37819E+03    0.88065E+01   -0.26686E+02    0.69378E+05    0.40746E+02
  1730    0.37827E+03    0.87073E+01   -0.26417E+02    0.69277E+05    0.40853E+02
  1731    0.37834E+03    0.86097E+01   -0.26145E+02    0.69176E+05    0.40933E+02
  1732    0.37839E+03    0.85137E+01   -0.25869E+02    0.69075E+05    0.40986E+02
  1733    0.37843E+03    0.84200E+01   -0.25589E+02    0.68975E+05    0.41014E+02
  1734    0.37844E+03    0.83272E+01   -0.25306E+02    0.68874E+05    0.41018E+02
  1735    0.37842E+03    0.82367E+01   -0.25018E+02    0.68774E+05    0.40998E+02
  1736    0.37839E+03    0.81469E+01   -0.24729E+02    0.68674E+05    0.40956E+02
  1737    0.37834E+03    0.80603E+01   -0.24436E+02    0.68574E+05    0.40892E+02
  1738    0.37827E+03    0.79744E+01   -0.24139E+02    0.68475E+05    0.40807E+02
  1739    0.37819E+03    0.78908E+01   -0.23840E+02    0.68375E+05    0.40703E+02
  1740    0.37807E+03    0.78088E+01   -0.23539E+02    0.68276E+05    0.40581E+02
  1741    0.37795E+03    0.77284E+01   -0.23233E+02    0.68176E+05    0.40440E+02
  1742    0.37779E+03    0.76502E+01   -0.22927E+02    0.68077E+05    0.40283E+02
  1743    0.37762E+03    0.75735E+01   -0.22618E+02    0.67978E+05    0.40111E+02
  1744    0.37743E+03    0.74991E+01   -0.22306E+02    0.67880E+05    0.39923E+02
  1745    0.37721E+03    0.74255E+01   -0.21993E+02    0.67781E+05    0.39722E+02
  1746    0.37697E+03    0.73549E+01   -0.21678E+02    0.67683E+05    0.39508E+02
  1747    0.37672E+03    0.72865E+01   -0.21361E+02    0.67584E+05    0.39282E+02
  1748    0.37644E+03    0.72205E+01   -0.21043E+02    0.67486E+05    0.39045E+02
  1749    0.37613E+03    0.71551E+01   -0.20721E+02    0.67388E+05    0.38798E+02
  1750    0.37580E+03    0.70920E+01   -0.20400E+02    0.67291E+05    0.38542E+02
  1751    0.37545E+03    0.70304E+01   -0.20079E+02    0.67193E+05    0.38278E+02
  1752    0.37509E+03    0.69703E+01   -0.19754E+02    0.67096E+05    0.38006E+02
  1753    0.37470E+03    0.69117E+01   -0.19430E+02    0.66998E+05    0.37727E+02
  1754    0.37430E+03    0.68561E+01   -0.19105E+02    0.66901E+05    0.37440E+02
  1755    0.37387E+03    0.68032E+01   -0.18779E+02    0.66804E+05    0.37146E+02
  1756    0.37342E+03    0.67512E+01   -0.18452E+02    0.66707E+05    0.36846E+02
  1757    0.37295E+03    0.67014E+01   -0.18125E+02    0.66611E+05    0.36539E+02
  1758    0.37245E+03    0.66534E+01   -0.17799E+02    0.66514E+05    0.36225E+02
  1759    0.37194E+03    0.66075E+01   -0.17472E+02    0.66418E+05    0.35905E+02
  1760    0.37140E+03    0.65637E+01   -0.17145E+02    0.66322E+05    0.35580E+02
  1761    0.37084E+03    0.65219E+01   -0.16818E+02    0.66226E+05    0.35249E+02
  1762    0.37026E+03    0.64819E+01   -0.16492E+02    0.66130E+05    0.34912E+02
  1763    0.36966E+03    0.64442E+01   -0.16165E+02    0.66034E+05    0.34570E+02
  1764    0.36905E+03    0.64086E+01   -0.15840E+02    0.65939E+05    0.34223E+02
  1765    0.36841E+03    0.63748E+01   -0.15515E+02    0.65843E+05    0.33872E+02
  1766    0.36775E+03    0.63429E+01   -0.15191E+02    0.65748E+05    0.33516E+02
  1767    0.36706E+03    0.63130E+01   -0.14867E+02    0.65653E+05    0.33155E+02
  1768    0.36636E+03    0.62852E+01   -0.14544E+02    0.65558E+05    0.32791E+02
  1769    0.36564E+03    0.62593E+01   -0.14224E+02    0.65464E+05    0.32423E+02
  1770    0.36490E+03    0.62353E+01   -0.13903E+02    0.65369E+05    0.32051E+02
  1771    0.36414E+03    0.62133E+01   -0.13585E+02    0.65275E+05    0.31676E+02
  1772    0.36337E+03    0.61932E+01   -0.13269E+02    0.65180E+05    0.31298E+02
  1773    0.36256E+03    0.61751E+01   -0.12953E+02    0.65086E+05    0.30917E+02
  1774    0.36174E+03    0.61589E+01   -0.12640E+02    0.64992E+05    0.30533E+02
  1775    0.36090E+03    0.61446E+01   -0.12328E+02    0.64898E+05    0.30147E+02
  1776    0.36005E+03    0.61322E+01   -0.12018E+02    0.64805E+05    0.29759E+02
  1777    0.35917E+03    0.61218E+01   -0.11712E+02    0.64711E+05    0.29369E+02
  1778    0.35827E+03    0.61132E+01   -0.11407E+02    0.64618E+05    0.28977E+02
  1779    0.35736E+03    0.61065E+01   -0.11104E+02    0.64525E+05    0.28584E+02
  1780    0.35643E+03    0.61017E+01   -0.10804E+02    0.64432E+05    0.28190E+02
  1781    0.35549E+03    0.60987E+01   -0.10506E+02    0.64339E+05    0.27794E+02
  1782    0.35452E+03    0.60975E+01   -0.10211E+02    0.64246E+05    0.27398E+02
  1783    0.35353E+03    0.60982E+01   -0.99189E+01    0.64153E+05    0.27001E+02
  1784    0.35255E+03    0.61006E+01   -0.96288E+01    0.64061E+05    0.26604E+02
  1785    0.35153E+03    0.61048E+01   -0.93428E+01    0.63969E+05    0.26207E+02
  1786    0.35050E+03    0.61108E+01   -0.90596E+01    0.63877E+05    0.25811E+02
  1787    0.34946E+03    0.61187E+01   -0.87791E+01    0.63785E+05    0.25414E+02
  1788    0.34840E+03    0.61281E+01   -0.85035E+01    0.63693E+05    0.25019E+02
  1789    0.34732E+03    0.61393E+01   -0.82299E+01    0.63601E+05    0.24624E+02
  1790    0.34623E+03    0.61522E+01   -0.79604E+01    0.63510E+05    0.24230E+02
  1791    0.34512E+03    0.61667E+01   -0.76951E+01    0.63418E+05    0.23838E+02
  1792    0.34401E+03    0.61829E+01   -0.74324E+01    0.63327E+05    0.23447E+02
  1793    0.34286E+03    0.62007E+01   -0.71739E+01    0.63236E+05    0.23058E+02
  1794    0.34172E+03    0.62200E+01   -0.69195E+01    0.63145E+05    0.22671E+02
  1795    0.34057E+03    0.62411E+01   -0.66692E+01    0.63054E+05    0.22287E+02
  1796    0.33937E+03    0.62637E+01   -0.64223E+01    0.62964E+05    0.21905E+02
  1797    0.33820E+03    0.62877E+01   -0.61802E+01    0.62873E+05    0.21525E+02
  1798    0.33700E+03    0.63132E+01   -0.59414E+01    0.62783E+05    0.21149E+02
  1799    0.33578E+03    0.63403E+01   -0.57075E+01    0.62693E+05    0.20776E+02
  1800    0.33456E+03    0.63688E+01   -0.54784E+01    0.62602E+05    0.20407E+02
  1801    0.33334E+03    0.63987E+01   -0.52531E+01    0.62513E+05    0.20041E+02
  1802    0.33211E+03    0.64300E+01   -0.50326E+01    0.62423E+05    0.19679E+02
  1803    0.33086E+03    0.64627E+01   -0.48173E+01    0.62333E+05    0.19323E+02
  1804    0.32959E+03    0.64966E+01   -0.46056E+01    0.62244E+05    0.18971E+02
  1805    0.32831E+03    0.65320E+01   -0.43991E+01    0.62154E+05    0.18626E+02
  1806    0.32704E+03    0.65688E+01   -0.41973E+01    0.62065E+05    0.18287E+02
  1807    0.32575E+03    0.66068E+01   -0.40004E+01    0.61976E+05    0.17954E+02
  1808    0.32445E+03    0.66459E+01   -0.38083E+01    0.61887E+05    0.17630E+02
  1809    0.32314E+03    0.66861E+01   -0.36212E+01    0.61799E+05    0.17313E+02
  1810    0.32183E+03    0.67277E+01   -0.34392E+01    0.61710E+05    0.17005E+02
  1811    0.32050E+03    0.67704E+01   -0.32621E+01    0.61622E+05    0.16706E+02
  1812    0.31918E+03    0.68143E+01   -0.30903E+01    0.61533E+05    0.16417E+02
  1813    0.31784E+03    0.68593E+01   -0.29235E+01    0.61445E+05    0.16138E+02
  1814    0.31650E+03    0.69053E+01   -0.27620E+01    0.61357E+05    0.15869E+02
  1815    0.31515E+03    0.69524E+01   -0.26056E+01    0.61269E+05    0.15612E+02
  1816    0.31380E+03    0.70005E+01   -0.24547E+01    0.61181E+05    0.15367E+02
  1817    0.31244E+03    0.70495E+01   -0.23088E+01    0.61094E+05    0.15134E+02
  1818    0.31108E+03    0.70996E+01   -0.21684E+01    0.61006E+05    0.14914E+02
  1819    0.30969E+03    0.71507E+01   -0.20334E+01    0.60919E+05    0.14707E+02
  1820    0.30832E+03    0.72024E+01   -0.19037E+01    0.60832E+05    0.14515E+02
  1821    0.30695E+03    0.72552E+01   -0.17795E+01    0.60745E+05    0.14337E+02
  1822    0.30557E+03    0.73087E+01   -0.16607E+01    0.60658E+05    0.14174E+02
  1823    0.30421E+03    0.73631E+01   -0.15474E+01    0.60571E+05    0.14026E+02
  1824    0.30282E+03    0.74180E+01   -0.14395E+01    0.60485E+05    0.13895E+02
  1825    0.30144E+03    0.74736E+01   -0.13372E+01    0.60398E+05    0.13780E+02
  1826    0.30005E+03    0.75307E+01   -0.12403E+01    0.60312E+05    0.13683E+02
  1827    0.29867E+03    0.75880E+01   -0.11489E+01    0.60225E+05    0.13604E+02
  1828    0.29728E+03    0.76460E+01   -0.10632E+01    0.60139E+05    0.13542E+02
  1829    0.29589E+03    0.77037E+01   -0.98286E+00    0.60053E+05    0.13500E+02
  1830    0.29450E+03    0.77634E+01   -0.90805E+00    0.59968E+05    0.13477E+02
  1831    0.29312E+03    0.78229E+01   -0.83882E+00    0.59882E+05    0.13474E+02
  1832    0.29172E+03    0.78830E+01   -0.77515E+00    0.59797E+05    0.13491E+02
  1833    0.29034E+03    0.79436E+01   -0.71687E+00    0.59711E+05    0.13530E+02
  1834    0.28896E+03    0.80040E+01   -0.66435E+00    0.59626E+05    0.13590E+02
  1835    0.28758E+03    0.80656E+01   -0.61704E+00    0.59541E+05    0.13672E+02
  1836    0.28619E+03    0.81286E+01   -0.57547E+00    0.59456E+05    0.13776E+02
  1837    0.28482E+03    0.81898E+01   -0.53930E+00    0.59371E+05    0.13904E+02
  1838    0.28344E+03    0.82523E+01   -0.50869E+00    0.59286E+05    0.14056E+02
  1839    0.28207E+03    0.83154E+01   -0.48347E+00    0.59202E+05    0.14232E+02
  1840    0.28071E+03    0.83775E+01   -0.46376E+00    0.59117E+05    0.14433E+02
  1841    0.27935E+03    0.84409E+01   -0.44942E+00    0.59033E+05    0.14659E+02
  1842    0.27799E+03    0.85040E+01   -0.44050E+00    0.58949E+05    0.14910E+02
  1843    0.27663E+03    0.85670E+01   -0.43698E+00    0.58865E+05    0.15189E+02
  1844    0.27529E+03    0.86305E+01   -0.43871E+00    0.58781E+05    0.15494E+02
  1845    0.27396E+03    0.86938E+01   -0.44581E+00    0.58697E+05    0.15827E+02
  1846    0.27262E+03    0.87576E+01   -0.45806E+00    0.58613E+05    0.16188E+02
  1847    0.27129E+03    0.88212E+01   -0.47573E+00    0.58530E+05    0.16577E+02
  1848    0.26997E+03    0.88846E+01   -0.49845E+00    0.58447E+05    0.16996E+02
  1849    0.26865E+03    0.89478E+01   -0.52633E+00    0.58363E+05    0.17444E+02
  1850    0.26735E+03    0.90107E+01   -0.55931E+00    0.58280E+05    0.17923E+02
  1851    0.26603E+03    0.90742E+01   -0.59735E+00    0.58197E+05    0.18431E+02
  1852    0.26475E+03    0.91383E+01   -0.64047E+00    0.58114E+05    0.18970E+02
  1853    0.26346E+03    0.92006E+01   -0.68849E+00    0.58032E+05    0.19537E+02
  1854    0.26218E+03    0.92628E+01   -0.74157E+00    0.57949E+05    0.20131E+02
  1855    0.26091E+03    0.93240E+01   -0.79948E+00    0.57867E+05    0.20751E+02
  1856    0.25966E+03    0.93857E+01   -0.86214E+00    0.57784E+05    0.21396E+02
  1857    0.25841E+03    0.94480E+01   -0.92968E+00    0.57702E+05    0.22064E+02
  1858    0.25717E+03    0.95087E+01   -0.10020E+01    0.57620E+05    0.22755E+02
  1859    0.25595E+03    0.95699E+01   -0.10791E+01    0.57538E+05    0.23467E+02
  1860    0.25473E+03    0.96294E+01   -0.11606E+01    0.57456E+05    0.24199E+02
  1861    0.25353E+03    0.96895E+01   -0.12469E+01    0.57375E+05    0.24950E+02
  1862    0.25234E+03    0.97486E+01   -0.13377E+01    0.57293E+05    0.25719E+02
  1863    0.25114E+03    0.98076E+01   -0.14328E+01    0.57212E+05    0.26504E+02
  1864    0.24998E+03    0.98672E+01   -0.15324E+01    0.57131E+05    0.27304E+02
  1865    0.24881E+03    0.99251E+01   -0.16363E+01    0.57049E+05    0.28118E+02
  1866    0.24767E+03    0.99822E+01   -0.17446E+01    0.56968E+05    0.28946E+02
  1867    0.24652E+03    0.10039E+02   -0.18569E+01    0.56887E+05    0.29785E+02
  1868    0.24540E+03    0.10095E+02   -0.19735E+01    0.56807E+05    0.30634E+02
  1869    0.24429E+03    0.10150E+02   -0.20940E+01    0.56726E+05    0.31493E+02
  1870    0.24319E+03    0.10205E+02   -0.22186E+01    0.56645E+05    0.32360E+02
  1871    0.24210E+03    0.10260E+02   -0.23471E+01    0.56565E+05    0.33233E+02
  1872    0.24104E+03    0.10313E+02   -0.24795E+01    0.56485E+05    0.34113E+02
  1873    0.23998E+03    0.10366E+02   -0.26156E+01    0.56405E+05    0.34997E+02
  1874    0.23894E+03    0.10417E+02   -0.27554E+01    0.56325E+05    0.35884E+02
  1875    0.23791E+03    0.10469E+02   -0.28989E+01    0.56245E+05    0.36774E+02
  1876    0.23689E+03    0.10519E+02   -0.30458E+01    0.56165E+05    0.37664E+02
  1877    0.23589E+03    0.10568E+02   -0.31962E+01    0.56085E+05    0.38554E+02
  1878    0.23489E+03    0.10616E+02   -0.33500E+01    0.56006E+05    0.39443E+02
  1879    0.23392E+03    0.10663E+02   -0.35069E+01    0.55926E+05    0.40329E+02
  1880    0.23296E+03    0.10710E+02   -0.36671E+01    0.55847E+05    0.41212E+02
  1881    0.23202E+03    0.10755E+02   -0.38304E+01    0.55768E+05    0.42089E+02
  1882    0.23109E+03    0.10800E+02   -0.39966E+01    0.55689E+05    0.42960E+02
  1883    0.23018E+03    0.10843E+02   -0.41657E+01    0.55610E+05    0.43824E+02
  1884    0.22928E+03    0.10887E+02   -0.43377E+01    0.55531E+05    0.44679E+02
  1885    0.22840E+03    0.10928E+02   -0.45124E+01    0.55453E+05    0.45525E+02
  1886    0.22753E+03    0.10969E+02   -0.46897E+01    0.55374E+05    0.46360E+02
  1887    0.22667E+03    0.11009E+02   -0.48697E+01    0.55296E+05    0.47182E+02
  1888    0.22585E+03    0.11046E+02   -0.50520E+01    0.55217E+05    0.47991E+02
  1889    0.22502E+03    0.11084E+02   -0.52367E+01    0.55139E+05    0.48785E+02
  1890    0.22421E+03    0.11120E+02   -0.54237E+01    0.55061E+05    0.49564E+02
  1891    0.22343E+03    0.11155E+02   -0.56128E+01    0.54983E+05    0.50326E+02
  1892    0.22266E+03    0.11189E+02   -0.58041E+01    0.54905E+05    0.51070E+02
  1893    0.22190E+03    0.11222E+02   -0.59972E+01    0.54828E+05    0.51794E+02
  1894    0.22116E+03    0.11254E+02   -0.61921E+01    0.54750E+05    0.52498E+02
  1895    0.22043E+03    0.11285E+02   -0.63888E+01    0.54673E+05    0.53181E+02
  1896    0.21973E+03    0.11315E+02   -0.65872E+01    0.54595E+05    0.53840E+02
  1897    0.21904E+03    0.11342E+02   -0.67872E+01    0.54518E+05    0.54476E+02
  1898    0.21837E+03    0.11369E+02   -0.69888E+01    0.54441E+05    0.55086E+02
  1899    0.21771E+03    0.11395E+02   -0.71916E+01    0.54364E+05    0.55669E+02
  1900    0.21706E+03    0.11419E+02   -0.73958E+01    0.54287E+05    0.56225E+02
  1901    0.21644E+03    0.11442E+02   -0.76013E+01    0.54210E+05    0.56753E+02
  1902    0.21583E+03    0.11464E+02   -0.78078E+01    0.54134E+05    0.57251E+02
  1903    0.21524E+03    0.11483E+02   -0.80150E+01    0.54057E+05    0.57719E+02
  1904    0.21468E+03    0.11503E+02   -0.82227E+01    0.53981E+05    0.58157E+02
  1905    0.21410E+03    0.11521E+02   -0.84319E+01    0.53905E+05    0.58564E+02
  1906    0.21356E+03    0.11537E+02   -0.86421E+01    0.53828E+05    0.58939E+02
  1907    0.21303E+03    0.11553E+02   -0.88517E+01    0.53752E+05    0.59283E+02
  1908    0.21252E+03    0.11567E+02   -0.90629E+01    0.53677E+05    0.59595E+02
  1909    0.21202E+03    0.11579E+02   -0.92735E+01    0.53601E+05    0.59874E+02
  1910    0.21154E+03    0.11592E+02   -0.94850E+01    0.53525E+05    0.60120E+02
  1911    0.21108E+03    0.11602E+02   -0.96974E+01    0.53449E+05    0.60332E+02
  1912    0.21064E+03    0.11611E+02   -0.99086E+01    0.53374E+05    0.60509E+02
  1913    0.21021E+03    0.11618E+02   -0.10120E+02    0.53299E+05    0.60652E+02
  1914    0.20980E+03    0.11623E+02   -0.10331E+02    0.53223E+05    0.60760E+02
  1915    0.20941E+03    0.11628E+02   -0.10543E+02    0.53148E+05    0.60832E+02
  1916    0.20902E+03    0.11632E+02   -0.10754E+02    0.53073E+05    0.60867E+02
  1917    0.20866E+03    0.11633E+02   -0.10966E+02    0.52998E+05    0.60866E+02
  1918    0.20831E+03    0.11634E+02   -0.11176E+02    0.52924E+05    0.60828E+02
  1919    0.20798E+03    0.11633E+02   -0.11387E+02    0.52849E+05    0.60752E+02
  1920    0.20766E+03    0.11631E+02   -0.11597E+02    0.52775E+05    0.60638E+02
  1921    0.20735E+03    0.11627E+02   -0.11805E+02    0.52700E+05    0.60485E+02
  1922    0.20707E+03    0.11622E+02   -0.12013E+02    0.52626E+05    0.60293E+02
  1923    0.20680E+03    0.11616E+02   -0.12220E+02    0.52552E+05    0.60062E+02
  1924    0.20653E+03    0.11608E+02   -0.12426E+02    0.52478E+05    0.59790E+02
  1925    0.20630E+03    0.11599E+02   -0.12632E+02    0.52404E+05    0.59477E+02
  1926    0.20607E+03    0.11589E+02   -0.12836E+02    0.52330E+05    0.59124E+02
  1927    0.20585E+03    0.11578E+02   -0.13040E+02    0.52256E+05    0.58729E+02
  1928    0.20566E+03    0.11565E+02   -0.13240E+02    0.52182E+05    0.58291E+02
  1929    0.20547E+03    0.11551E+02   -0.13441E+02    0.52109E+05    0.57811E+02
  1930    0.20530E+03    0.11536E+02   -0.13639E+02    0.52035E+05    0.57288E+02
  1931    0.20515E+03    0.11518E+02   -0.13837E+02    0.51962E+05    0.56721E+02
  1932    0.20501E+03    0.11501E+02   -0.14032E+02    0.51889E+05    0.56110E+02
  1933    0.20489E+03    0.11481E+02   -0.14226E+02    0.51816E+05    0.55455E+02
  1934    0.20477E+03    0.11461E+02   -0.14418E+02    0.51743E+05    0.54754E+02
  1935    0.20467E+03    0.11438E+02   -0.14608E+02    0.51670E+05    0.54008E+02
  1936    0.20459E+03    0.11416E+02   -0.14796E+02    0.51597E+05    0.53216E+02
  1937    0.20451E+03    0.11389E+02   -0.14982E+02    0.51525E+05    0.52377E+02
  1938    0.20445E+03    0.11364E+02   -0.15166E+02    0.51452E+05    0.51491E+02
  1939    0.20441E+03    0.11337E+02   -0.15348E+02    0.51380E+05    0.50558E+02
  1940    0.20437E+03    0.11309E+02   -0.15528E+02    0.51307E+05    0.49576E+02
  1941    0.20435E+03    0.11279E+02   -0.15704E+02    0.51235E+05    0.48546E+02
  1942    0.20433E+03    0.11248E+02   -0.15879E+02    0.51163E+05    0.47467E+02
  1943    0.20433E+03    0.11217E+02   -0.16052E+02    0.51091E+05    0.46339E+02
  1944    0.20435E+03    0.11183E+02   -0.16222E+02    0.51019E+05    0.45160E+02
  1945    0.20436E+03    0.11149E+02   -0.16388E+02    0.50948E+05    0.43931E+02
  1946    0.20440E+03    0.11113E+02   -0.16553E+02    0.50876E+05    0.42651E+02
  1947    0.20443E+03    0.11077E+02   -0.16714E+02    0.50804E+05    0.41319E+02
  1948    0.20449E+03    0.11040E+02   -0.16874E+02    0.50733E+05    0.39936E+02
  1949    0.20455E+03    0.11000E+02   -0.17029E+02    0.50662E+05    0.38500E+02
  1950    0.20463E+03    0.10960E+02   -0.17182E+02    0.50590E+05    0.37011E+02
  1951    0.20471E+03    0.10920E+02   -0.17332E+02    0.50519E+05    0.35469E+02
  1952    0.20480E+03    0.10877E+02   -0.17478E+02    0.50448E+05    0.33876E+02
  1953    0.20491E+03    0.10834E+02   -0.17622E+02    0.50377E+05    0.32236E+02
  1954    0.20502E+03    0.10790E+02   -0.17762E+02    0.50307E+05    0.30552E+02
  1955    0.20514E+03    0.10745E+02   -0.17900E+02    0.50236E+05    0.28826E+02
  1956    0.20526E+03    0.10699E+02   -0.18034E+02    0.50165E+05    0.27061E+02
  1957    0.20543E+03    0.10651E+02   -0.18164E+02    0.50095E+05    0.25261E+02
  1958    0.20555E+03    0.10603E+02   -0.18292E+02    0.50024E+05    0.23428E+02
  1959    0.20571E+03    0.10553E+02   -0.18416E+02    0.49954E+05    0.21566E+02
  1960    0.20586E+03    0.10504E+02   -0.18537E+02    0.49884E+05    0.19677E+02
  1961    0.20603E+03    0.10453E+02   -0.18654E+02    0.49814E+05    0.17764E+02
