#    L    TT             EE             BB             TE             PP             TP             EP          
   232    0.54456E+04    0.12270E+01    0.00000E+00    0.33832E+02    0.45035E-07    0.11112E-03    0.13218E-06
   233    0.54379E+04    0.12713E+01    0.00000E+00    0.35458E+02    0.44820E-07    0.11019E-03    0.14536E-06
   234    0.54294E+04    0.13174E+01    0.00000E+00    0.37087E+02    0.44606E-07    0.10927E-03    0.15846E-06
   235    0.54204E+04    0.13654E+01    0.00000E+00    0.38716E+02    0.44394E-07    0.10835E-03    0.17149E-06
   236    0.54107E+04    0.14153E+01    0.00000E+00    0.40346E+02    0.44184E-07    0.10744E-03    0.18445E-06
   237    0.54005E+04    0.14672E+01    0.00000E+00    0.41975E+02    0.43975E-07    0.10654E-03    0.19735E-06
   238    0.53896E+04    0.15211E+01    0.00000E+00    0.43604E+02    0.43768E-07    0.10565E-03    0.21018E-06
   239    0.53783E+04    0.15769E+01    0.00000E+00    0.45232E+02    0.43562E-07    0.10476E-03    0.22294E-06
   240    0.53662E+04    0.16347E+01    0.00000E+00    0.46856E+02    0.43358E-07    0.10388E-03    0.23563E-06
   241    0.53537E+04    0.16945E+01    0.00000E+00    0.48477E+02    0.43155E-07    0.10301E-03    0.24826E-06
   242    0.53406E+04    0.17564E+01    0.00000E+00    0.50095E+02    0.42954E-07    0.10215E-03    0.26082E-06
   243    0.53269E+04    0.18203E+01    0.00000E+00    0.51707E+02    0.42755E-07    0.10129E-03    0.27331E-06
   244    0.53126E+04    0.18863E+01    0.00000E+00    0.53315E+02    0.42556E-07    0.10044E-03    0.28575E-06
   245    0.52978E+04    0.19543E+01    0.00000E+00    0.54916E+02    0.42360E-07    0.99595E-04    0.29811E-06
   246    0.52824E+04    0.20245E+01    0.00000E+00    0.56512E+02    0.42164E-07    0.98758E-04    0.31041E-06
   247    0.52665E+04    0.20967E+01    0.00000E+00    0.58099E+02    0.41971E-07    0.97928E-04    0.32265E-06
   248    0.52501E+04    0.21713E+01    0.00000E+00    0.59678E+02    0.41778E-07    0.97104E-04    0.33483E-06
   249    0.52332E+04    0.22477E+01    0.00000E+00    0.61249E+02    0.41587E-07    0.96286E-04    0.34694E-06
   250    0.52157E+04    0.23265E+01    0.00000E+00    0.62809E+02    0.41397E-07    0.95476E-04    0.35899E-06
   251    0.51978E+04    0.24073E+01    0.00000E+00    0.64360E+02    0.41209E-07    0.94672E-04    0.37098E-06
   252    0.51792E+04    0.24904E+01    0.00000E+00    0.65900E+02    0.41021E-07    0.93874E-04    0.38290E-06
   253    0.51603E+04    0.25754E+01    0.00000E+00    0.67428E+02    0.40836E-07    0.93083E-04    0.39477E-06
   254    0.51409E+04    0.26628E+01    0.00000E+00    0.68943E+02    0.40651E-07    0.92298E-04    0.40657E-06
   255    0.51209E+04    0.27522E+01    0.00000E+00    0.70446E+02    0.40468E-07    0.91520E-04    0.41832E-06
   256    0.51006E+04    0.28440E+01    0.00000E+00    0.71937E+02    0.40286E-07    0.90747E-04    0.43001E-06
   257    0.50797E+04    0.29377E+01    0.00000E+00    0.73407E+02    0.40105E-07    0.89981E-04    0.44163E-06
   258    0.50584E+04    0.30338E+01    0.00000E+00    0.74870E+02    0.39926E-07    0.89221E-04    0.45320E-06
   259    0.50366E+04    0.31320E+01    0.00000E+00    0.76310E+02    0.39747E-07    0.88467E-04    0.46471E-06
   260    0.50145E+04    0.32323E+01    0.00000E+00    0.77742E+02    0.39571E-07    0.87719E-04    0.47617E-06
   261    0.49918E+04    0.33348E+01    0.00000E+00    0.79144E+02    0.39395E-07    0.86977E-04    0.48757E-06
   262    0.49687E+04    0.34396E+01    0.00000E+00    0.80538E+02    0.39220E-07    0.86241E-04    0.49891E-06
   263    0.49454E+04    0.35464E+01    0.00000E+00    0.81918E+02    0.39047E-07    0.85511E-04    0.51019E-06
   264    0.49215E+04    0.36554E+01    0.00000E+00    0.83274E+02    0.38875E-07    0.84786E-04    0.52142E-06
   265    0.48971E+04    0.37665E+01    0.00000E+00    0.84601E+02    0.38704E-07    0.84067E-04    0.53260E-06
   266    0.48725E+04    0.38799E+01    0.00000E+00    0.85921E+02    0.38534E-07    0.83354E-04    0.54372E-06
   267    0.48473E+04    0.39952E+01    0.00000E+00    0.87210E+02    0.38365E-07    0.82646E-04    0.55479E-06
   268    0.48218E+04    0.41129E+01    0.00000E+00    0.88485E+02    0.38198E-07    0.81944E-04    0.56581E-06
   269    0.47957E+04    0.42325E+01    0.00000E+00    0.89737E+02    0.38032E-07    0.81247E-04    0.57677E-06
   270    0.47695E+04    0.43543E+01    0.00000E+00    0.90966E+02    0.37866E-07    0.80556E-04    0.58768E-06
   271    0.47428E+04    0.44780E+01    0.00000E+00    0.92174E+02    0.37702E-07    0.79870E-04    0.59854E-06
   272    0.47159E+04    0.46040E+01    0.00000E+00    0.93351E+02    0.37539E-07    0.79189E-04    0.60935E-06
   273    0.46885E+04    0.47318E+01    0.00000E+00    0.94514E+02    0.37377E-07    0.78514E-04    0.62011E-06
   274    0.46609E+04    0.48618E+01    0.00000E+00    0.95640E+02    0.37217E-07    0.77844E-04    0.63082E-06
   275    0.46329E+04    0.49936E+01    0.00000E+00    0.96751E+02    0.37057E-07    0.77178E-04    0.64148E-06
   276    0.46047E+04    0.51275E+01    0.00000E+00    0.97824E+02    0.36898E-07    0.76518E-04    0.65209E-06
   277    0.45761E+04    0.52633E+01    0.00000E+00    0.98883E+02    0.36741E-07    0.75863E-04    0.66265E-06
   278    0.45473E+04    0.54011E+01    0.00000E+00    0.99905E+02    0.36584E-07    0.75213E-04    0.67317E-06
   279    0.45182E+04    0.55407E+01    0.00000E+00    0.10090E+03    0.36429E-07    0.74567E-04    0.68364E-06
   280    0.44888E+04    0.56821E+01    0.00000E+00    0.10188E+03    0.36274E-07    0.73927E-04    0.69406E-06
   281    0.44592E+04    0.58255E+01    0.00000E+00    0.10282E+03    0.36121E-07    0.73291E-04    0.70443E-06
   282    0.44293E+04    0.59705E+01    0.00000E+00    0.10373E+03    0.35968E-07    0.72660E-04    0.71476E-06
   283    0.43992E+04    0.61174E+01    0.00000E+00    0.10461E+03    0.35817E-07    0.72033E-04    0.72505E-06
   284    0.43688E+04    0.62660E+01    0.00000E+00    0.10546E+03    0.35666E-07    0.71412E-04    0.73529E-06
   285    0.43383E+04    0.64164E+01    0.00000E+00    0.10628E+03    0.35517E-07    0.70794E-04    0.74548E-06
   286    0.43075E+04    0.65684E+01    0.00000E+00    0.10707E+03    0.35368E-07    0.70181E-04    0.75563E-06
   287    0.42765E+04    0.67221E+01    0.00000E+00    0.10783E+03    0.35221E-07    0.69573E-04    0.76574E-06
   288    0.42453E+04    0.68774E+01    0.00000E+00    0.10856E+03    0.35074E-07    0.68968E-04    0.77581E-06
   289    0.42140E+04    0.70342E+01    0.00000E+00    0.10926E+03    0.34928E-07    0.68368E-04    0.78584E-06
   290    0.41825E+04    0.71924E+01    0.00000E+00    0.10993E+03    0.34784E-07    0.67773E-04    0.79582E-06
   291    0.41509E+04    0.73527E+01    0.00000E+00    0.11055E+03    0.34640E-07    0.67181E-04    0.80576E-06
   292    0.41188E+04    0.75141E+01    0.00000E+00    0.11116E+03    0.34497E-07    0.66594E-04    0.81566E-06
   293    0.40869E+04    0.76762E+01    0.00000E+00    0.11171E+03    0.34355E-07    0.66010E-04    0.82553E-06
   294    0.40547E+04    0.78403E+01    0.00000E+00    0.11225E+03    0.34213E-07    0.65431E-04    0.83535E-06
   295    0.40226E+04    0.80051E+01    0.00000E+00    0.11274E+03    0.34073E-07    0.64855E-04    0.84513E-06
   296    0.39902E+04    0.81721E+01    0.00000E+00    0.11321E+03    0.33934E-07    0.64284E-04    0.85488E-06
   297    0.39578E+04    0.83390E+01    0.00000E+00    0.11364E+03    0.33795E-07    0.63716E-04    0.86459E-06
   298    0.39252E+04    0.85080E+01    0.00000E+00    0.11403E+03    0.33657E-07    0.63152E-04    0.87426E-06
   299    0.38925E+04    0.86784E+01    0.00000E+00    0.11439E+03    0.33520E-07    0.62591E-04    0.88389E-06
   300    0.38598E+04    0.88487E+01    0.00000E+00    0.11470E+03    0.33384E-07    0.62034E-04    0.89349E-06
   301    0.38269E+04    0.90203E+01    0.00000E+00    0.11499E+03    0.33249E-07    0.61481E-04    0.90305E-06
   302    0.37941E+04    0.91927E+01    0.00000E+00    0.11525E+03    0.33114E-07    0.60932E-04    0.91257E-06
   303    0.37613E+04    0.93664E+01    0.00000E+00    0.11547E+03    0.32981E-07    0.60385E-04    0.92205E-06
   304    0.37283E+04    0.95415E+01    0.00000E+00    0.11564E+03    0.32848E-07    0.59843E-04    0.93147E-06
   305    0.36954E+04    0.97166E+01    0.00000E+00    0.11578E+03    0.32715E-07    0.59304E-04    0.94084E-06
   306    0.36624E+04    0.98922E+01    0.00000E+00    0.11589E+03    0.32584E-07    0.58769E-04    0.95015E-06
   307    0.36295E+04    0.10069E+02    0.00000E+00    0.11595E+03    0.32453E-07    0.58237E-04    0.95939E-06
   308    0.35965E+04    0.10247E+02    0.00000E+00    0.11599E+03    0.32324E-07    0.57709E-04    0.96857E-06
   309    0.35637E+04    0.10425E+02    0.00000E+00    0.11598E+03    0.32195E-07    0.57185E-04    0.97766E-06
   310    0.35307E+04    0.10602E+02    0.00000E+00    0.11594E+03    0.32066E-07    0.56664E-04    0.98668E-06
   311    0.34979E+04    0.10782E+02    0.00000E+00    0.11586E+03    0.31939E-07    0.56147E-04    0.99561E-06
   312    0.34652E+04    0.10961E+02    0.00000E+00    0.11575E+03    0.31812E-07    0.55633E-04    0.10045E-05
   313    0.34324E+04    0.11140E+02    0.00000E+00    0.11559E+03    0.31686E-07    0.55123E-04    0.10132E-05
   314    0.33998E+04    0.11321E+02    0.00000E+00    0.11541E+03    0.31560E-07    0.54617E-04    0.10218E-05
   315    0.33672E+04    0.11500E+02    0.00000E+00    0.11518E+03    0.31436E-07    0.54114E-04    0.10304E-05
   316    0.33347E+04    0.11680E+02    0.00000E+00    0.11491E+03    0.31312E-07    0.53615E-04    0.10388E-05
   317    0.33023E+04    0.11859E+02    0.00000E+00    0.11461E+03    0.31189E-07    0.53120E-04    0.10471E-05
   318    0.32700E+04    0.12040E+02    0.00000E+00    0.11427E+03    0.31066E-07    0.52628E-04    0.10553E-05
   319    0.32378E+04    0.12220E+02    0.00000E+00    0.11390E+03    0.30945E-07    0.52140E-04    0.10634E-05
   320    0.32058E+04    0.12400E+02    0.00000E+00    0.11350E+03    0.30824E-07    0.51656E-04    0.10713E-05
   321    0.31739E+04    0.12580E+02    0.00000E+00    0.11305E+03    0.30703E-07    0.51175E-04    0.10791E-05
   322    0.31421E+04    0.12759E+02    0.00000E+00    0.11257E+03    0.30583E-07    0.50698E-04    0.10868E-05
   323    0.31105E+04    0.12938E+02    0.00000E+00    0.11205E+03    0.30464E-07    0.50225E-04    0.10943E-05
   324    0.30790E+04    0.13117E+02    0.00000E+00    0.11149E+03    0.30346E-07    0.49756E-04    0.11017E-05
   325    0.30478E+04    0.13294E+02    0.00000E+00    0.11090E+03    0.30228E-07    0.49290E-04    0.11089E-05
   326    0.30167E+04    0.13472E+02    0.00000E+00    0.11027E+03    0.30111E-07    0.48828E-04    0.11160E-05
   327    0.29857E+04    0.13649E+02    0.00000E+00    0.10961E+03    0.29995E-07    0.48369E-04    0.11228E-05
   328    0.29551E+04    0.13825E+02    0.00000E+00    0.10891E+03    0.29879E-07    0.47915E-04    0.11296E-05
   329    0.29245E+04    0.14000E+02    0.00000E+00    0.10818E+03    0.29764E-07    0.47464E-04    0.11361E-05
   330    0.28942E+04    0.14174E+02    0.00000E+00    0.10740E+03    0.29650E-07    0.47017E-04    0.11425E-05
   331    0.28642E+04    0.14347E+02    0.00000E+00    0.10660E+03    0.29536E-07    0.46573E-04    0.11487E-05
   332    0.28344E+04    0.14520E+02    0.00000E+00    0.10577E+03    0.29423E-07    0.46134E-04    0.11546E-05
   333    0.28048E+04    0.14692E+02    0.00000E+00    0.10491E+03    0.29311E-07    0.45698E-04    0.11604E-05
   334    0.27754E+04    0.14863E+02    0.00000E+00    0.10401E+03    0.29199E-07    0.45266E-04    0.11660E-05
   335    0.27463E+04    0.15031E+02    0.00000E+00    0.10307E+03    0.29087E-07    0.44837E-04    0.11714E-05
   336    0.27174E+04    0.15199E+02    0.00000E+00    0.10210E+03    0.28977E-07    0.44413E-04    0.11766E-05
   337    0.26888E+04    0.15366E+02    0.00000E+00    0.10109E+03    0.28867E-07    0.43992E-04    0.11816E-05
   338    0.26605E+04    0.15531E+02    0.00000E+00    0.10006E+03    0.28757E-07    0.43575E-04    0.11863E-05
   339    0.26325E+04    0.15695E+02    0.00000E+00    0.98993E+02    0.28648E-07    0.43162E-04    0.11909E-05
   340    0.26048E+04    0.15858E+02    0.00000E+00    0.97904E+02    0.28540E-07    0.42753E-04    0.11951E-05
   341    0.25773E+04    0.16018E+02    0.00000E+00    0.96772E+02    0.28432E-07    0.42347E-04    0.11992E-05
   342    0.25501E+04    0.16178E+02    0.00000E+00    0.95611E+02    0.28325E-07    0.41945E-04    0.12030E-05
   343    0.25233E+04    0.16335E+02    0.00000E+00    0.94422E+02    0.28219E-07    0.41547E-04    0.12066E-05
   344    0.24968E+04    0.16490E+02    0.00000E+00    0.93204E+02    0.28113E-07    0.41153E-04    0.12099E-05
   345    0.24705E+04    0.16644E+02    0.00000E+00    0.91957E+02    0.28007E-07    0.40763E-04    0.12130E-05
   346    0.24446E+04    0.16796E+02    0.00000E+00    0.90689E+02    0.27902E-07    0.40377E-04    0.12158E-05
   347    0.24191E+04    0.16946E+02    0.00000E+00    0.89385E+02    0.27798E-07    0.39994E-04    0.12184E-05
   348    0.23938E+04    0.17093E+02    0.00000E+00    0.88053E+02    0.27694E-07    0.39615E-04    0.12206E-05
   349    0.23689E+04    0.17239E+02    0.00000E+00    0.86692E+02    0.27591E-07    0.39240E-04    0.12227E-05
   350    0.23444E+04    0.17381E+02    0.00000E+00    0.85310E+02    0.27488E-07    0.38869E-04    0.12244E-05
   351    0.23204E+04    0.17523E+02    0.00000E+00    0.83900E+02    0.27386E-07    0.38502E-04    0.12258E-05
   352    0.22965E+04    0.17662E+02    0.00000E+00    0.82461E+02    0.27284E-07    0.38139E-04    0.12270E-05
   353    0.22730E+04    0.17798E+02    0.00000E+00    0.81008E+02    0.27183E-07    0.37779E-04    0.12279E-05
   354    0.22499E+04    0.17931E+02    0.00000E+00    0.79520E+02    0.27082E-07    0.37423E-04    0.12286E-05
   355    0.22272E+04    0.18063E+02    0.00000E+00    0.78010E+02    0.26982E-07    0.37071E-04    0.12291E-05
   356    0.22049E+04    0.18192E+02    0.00000E+00    0.76486E+02    0.26882E-07    0.36721E-04    0.12293E-05
   357    0.21829E+04    0.18318E+02    0.00000E+00    0.74934E+02    0.26783E-07    0.36375E-04    0.12294E-05
   358    0.21614E+04    0.18441E+02    0.00000E+00    0.73368E+02    0.26684E-07    0.36033E-04    0.12292E-05
   359    0.21401E+04    0.18561E+02    0.00000E+00    0.71774E+02    0.26586E-07    0.35693E-04    0.12289E-05
   360    0.21194E+04    0.18679E+02    0.00000E+00    0.70162E+02    0.26488E-07    0.35356E-04    0.12285E-05
   361    0.20989E+04    0.18794E+02    0.00000E+00    0.68528E+02    0.26391E-07    0.35022E-04    0.12279E-05
   362    0.20790E+04    0.18907E+02    0.00000E+00    0.66876E+02    0.26294E-07    0.34691E-04    0.12272E-05
   363    0.20594E+04    0.19017E+02    0.00000E+00    0.65206E+02    0.26198E-07    0.34363E-04    0.12263E-05
   364    0.20402E+04    0.19122E+02    0.00000E+00    0.63516E+02    0.26102E-07    0.34037E-04    0.12254E-05
   365    0.20214E+04    0.19225E+02    0.00000E+00    0.61812E+02    0.26007E-07    0.33714E-04    0.12244E-05
   366    0.20030E+04    0.19326E+02    0.00000E+00    0.60090E+02    0.25912E-07    0.33393E-04    0.12233E-05
   367    0.19851E+04    0.19422E+02    0.00000E+00    0.58353E+02    0.25818E-07    0.33074E-04    0.12222E-05
   368    0.19675E+04    0.19516E+02    0.00000E+00    0.56601E+02    0.25724E-07    0.32758E-04    0.12211E-05
   369    0.19505E+04    0.19606E+02    0.00000E+00    0.54834E+02    0.25630E-07    0.32444E-04    0.12199E-05
   370    0.19338E+04    0.19694E+02    0.00000E+00    0.53056E+02    0.25537E-07    0.32132E-04    0.12187E-05
   371    0.19175E+04    0.19777E+02    0.00000E+00    0.51264E+02    0.25445E-07    0.31821E-04    0.12175E-05
   372    0.19017E+04    0.19858E+02    0.00000E+00    0.49461E+02    0.25353E-07    0.31513E-04    0.12164E-05
   373    0.18862E+04    0.19934E+02    0.00000E+00    0.47645E+02    0.25261E-07    0.31206E-04    0.12153E-05
   374    0.18713E+04    0.20008E+02    0.00000E+00    0.45820E+02    0.25170E-07    0.30901E-04    0.12142E-05
   375    0.18567E+04    0.20079E+02    0.00000E+00    0.43985E+02    0.25079E-07    0.30597E-04    0.12132E-05
   376    0.18426E+04    0.20146E+02    0.00000E+00    0.42141E+02    0.24989E-07    0.30295E-04    0.12123E-05
   377    0.18289E+04    0.20209E+02    0.00000E+00    0.40291E+02    0.24899E-07    0.29994E-04    0.12115E-05
   378    0.18156E+04    0.20268E+02    0.00000E+00    0.38431E+02    0.24810E-07    0.29694E-04    0.12107E-05
   379    0.18027E+04    0.20325E+02    0.00000E+00    0.36566E+02    0.24721E-07    0.29395E-04    0.12101E-05
   380    0.17904E+04    0.20378E+02    0.00000E+00    0.34693E+02    0.24632E-07    0.29098E-04    0.12097E-05
   381    0.17784E+04    0.20425E+02    0.00000E+00    0.32817E+02    0.24544E-07    0.28801E-04    0.12094E-05
   382    0.17668E+04    0.20471E+02    0.00000E+00    0.30937E+02    0.24456E-07    0.28505E-04    0.12092E-05
   383    0.17557E+04    0.20512E+02    0.00000E+00    0.29052E+02    0.24369E-07    0.28210E-04    0.12093E-05
   384    0.17451E+04    0.20549E+02    0.00000E+00    0.27165E+02    0.24282E-07    0.27915E-04    0.12095E-05
   385    0.17348E+04    0.20583E+02    0.00000E+00    0.25276E+02    0.24196E-07    0.27621E-04    0.12100E-05
   386    0.17250E+04    0.20614E+02    0.00000E+00    0.23386E+02    0.24110E-07    0.27328E-04    0.12107E-05
   387    0.17156E+04    0.20639E+02    0.00000E+00    0.21496E+02    0.24024E-07    0.27035E-04    0.12116E-05
   388    0.17066E+04    0.20662E+02    0.00000E+00    0.19606E+02    0.23939E-07    0.26742E-04    0.12128E-05
   389    0.16981E+04    0.20678E+02    0.00000E+00    0.17717E+02    0.23854E-07    0.26449E-04    0.12142E-05
   390    0.16900E+04    0.20694E+02    0.00000E+00    0.15832E+02    0.23770E-07    0.26156E-04    0.12159E-05
   391    0.16823E+04    0.20705E+02    0.00000E+00    0.13948E+02    0.23686E-07    0.25863E-04    0.12180E-05
   392    0.16750E+04    0.20713E+02    0.00000E+00    0.12068E+02    0.23602E-07    0.25570E-04    0.12203E-05
   393    0.16682E+04    0.20717E+02    0.00000E+00    0.10192E+02    0.23519E-07    0.25277E-04    0.12230E-05
   394    0.16618E+04    0.20717E+02    0.00000E+00    0.83225E+01    0.23436E-07    0.24984E-04    0.12260E-05
   395    0.16557E+04    0.20712E+02    0.00000E+00    0.64573E+01    0.23354E-07    0.24689E-04    0.12293E-05
   396    0.16501E+04    0.20704E+02    0.00000E+00    0.46001E+01    0.23272E-07    0.24395E-04    0.12331E-05
   397    0.16449E+04    0.20693E+02    0.00000E+00    0.27497E+01    0.23190E-07    0.24100E-04    0.12372E-05
   398    0.16401E+04    0.20677E+02    0.00000E+00    0.90735E+00    0.23109E-07    0.23804E-04    0.12417E-05
   399    0.16357E+04    0.20657E+02    0.00000E+00   -0.92610E+00    0.23028E-07    0.23507E-04    0.12466E-05
   400    0.16317E+04    0.20634E+02    0.00000E+00   -0.27498E+01    0.22947E-07    0.23209E-04    0.12520E-05
   401    0.16281E+04    0.20607E+02    0.00000E+00   -0.45630E+01    0.22867E-07    0.22910E-04    0.12578E-05
   402    0.16249E+04    0.20575E+02    0.00000E+00   -0.63651E+01    0.22787E-07    0.22611E-04    0.12640E-05
   403    0.16221E+04    0.20540E+02    0.00000E+00   -0.81552E+01    0.22708E-07    0.22310E-04    0.12706E-05
