#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   179    0.50194E+04   -0.33986E+02    0.96509E-06   -0.33986E+02    0.76498E+00   -0.34907E-08    0.96509E-06   -0.34907E-08    0.18407E-11
   180    0.50414E+04   -0.33252E+02    0.95139E-06   -0.33252E+02    0.75480E+00   -0.34201E-08    0.95139E-06   -0.34201E-08    0.18102E-11
   181    0.50629E+04   -0.32492E+02    0.93795E-06   -0.32492E+02    0.74479E+00   -0.33463E-08    0.93795E-06   -0.33463E-08    0.17804E-11
   182    0.50839E+04   -0.31706E+02    0.92476E-06   -0.31706E+02    0.73501E+00   -0.32694E-08    0.92476E-06   -0.32694E-08    0.17511E-11
   183    0.51044E+04   -0.30894E+02    0.91183E-06   -0.30894E+02    0.72541E+00   -0.31898E-08    0.91183E-06   -0.31898E-08    0.17225E-11
   184    0.51245E+04   -0.30055E+02    0.89914E-06   -0.30055E+02    0.71604E+00   -0.31076E-08    0.89914E-06   -0.31076E-08    0.16945E-11
   185    0.51441E+04   -0.29193E+02    0.88668E-06   -0.29193E+02    0.70706E+00   -0.30231E-08    0.88668E-06   -0.30231E-08    0.16670E-11
   186    0.51629E+04   -0.28304E+02    0.87445E-06   -0.28304E+02    0.69833E+00   -0.29365E-08    0.87445E-06   -0.29365E-08    0.16401E-11
   187    0.51816E+04   -0.27390E+02    0.86245E-06   -0.27390E+02    0.68999E+00   -0.28481E-08    0.86245E-06   -0.28481E-08    0.16138E-11
   188    0.51997E+04   -0.26452E+02    0.85067E-06   -0.26452E+02    0.68202E+00   -0.27580E-08    0.85067E-06   -0.27580E-08    0.15880E-11
   189    0.52173E+04   -0.25488E+02    0.83909E-06   -0.25488E+02    0.67446E+00   -0.26667E-08    0.83909E-06   -0.26667E-08    0.15628E-11
   190    0.52347E+04   -0.24502E+02    0.82772E-06   -0.24502E+02    0.66736E+00   -0.25741E-08    0.82772E-06   -0.25741E-08    0.15380E-11
   191    0.52512E+04   -0.23489E+02    0.81655E-06   -0.23489E+02    0.66074E+00   -0.24808E-08    0.81655E-06   -0.24808E-08    0.15138E-11
   192    0.52673E+04   -0.22453E+02    0.80557E-06   -0.22453E+02    0.65462E+00   -0.23867E-08    0.80557E-06   -0.23867E-08    0.14901E-11
   193    0.52828E+04   -0.21394E+02    0.79478E-06   -0.21394E+02    0.64906E+00   -0.22922E-08    0.79478E-06   -0.22922E-08    0.14668E-11
   194    0.52980E+04   -0.20311E+02    0.78417E-06   -0.20311E+02    0.64407E+00   -0.21976E-08    0.78417E-06   -0.21976E-08    0.14440E-11
   195    0.53126E+04   -0.19206E+02    0.77373E-06   -0.19206E+02    0.63969E+00   -0.21030E-08    0.77373E-06   -0.21030E-08    0.14216E-11
   196    0.53265E+04   -0.18077E+02    0.76345E-06   -0.18077E+02    0.63597E+00   -0.20087E-08    0.76345E-06   -0.20087E-08    0.13997E-11
   197    0.53401E+04   -0.16927E+02    0.75334E-06   -0.16927E+02    0.63294E+00   -0.19150E-08    0.75334E-06   -0.19150E-08    0.13781E-11
   198    0.53531E+04   -0.15755E+02    0.74338E-06   -0.15755E+02    0.63062E+00   -0.18220E-08    0.74338E-06   -0.18220E-08    0.13570E-11
   199    0.53656E+04   -0.14561E+02    0.73356E-06   -0.14561E+02    0.62906E+00   -0.17300E-08    0.73356E-06   -0.17300E-08    0.13363E-11
   200    0.53776E+04   -0.13347E+02    0.72389E-06   -0.13347E+02    0.62829E+00   -0.16393E-08    0.72389E-06   -0.16393E-08    0.13160E-11
   201    0.53891E+04   -0.12111E+02    0.71436E-06   -0.12111E+02    0.62835E+00   -0.15500E-08    0.71436E-06   -0.15500E-08    0.12960E-11
   202    0.54000E+04   -0.10855E+02    0.70495E-06   -0.10855E+02    0.62926E+00   -0.14621E-08    0.70495E-06   -0.14621E-08    0.12764E-11
   203    0.54103E+04   -0.95786E+01    0.69568E-06   -0.95786E+01    0.63108E+00   -0.13757E-08    0.69568E-06   -0.13757E-08    0.12571E-11
   204    0.54199E+04   -0.82843E+01    0.68654E-06   -0.82843E+01    0.63383E+00   -0.12907E-08    0.68654E-06   -0.12907E-08    0.12382E-11
   205    0.54291E+04   -0.69700E+01    0.67753E-06   -0.69700E+01    0.63754E+00   -0.12072E-08    0.67753E-06   -0.12072E-08    0.12196E-11
   206    0.54376E+04   -0.56369E+01    0.66865E-06   -0.56369E+01    0.64226E+00   -0.11250E-08    0.66865E-06   -0.11250E-08    0.12014E-11
   207    0.54456E+04   -0.42856E+01    0.65989E-06   -0.42856E+01    0.64801E+00   -0.10441E-08    0.65989E-06   -0.10441E-08    0.11835E-11
   208    0.54528E+04   -0.29166E+01    0.65126E-06   -0.29166E+01    0.65483E+00   -0.96462E-09    0.65126E-06   -0.96462E-09    0.11659E-11
   209    0.54595E+04   -0.15301E+01    0.64274E-06   -0.15301E+01    0.66275E+00   -0.88644E-09    0.64274E-06   -0.88644E-09    0.11487E-11
   210    0.54655E+04   -0.12703E+00    0.63435E-06   -0.12703E+00    0.67182E+00   -0.80955E-09    0.63435E-06   -0.80955E-09    0.11318E-11
   211    0.54710E+04    0.12925E+01    0.62608E-06    0.12925E+01    0.68207E+00   -0.73394E-09    0.62608E-06   -0.73394E-09    0.11152E-11
   212    0.54758E+04    0.27275E+01    0.61793E-06    0.27275E+01    0.69352E+00   -0.65959E-09    0.61793E-06   -0.65959E-09    0.10989E-11
   213    0.54800E+04    0.41781E+01    0.60990E-06    0.41781E+01    0.70622E+00   -0.58648E-09    0.60990E-06   -0.58648E-09    0.10829E-11
   214    0.54836E+04    0.56432E+01    0.60198E-06    0.56432E+01    0.72016E+00   -0.51459E-09    0.60198E-06   -0.51459E-09    0.10672E-11
   215    0.54866E+04    0.71219E+01    0.59417E-06    0.71219E+01    0.73553E+00   -0.44389E-09    0.59417E-06   -0.44389E-09    0.10518E-11
   216    0.54889E+04    0.86147E+01    0.58648E-06    0.86147E+01    0.75215E+00   -0.37437E-09    0.58648E-06   -0.37437E-09    0.10367E-11
   217    0.54907E+04    0.10120E+02    0.57890E-06    0.10120E+02    0.77017E+00   -0.30601E-09    0.57890E-06   -0.30601E-09    0.10218E-11
   218    0.54919E+04    0.11637E+02    0.57143E-06    0.11637E+02    0.78958E+00   -0.23878E-09    0.57143E-06   -0.23878E-09    0.10073E-11
   219    0.54925E+04    0.13168E+02    0.56406E-06    0.13168E+02    0.81039E+00   -0.17267E-09    0.56406E-06   -0.17267E-09    0.99301E-12
   220    0.54925E+04    0.14708E+02    0.55680E-06    0.14708E+02    0.83274E+00   -0.10766E-09    0.55680E-06   -0.10766E-09    0.97901E-12
   221    0.54919E+04    0.16259E+02    0.54965E-06    0.16259E+02    0.85656E+00   -0.43721E-10    0.54965E-06   -0.43721E-10    0.96527E-12
   222    0.54907E+04    0.17820E+02    0.54260E-06    0.17820E+02    0.88199E+00    0.19160E-10    0.54260E-06    0.19160E-10    0.95179E-12
   223    0.54888E+04    0.19391E+02    0.53565E-06    0.19391E+02    0.90897E+00    0.81005E-10    0.53565E-06    0.81005E-10    0.93857E-12
   224    0.54865E+04    0.20969E+02    0.52880E-06    0.20969E+02    0.93748E+00    0.14183E-09    0.52880E-06    0.14183E-09    0.92559E-12
   225    0.54834E+04    0.22556E+02    0.52206E-06    0.22556E+02    0.96768E+00    0.20167E-09    0.52206E-06    0.20167E-09    0.91286E-12
   226    0.54799E+04    0.24150E+02    0.51541E-06    0.24150E+02    0.99956E+00    0.26053E-09    0.51541E-06    0.26053E-09    0.90037E-12
   227    0.54756E+04    0.25751E+02    0.50885E-06    0.25751E+02    0.10331E+01    0.31843E-09    0.50885E-06    0.31843E-09    0.88812E-12
   228    0.54708E+04    0.27358E+02    0.50239E-06    0.27358E+02    0.10684E+01    0.37540E-09    0.50239E-06    0.37540E-09    0.87610E-12
   229    0.54655E+04    0.28969E+02    0.49602E-06    0.28969E+02    0.11054E+01    0.43145E-09    0.49602E-06    0.43145E-09    0.86430E-12
   230    0.54595E+04    0.30586E+02    0.48975E-06    0.30586E+02    0.11441E+01    0.48661E-09    0.48975E-06    0.48661E-09    0.85272E-12
   231    0.54528E+04    0.32208E+02    0.48356E-06    0.32208E+02    0.11847E+01    0.54090E-09    0.48356E-06    0.54090E-09    0.84136E-12
   232    0.54456E+04    0.33832E+02    0.47746E-06    0.33832E+02    0.12270E+01    0.59433E-09    0.47746E-06    0.59433E-09    0.83020E-12
   233    0.54379E+04    0.35458E+02    0.47145E-06    0.35458E+02    0.12713E+01    0.64693E-09    0.47145E-06    0.64693E-09    0.81925E-12
   234    0.54294E+04    0.37087E+02    0.46553E-06    0.37087E+02    0.13174E+01    0.69871E-09    0.46553E-06    0.69871E-09    0.80851E-12
   235    0.54204E+04    0.38716E+02    0.45969E-06    0.38716E+02    0.13654E+01    0.74970E-09    0.45969E-06    0.74970E-09    0.79795E-12
   236    0.54107E+04    0.40346E+02    0.45393E-06    0.40346E+02    0.14153E+01    0.79992E-09    0.45393E-06    0.79992E-09    0.78759E-12
   237    0.54005E+04    0.41975E+02    0.44825E-06    0.41975E+02    0.14672E+01    0.84938E-09    0.44825E-06    0.84938E-09    0.77741E-12
   238    0.53896E+04    0.43604E+02    0.44265E-06    0.43604E+02    0.15211E+01    0.89812E-09    0.44265E-06    0.89812E-09    0.76742E-12
   239    0.53783E+04    0.45232E+02    0.43713E-06    0.45232E+02    0.15769E+01    0.94614E-09    0.43713E-06    0.94614E-09    0.75760E-12
   240    0.53662E+04    0.46856E+02    0.43169E-06    0.46856E+02    0.16347E+01    0.99346E-09    0.43169E-06    0.99346E-09    0.74794E-12
   241    0.53537E+04    0.48477E+02    0.42632E-06    0.48477E+02    0.16945E+01    0.10401E-08    0.42632E-06    0.10401E-08    0.73846E-12
   242    0.53406E+04    0.50095E+02    0.42103E-06    0.50095E+02    0.17564E+01    0.10861E-08    0.42103E-06    0.10861E-08    0.72913E-12
   243    0.53269E+04    0.51707E+02    0.41581E-06    0.51707E+02    0.18203E+01    0.11315E-08    0.41581E-06    0.11315E-08    0.71996E-12
   244    0.53126E+04    0.53315E+02    0.41065E-06    0.53315E+02    0.18863E+01    0.11762E-08    0.41065E-06    0.11762E-08    0.71095E-12
   245    0.52978E+04    0.54916E+02    0.40557E-06    0.54916E+02    0.19543E+01    0.12204E-08    0.40557E-06    0.12204E-08    0.70207E-12
   246    0.52824E+04    0.56512E+02    0.40056E-06    0.56512E+02    0.20245E+01    0.12640E-08    0.40056E-06    0.12640E-08    0.69334E-12
   247    0.52665E+04    0.58099E+02    0.39561E-06    0.58099E+02    0.20967E+01    0.13071E-08    0.39561E-06    0.13071E-08    0.68474E-12
   248    0.52501E+04    0.59678E+02    0.39072E-06    0.59678E+02    0.21713E+01    0.13496E-08    0.39072E-06    0.13496E-08    0.67628E-12
   249    0.52332E+04    0.61249E+02    0.38590E-06    0.61249E+02    0.22477E+01    0.13916E-08    0.38590E-06    0.13916E-08    0.66793E-12
   250    0.52157E+04    0.62809E+02    0.38114E-06    0.62809E+02    0.23265E+01    0.14331E-08    0.38114E-06    0.14331E-08    0.65971E-12
   251    0.51978E+04    0.64360E+02    0.37644E-06    0.64360E+02    0.24073E+01    0.14741E-08    0.37644E-06    0.14741E-08    0.65161E-12
   252    0.51792E+04    0.65900E+02    0.37180E-06    0.65900E+02    0.24904E+01    0.15147E-08    0.37180E-06    0.15147E-08    0.64362E-12
   253    0.51603E+04    0.67428E+02    0.36722E-06    0.67428E+02    0.25754E+01    0.15548E-08    0.36722E-06    0.15548E-08    0.63575E-12
   254    0.51409E+04    0.68943E+02    0.36270E-06    0.68943E+02    0.26628E+01    0.15945E-08    0.36270E-06    0.15945E-08    0.62798E-12
   255    0.51209E+04    0.70446E+02    0.35823E-06    0.70446E+02    0.27522E+01    0.16337E-08    0.35823E-06    0.16337E-08    0.62033E-12
   256    0.51006E+04    0.71937E+02    0.35383E-06    0.71937E+02    0.28440E+01    0.16724E-08    0.35383E-06    0.16724E-08    0.61279E-12
   257    0.50797E+04    0.73407E+02    0.34947E-06    0.73407E+02    0.29377E+01    0.17107E-08    0.34947E-06    0.17107E-08    0.60535E-12
   258    0.50584E+04    0.74870E+02    0.34518E-06    0.74870E+02    0.30338E+01    0.17485E-08    0.34518E-06    0.17485E-08    0.59802E-12
   259    0.50366E+04    0.76310E+02    0.34094E-06    0.76310E+02    0.31320E+01    0.17859E-08    0.34094E-06    0.17859E-08    0.59080E-12
   260    0.50145E+04    0.77742E+02    0.33675E-06    0.77742E+02    0.32323E+01    0.18229E-08    0.33675E-06    0.18229E-08    0.58368E-12
   261    0.49918E+04    0.79144E+02    0.33262E-06    0.79144E+02    0.33348E+01    0.18594E-08    0.33262E-06    0.18594E-08    0.57666E-12
   262    0.49687E+04    0.80538E+02    0.32854E-06    0.80538E+02    0.34396E+01    0.18954E-08    0.32854E-06    0.18954E-08    0.56975E-12
   263    0.49454E+04    0.81918E+02    0.32451E-06    0.81918E+02    0.35464E+01    0.19311E-08    0.32451E-06    0.19311E-08    0.56294E-12
   264    0.49215E+04    0.83274E+02    0.32053E-06    0.83274E+02    0.36554E+01    0.19663E-08    0.32053E-06    0.19663E-08    0.55622E-12
   265    0.48971E+04    0.84601E+02    0.31661E-06    0.84601E+02    0.37665E+01    0.20011E-08    0.31661E-06    0.20011E-08    0.54960E-12
   266    0.48725E+04    0.85921E+02    0.31273E-06    0.85921E+02    0.38799E+01    0.20354E-08    0.31273E-06    0.20354E-08    0.54308E-12
   267    0.48473E+04    0.87210E+02    0.30891E-06    0.87210E+02    0.39952E+01    0.20694E-08    0.30891E-06    0.20694E-08    0.53666E-12
   268    0.48218E+04    0.88485E+02    0.30513E-06    0.88485E+02    0.41129E+01    0.21029E-08    0.30513E-06    0.21029E-08    0.53033E-12
   269    0.47957E+04    0.89737E+02    0.30141E-06    0.89737E+02    0.42325E+01    0.21360E-08    0.30141E-06    0.21360E-08    0.52409E-12
   270    0.47695E+04    0.90966E+02    0.29773E-06    0.90966E+02    0.43543E+01    0.21687E-08    0.29773E-06    0.21687E-08    0.51794E-12
   271    0.47428E+04    0.92174E+02    0.29410E-06    0.92174E+02    0.44780E+01    0.22010E-08    0.29410E-06    0.22010E-08    0.51189E-12
   272    0.47159E+04    0.93351E+02    0.29051E-06    0.93351E+02    0.46040E+01    0.22328E-08    0.29051E-06    0.22328E-08    0.50592E-12
   273    0.46885E+04    0.94514E+02    0.28697E-06    0.94514E+02    0.47318E+01    0.22643E-08    0.28697E-06    0.22643E-08    0.50004E-12
   274    0.46609E+04    0.95640E+02    0.28348E-06    0.95640E+02    0.48618E+01    0.22954E-08    0.28348E-06    0.22954E-08    0.49424E-12
   275    0.46329E+04    0.96751E+02    0.28003E-06    0.96751E+02    0.49936E+01    0.23261E-08    0.28003E-06    0.23261E-08    0.48854E-12
   276    0.46047E+04    0.97824E+02    0.27662E-06    0.97824E+02    0.51275E+01    0.23564E-08    0.27662E-06    0.23564E-08    0.48291E-12
   277    0.45761E+04    0.98883E+02    0.27326E-06    0.98883E+02    0.52633E+01    0.23863E-08    0.27326E-06    0.23863E-08    0.47737E-12
   278    0.45473E+04    0.99905E+02    0.26994E-06    0.99905E+02    0.54011E+01    0.24158E-08    0.26994E-06    0.24158E-08    0.47191E-12
   279    0.45182E+04    0.10090E+03    0.26667E-06    0.10090E+03    0.55407E+01    0.24449E-08    0.26667E-06    0.24449E-08    0.46653E-12
   280    0.44888E+04    0.10188E+03    0.26343E-06    0.10188E+03    0.56821E+01    0.24736E-08    0.26343E-06    0.24736E-08    0.46122E-12
   281    0.44592E+04    0.10282E+03    0.26024E-06    0.10282E+03    0.58255E+01    0.25020E-08    0.26024E-06    0.25020E-08    0.45600E-12
   282    0.44293E+04    0.10373E+03    0.25708E-06    0.10373E+03    0.59705E+01    0.25300E-08    0.25708E-06    0.25300E-08    0.45085E-12
   283    0.43992E+04    0.10461E+03    0.25397E-06    0.10461E+03    0.61174E+01    0.25576E-08    0.25397E-06    0.25576E-08    0.44577E-12
   284    0.43688E+04    0.10546E+03    0.25089E-06    0.10546E+03    0.62660E+01    0.25849E-08    0.25089E-06    0.25849E-08    0.44077E-12
   285    0.43383E+04    0.10628E+03    0.24785E-06    0.10628E+03    0.64164E+01    0.26118E-08    0.24785E-06    0.26118E-08    0.43584E-12
   286    0.43075E+04    0.10707E+03    0.24485E-06    0.10707E+03    0.65684E+01    0.26383E-08    0.24485E-06    0.26383E-08    0.43099E-12
   287    0.42765E+04    0.10783E+03    0.24189E-06    0.10783E+03    0.67221E+01    0.26645E-08    0.24189E-06    0.26645E-08    0.42620E-12
   288    0.42453E+04    0.10856E+03    0.23896E-06    0.10856E+03    0.68774E+01    0.26903E-08    0.23896E-06    0.26903E-08    0.42148E-12
   289    0.42140E+04    0.10926E+03    0.23607E-06    0.10926E+03    0.70342E+01    0.27157E-08    0.23607E-06    0.27157E-08    0.41682E-12
   290    0.41825E+04    0.10993E+03    0.23322E-06    0.10993E+03    0.71924E+01    0.27408E-08    0.23322E-06    0.27408E-08    0.41224E-12
   291    0.41509E+04    0.11055E+03    0.23039E-06    0.11055E+03    0.73527E+01    0.27656E-08    0.23039E-06    0.27656E-08    0.40771E-12
   292    0.41188E+04    0.11116E+03    0.22761E-06    0.11116E+03    0.75141E+01    0.27900E-08    0.22761E-06    0.27900E-08    0.40325E-12
   293    0.40869E+04    0.11171E+03    0.22485E-06    0.11171E+03    0.76762E+01    0.28141E-08    0.22485E-06    0.28141E-08    0.39886E-12
   294    0.40547E+04    0.11225E+03    0.22213E-06    0.11225E+03    0.78403E+01    0.28378E-08    0.22213E-06    0.28378E-08    0.39452E-12
   295    0.40226E+04    0.11274E+03    0.21944E-06    0.11274E+03    0.80051E+01    0.28612E-08    0.21944E-06    0.28612E-08    0.39024E-12
   296    0.39902E+04    0.11321E+03    0.21678E-06    0.11321E+03    0.81721E+01    0.28843E-08    0.21678E-06    0.28843E-08    0.38602E-12
   297    0.39578E+04    0.11364E+03    0.21415E-06    0.11364E+03    0.83390E+01    0.29071E-08    0.21415E-06    0.29071E-08    0.38186E-12
   298    0.39252E+04    0.11403E+03    0.21155E-06    0.11403E+03    0.85080E+01    0.29295E-08    0.21155E-06    0.29295E-08    0.37775E-12
   299    0.38925E+04    0.11439E+03    0.20898E-06    0.11439E+03    0.86784E+01    0.29516E-08    0.20898E-06    0.29516E-08    0.37370E-12
   300    0.38598E+04    0.11470E+03    0.20644E-06    0.11470E+03    0.88487E+01    0.29734E-08    0.20644E-06    0.29734E-08    0.36970E-12
   301    0.38269E+04    0.11499E+03    0.20392E-06    0.11499E+03    0.90203E+01    0.29948E-08    0.20392E-06    0.29948E-08    0.36575E-12
   302    0.37941E+04    0.11525E+03    0.20144E-06    0.11525E+03    0.91927E+01    0.30159E-08    0.20144E-06    0.30159E-08    0.36186E-12
   303    0.37613E+04    0.11547E+03    0.19898E-06    0.11547E+03    0.93664E+01    0.30367E-08    0.19898E-06    0.30367E-08    0.35801E-12
   304    0.37283E+04    0.11564E+03    0.19655E-06    0.11564E+03    0.95415E+01    0.30572E-08    0.19655E-06    0.30572E-08    0.35422E-12
   305    0.36954E+04    0.11578E+03    0.19415E-06    0.11578E+03    0.97166E+01    0.30773E-08    0.19415E-06    0.30773E-08    0.35047E-12
   306    0.36624E+04    0.11589E+03    0.19177E-06    0.11589E+03    0.98922E+01    0.30971E-08    0.19177E-06    0.30971E-08    0.34677E-12
   307    0.36295E+04    0.11595E+03    0.18942E-06    0.11595E+03    0.10069E+02    0.31165E-08    0.18942E-06    0.31165E-08    0.34312E-12
   308    0.35965E+04    0.11599E+03    0.18710E-06    0.11599E+03    0.10247E+02    0.31355E-08    0.18710E-06    0.31355E-08    0.33952E-12
   309    0.35637E+04    0.11598E+03    0.18480E-06    0.11598E+03    0.10425E+02    0.31542E-08    0.18480E-06    0.31542E-08    0.33596E-12
   310    0.35307E+04    0.11594E+03    0.18253E-06    0.11594E+03    0.10602E+02    0.31724E-08    0.18253E-06    0.31724E-08    0.33246E-12
   311    0.34979E+04    0.11586E+03    0.18028E-06    0.11586E+03    0.10782E+02    0.31903E-08    0.18028E-06    0.31903E-08    0.32899E-12
   312    0.34652E+04    0.11575E+03    0.17806E-06    0.11575E+03    0.10961E+02    0.32077E-08    0.17806E-06    0.32077E-08    0.32558E-12
   313    0.34324E+04    0.11559E+03    0.17587E-06    0.11559E+03    0.11140E+02    0.32248E-08    0.17587E-06    0.32248E-08    0.32220E-12
   314    0.33998E+04    0.11541E+03    0.17370E-06    0.11541E+03    0.11321E+02    0.32414E-08    0.17370E-06    0.32414E-08    0.31888E-12
   315    0.33672E+04    0.11518E+03    0.17156E-06    0.11518E+03    0.11500E+02    0.32576E-08    0.17156E-06    0.32576E-08    0.31559E-12
   316    0.33347E+04    0.11491E+03    0.16944E-06    0.11491E+03    0.11680E+02    0.32734E-08    0.16944E-06    0.32734E-08    0.31235E-12
   317    0.33023E+04    0.11461E+03    0.16735E-06    0.11461E+03    0.11859E+02    0.32887E-08    0.16735E-06    0.32887E-08    0.30915E-12
   318    0.32700E+04    0.11427E+03    0.16528E-06    0.11427E+03    0.12040E+02    0.33036E-08    0.16528E-06    0.33036E-08    0.30600E-12
