#    L    TT             EE             BB             TE          
  1173    0.10738E+04    0.13401E+02    0.77948E-01   -0.70568E+01
  1174    0.10704E+04    0.13494E+02    0.77913E-01   -0.64251E+01
  1175    0.10669E+04    0.13591E+02    0.77878E-01   -0.58052E+01
  1176    0.10633E+04    0.13692E+02    0.77842E-01   -0.51980E+01
  1177    0.10598E+04    0.13797E+02    0.77804E-01   -0.46028E+01
  1178    0.10561E+04    0.13904E+02    0.77766E-01   -0.40204E+01
  1179    0.10526E+04    0.14016E+02    0.77727E-01   -0.34508E+01
  1180    0.10489E+04    0.14131E+02    0.77687E-01   -0.28942E+01
  1181    0.10452E+04    0.14248E+02    0.77646E-01   -0.23508E+01
  1182    0.10414E+04    0.14368E+02    0.77604E-01   -0.18210E+01
  1183    0.10376E+04    0.14491E+02    0.77561E-01   -0.13048E+01
  1184    0.10337E+04    0.14617E+02    0.77518E-01   -0.80243E+00
  1185    0.10298E+04    0.14746E+02    0.77474E-01   -0.31399E+00
  1186    0.10259E+04    0.14878E+02    0.77428E-01    0.16018E+00
  1187    0.10220E+04    0.15012E+02    0.77382E-01    0.62002E+00
  1188    0.10180E+04    0.15149E+02    0.77335E-01    0.10652E+01
  1189    0.10140E+04    0.15288E+02    0.77288E-01    0.14959E+01
  1190    0.10100E+04    0.15430E+02    0.77239E-01    0.19118E+01
  1191    0.10059E+04    0.15574E+02    0.77190E-01    0.23129E+01
  1192    0.10018E+04    0.15720E+02    0.77139E-01    0.26989E+01
  1193    0.99769E+03    0.15869E+02    0.77088E-01    0.30698E+01
  1194    0.99357E+03    0.16019E+02    0.77037E-01    0.34257E+01
  1195    0.98946E+03    0.16172E+02    0.76984E-01    0.37662E+01
  1196    0.98521E+03    0.16327E+02    0.76931E-01    0.40911E+01
  1197    0.98105E+03    0.16484E+02    0.76877E-01    0.44007E+01
  1198    0.97682E+03    0.16642E+02    0.76822E-01    0.46935E+01
  1199    0.97261E+03    0.16802E+02    0.76767E-01    0.49720E+01
  1200    0.96832E+03    0.16964E+02    0.76711E-01    0.52346E+01
  1201    0.96413E+03    0.17126E+02    0.76654E-01    0.54805E+01
  1202    0.95979E+03    0.17292E+02    0.76596E-01    0.57115E+01
  1203    0.95554E+03    0.17458E+02    0.76538E-01    0.59259E+01
  1204    0.95123E+03    0.17626E+02    0.76479E-01    0.61246E+01
  1205    0.94692E+03    0.17793E+02    0.76420E-01    0.63069E+01
  1206    0.94262E+03    0.17963E+02    0.76360E-01    0.64735E+01
  1207    0.93840E+03    0.18134E+02    0.76299E-01    0.66231E+01
  1208    0.93412E+03    0.18306E+02    0.76238E-01    0.67578E+01
  1209    0.92977E+03    0.18478E+02    0.76176E-01    0.68763E+01
  1210    0.92550E+03    0.18652E+02    0.76113E-01    0.69779E+01
  1211    0.92117E+03    0.18826E+02    0.76050E-01    0.70632E+01
  1212    0.91691E+03    0.19001E+02    0.75986E-01    0.71331E+01
  1213    0.91259E+03    0.19176E+02    0.75922E-01    0.71877E+01
  1214    0.90835E+03    0.19353E+02    0.75858E-01    0.72254E+01
  1215    0.90412E+03    0.19529E+02    0.75792E-01    0.72470E+01
  1216    0.89989E+03    0.19706E+02    0.75727E-01    0.72527E+01
  1217    0.89551E+03    0.19883E+02    0.75661E-01    0.72430E+01
  1218    0.89129E+03    0.20061E+02    0.75594E-01    0.72167E+01
  1219    0.88700E+03    0.20238E+02    0.75527E-01    0.71758E+01
  1220    0.88279E+03    0.20415E+02    0.75459E-01    0.71183E+01
  1221    0.87858E+03    0.20592E+02    0.75392E-01    0.70457E+01
  1222    0.87438E+03    0.20770E+02    0.75323E-01    0.69564E+01
  1223    0.87018E+03    0.20947E+02    0.75255E-01    0.68535E+01
  1224    0.86598E+03    0.21123E+02    0.75186E-01    0.67333E+01
  1225    0.86186E+03    0.21299E+02    0.75116E-01    0.65979E+01
  1226    0.85774E+03    0.21475E+02    0.75047E-01    0.64483E+01
  1227    0.85370E+03    0.21650E+02    0.74977E-01    0.62829E+01
  1228    0.84958E+03    0.21824E+02    0.74906E-01    0.61032E+01
  1229    0.84554E+03    0.21998E+02    0.74836E-01    0.59078E+01
  1230    0.84136E+03    0.22171E+02    0.74765E-01    0.56988E+01
  1231    0.83732E+03    0.22343E+02    0.74694E-01    0.54749E+01
  1232    0.83328E+03    0.22514E+02    0.74623E-01    0.52374E+01
  1233    0.82940E+03    0.22685E+02    0.74551E-01    0.49843E+01
  1234    0.82544E+03    0.22854E+02    0.74480E-01    0.47184E+01
  1235    0.82177E+03    0.23022E+02    0.74408E-01    0.44384E+01
  1236    0.81795E+03    0.23188E+02    0.74336E-01    0.41448E+01
  1237    0.81414E+03    0.23354E+02    0.74264E-01    0.38371E+01
  1238    0.81040E+03    0.23518E+02    0.74192E-01    0.35160E+01
  1239    0.80665E+03    0.23680E+02    0.74120E-01    0.31814E+01
  1240    0.80291E+03    0.23841E+02    0.74047E-01    0.28348E+01
  1241    0.79931E+03    0.24000E+02    0.73975E-01    0.24749E+01
  1242    0.79563E+03    0.24158E+02    0.73902E-01    0.21037E+01
  1243    0.79203E+03    0.24313E+02    0.73830E-01    0.17181E+01
  1244    0.78849E+03    0.24468E+02    0.73757E-01    0.13219E+01
  1245    0.78503E+03    0.24621E+02    0.73685E-01    0.91345E+00
  1246    0.78156E+03    0.24770E+02    0.73612E-01    0.49447E+00
  1247    0.77809E+03    0.24919E+02    0.73540E-01    0.63373E-01
  1248    0.77469E+03    0.25065E+02    0.73467E-01   -0.37916E+00
  1249    0.77136E+03    0.25210E+02    0.73395E-01   -0.83226E+00
  1250    0.76810E+03    0.25352E+02    0.73323E-01   -0.12961E+01
  1251    0.76484E+03    0.25490E+02    0.73250E-01   -0.17704E+01
  1252    0.76172E+03    0.25628E+02    0.73178E-01   -0.22552E+01
  1253    0.75851E+03    0.25763E+02    0.73106E-01   -0.27498E+01
  1254    0.75538E+03    0.25895E+02    0.73034E-01   -0.32540E+01
  1255    0.75232E+03    0.26025E+02    0.72963E-01   -0.37679E+01
  1256    0.74940E+03    0.26152E+02    0.72891E-01   -0.42908E+01
  1257    0.74647E+03    0.26276E+02    0.72820E-01   -0.48228E+01
  1258    0.74353E+03    0.26398E+02    0.72749E-01   -0.53634E+01
  1259    0.74066E+03    0.26517E+02    0.72678E-01   -0.59125E+01
  1260    0.73786E+03    0.26633E+02    0.72607E-01   -0.64697E+01
  1261    0.73513E+03    0.26747E+02    0.72537E-01   -0.70349E+01
  1262    0.73246E+03    0.26858E+02    0.72467E-01   -0.76075E+01
  1263    0.72986E+03    0.26966E+02    0.72397E-01   -0.81877E+01
  1264    0.72725E+03    0.27071E+02    0.72327E-01   -0.87751E+01
  1265    0.72478E+03    0.27173E+02    0.72258E-01   -0.93693E+01
  1266    0.72230E+03    0.27272E+02    0.72189E-01   -0.99700E+01
  1267    0.71989E+03    0.27367E+02    0.72120E-01   -0.10577E+02
  1268    0.71755E+03    0.27461E+02    0.72052E-01   -0.11190E+02
  1269    0.71528E+03    0.27550E+02    0.71983E-01   -0.11809E+02
  1270    0.71304E+03    0.27636E+02    0.71916E-01   -0.12434E+02
  1271    0.71088E+03    0.27720E+02    0.71848E-01   -0.13064E+02
  1272    0.70876E+03    0.27800E+02    0.71781E-01   -0.13698E+02
  1273    0.70669E+03    0.27876E+02    0.71715E-01   -0.14338E+02
  1274    0.70468E+03    0.27948E+02    0.71648E-01   -0.14981E+02
  1275    0.70273E+03    0.28018E+02    0.71582E-01   -0.15628E+02
  1276    0.70083E+03    0.28085E+02    0.71517E-01   -0.16279E+02
  1277    0.69899E+03    0.28149E+02    0.71452E-01   -0.16933E+02
  1278    0.69721E+03    0.28209E+02    0.71387E-01   -0.17591E+02
  1279    0.69549E+03    0.28264E+02    0.71323E-01   -0.18251E+02
  1280    0.69383E+03    0.28318E+02    0.71259E-01   -0.18915E+02
  1281    0.69223E+03    0.28367E+02    0.71196E-01   -0.19579E+02
  1282    0.69070E+03    0.28413E+02    0.71133E-01   -0.20246E+02
  1283    0.68921E+03    0.28456E+02    0.71071E-01   -0.20914E+02
  1284    0.68779E+03    0.28495E+02    0.71009E-01   -0.21585E+02
  1285    0.68642E+03    0.28531E+02    0.70948E-01   -0.22255E+02
  1286    0.68511E+03    0.28562E+02    0.70887E-01   -0.22927E+02
  1287    0.68386E+03    0.28591E+02    0.70826E-01   -0.23599E+02
  1288    0.68267E+03    0.28615E+02    0.70766E-01   -0.24271E+02
  1289    0.68154E+03    0.28637E+02    0.70707E-01   -0.24942E+02
  1290    0.68046E+03    0.28654E+02    0.70648E-01   -0.25614E+02
  1291    0.67944E+03    0.28669E+02    0.70590E-01   -0.26285E+02
  1292    0.67847E+03    0.28678E+02    0.70532E-01   -0.26955E+02
  1293    0.67756E+03    0.28685E+02    0.70475E-01   -0.27624E+02
  1294    0.67672E+03    0.28688E+02    0.70418E-01   -0.28289E+02
  1295    0.67592E+03    0.28688E+02    0.70362E-01   -0.28955E+02
  1296    0.67518E+03    0.28685E+02    0.70307E-01   -0.29616E+02
  1297    0.67450E+03    0.28678E+02    0.70252E-01   -0.30275E+02
  1298    0.67387E+03    0.28667E+02    0.70197E-01   -0.30932E+02
  1299    0.67329E+03    0.28653E+02    0.70143E-01   -0.31586E+02
  1300    0.67277E+03    0.28634E+02    0.70090E-01   -0.32236E+02
  1301    0.67231E+03    0.28613E+02    0.70038E-01   -0.32882E+02
  1302    0.67189E+03    0.28588E+02    0.69986E-01   -0.33523E+02
  1303    0.67153E+03    0.28560E+02    0.69934E-01   -0.34161E+02
  1304    0.67122E+03    0.28528E+02    0.69883E-01   -0.34794E+02
  1305    0.67096E+03    0.28493E+02    0.69833E-01   -0.35424E+02
  1306    0.67074E+03    0.28455E+02    0.69784E-01   -0.36047E+02
  1307    0.67059E+03    0.28412E+02    0.69735E-01   -0.36664E+02
  1308    0.67048E+03    0.28367E+02    0.69686E-01   -0.37278E+02
  1309    0.67041E+03    0.28317E+02    0.69638E-01   -0.37885E+02
  1310    0.67041E+03    0.28264E+02    0.69591E-01   -0.38486E+02
  1311    0.67044E+03    0.28209E+02    0.69545E-01   -0.39081E+02
  1312    0.67054E+03    0.28150E+02    0.69499E-01   -0.39669E+02
  1313    0.67067E+03    0.28087E+02    0.69454E-01   -0.40251E+02
  1314    0.67086E+03    0.28022E+02    0.69409E-01   -0.40825E+02
  1315    0.67108E+03    0.27953E+02    0.69365E-01   -0.41392E+02
  1316    0.67136E+03    0.27881E+02    0.69322E-01   -0.41952E+02
  1317    0.67168E+03    0.27806E+02    0.69279E-01   -0.42504E+02
  1318    0.67203E+03    0.27727E+02    0.69237E-01   -0.43048E+02
  1319    0.67243E+03    0.27645E+02    0.69195E-01   -0.43585E+02
  1320    0.67287E+03    0.27561E+02    0.69154E-01   -0.44112E+02
  1321    0.67335E+03    0.27474E+02    0.69114E-01   -0.44633E+02
  1322    0.67387E+03    0.27382E+02    0.69074E-01   -0.45143E+02
  1323    0.67443E+03    0.27288E+02    0.69035E-01   -0.45645E+02
  1324    0.67504E+03    0.27192E+02    0.68997E-01   -0.46138E+02
  1325    0.67567E+03    0.27092E+02    0.68959E-01   -0.46621E+02
  1326    0.67635E+03    0.26990E+02    0.68922E-01   -0.47096E+02
  1327    0.67705E+03    0.26885E+02    0.68885E-01   -0.47561E+02
  1328    0.67780E+03    0.26778E+02    0.68849E-01   -0.48014E+02
  1329    0.67858E+03    0.26667E+02    0.68814E-01   -0.48459E+02
  1330    0.67939E+03    0.26554E+02    0.68779E-01   -0.48894E+02
  1331    0.68024E+03    0.26438E+02    0.68744E-01   -0.49318E+02
  1332    0.68111E+03    0.26320E+02    0.68711E-01   -0.49732E+02
  1333    0.68202E+03    0.26198E+02    0.68677E-01   -0.50134E+02
  1334    0.68296E+03    0.26075E+02    0.68645E-01   -0.50527E+02
  1335    0.68392E+03    0.25949E+02    0.68613E-01   -0.50908E+02
  1336    0.68491E+03    0.25822E+02    0.68581E-01   -0.51277E+02
  1337    0.68593E+03    0.25690E+02    0.68550E-01   -0.51636E+02
  1338    0.68697E+03    0.25558E+02    0.68520E-01   -0.51984E+02
  1339    0.68804E+03    0.25422E+02    0.68490E-01   -0.52320E+02
  1340    0.68913E+03    0.25286E+02    0.68460E-01   -0.52646E+02
  1341    0.69024E+03    0.25147E+02    0.68431E-01   -0.52959E+02
  1342    0.69137E+03    0.25006E+02    0.68403E-01   -0.53260E+02
  1343    0.69253E+03    0.24863E+02    0.68375E-01   -0.53550E+02
  1344    0.69371E+03    0.24718E+02    0.68347E-01   -0.53827E+02
  1345    0.69489E+03    0.24572E+02    0.68320E-01   -0.54092E+02
  1346    0.69610E+03    0.24423E+02    0.68293E-01   -0.54346E+02
  1347    0.69733E+03    0.24273E+02    0.68267E-01   -0.54587E+02
  1348    0.69856E+03    0.24121E+02    0.68241E-01   -0.54816E+02
  1349    0.69982E+03    0.23967E+02    0.68216E-01   -0.55032E+02
  1350    0.70108E+03    0.23812E+02    0.68191E-01   -0.55235E+02
  1351    0.70237E+03    0.23655E+02    0.68167E-01   -0.55426E+02
  1352    0.70365E+03    0.23497E+02    0.68143E-01   -0.55605E+02
  1353    0.70495E+03    0.23339E+02    0.68119E-01   -0.55771E+02
  1354    0.70625E+03    0.23179E+02    0.68096E-01   -0.55924E+02
  1355    0.70757E+03    0.23017E+02    0.68073E-01   -0.56065E+02
  1356    0.70890E+03    0.22855E+02    0.68050E-01   -0.56194E+02
  1357    0.71023E+03    0.22691E+02    0.68028E-01   -0.56309E+02
  1358    0.71156E+03    0.22526E+02    0.68006E-01   -0.56410E+02
  1359    0.71289E+03    0.22360E+02    0.67984E-01   -0.56500E+02
  1360    0.71421E+03    0.22195E+02    0.67963E-01   -0.56576E+02
  1361    0.71555E+03    0.22027E+02    0.67942E-01   -0.56640E+02
  1362    0.71687E+03    0.21859E+02    0.67922E-01   -0.56690E+02
  1363    0.71820E+03    0.21690E+02    0.67901E-01   -0.56729E+02
  1364    0.71950E+03    0.21520E+02    0.67881E-01   -0.56754E+02
  1365    0.72089E+03    0.21350E+02    0.67862E-01   -0.56765E+02
  1366    0.72220E+03    0.21179E+02    0.67842E-01   -0.56765E+02
  1367    0.72350E+03    0.21007E+02    0.67823E-01   -0.56752E+02
  1368    0.72487E+03    0.20836E+02    0.67804E-01   -0.56726E+02
  1369    0.72617E+03    0.20663E+02    0.67785E-01   -0.56686E+02
  1370    0.72746E+03    0.20491E+02    0.67766E-01   -0.56635E+02
  1371    0.72875E+03    0.20319E+02    0.67748E-01   -0.56570E+02
  1372    0.73003E+03    0.20146E+02    0.67730E-01   -0.56494E+02
  1373    0.73131E+03    0.19974E+02    0.67712E-01   -0.56404E+02
  1374    0.73259E+03    0.19802E+02    0.67694E-01   -0.56302E+02
  1375    0.73387E+03    0.19629E+02    0.67676E-01   -0.56188E+02
  1376    0.73514E+03    0.19457E+02    0.67659E-01   -0.56061E+02
  1377    0.73641E+03    0.19285E+02    0.67641E-01   -0.55923E+02
  1378    0.73768E+03    0.19112E+02    0.67624E-01   -0.55772E+02
  1379    0.73888E+03    0.18942E+02    0.67607E-01   -0.55609E+02
  1380    0.74007E+03    0.18769E+02    0.67590E-01   -0.55435E+02
  1381    0.74127E+03    0.18598E+02    0.67573E-01   -0.55247E+02
  1382    0.74231E+03    0.18428E+02    0.67556E-01   -0.55048E+02
  1383    0.74350E+03    0.18258E+02    0.67540E-01   -0.54837E+02
  1384    0.74454E+03    0.18089E+02    0.67523E-01   -0.54615E+02
  1385    0.74559E+03    0.17920E+02    0.67506E-01   -0.54380E+02
  1386    0.74663E+03    0.17752E+02    0.67490E-01   -0.54135E+02
  1387    0.74760E+03    0.17585E+02    0.67473E-01   -0.53878E+02
  1388    0.74872E+03    0.17418E+02    0.67456E-01   -0.53611E+02
  1389    0.74970E+03    0.17252E+02    0.67440E-01   -0.53331E+02
  1390    0.75060E+03    0.17088E+02    0.67423E-01   -0.53042E+02
  1391    0.75157E+03    0.16925E+02    0.67407E-01   -0.52742E+02
  1392    0.75248E+03    0.16762E+02    0.67390E-01   -0.52431E+02
  1393    0.75338E+03    0.16601E+02    0.67373E-01   -0.52109E+02
  1394    0.75421E+03    0.16441E+02    0.67357E-01   -0.51778E+02
  1395    0.75505E+03    0.16282E+02    0.67340E-01   -0.51436E+02
  1396    0.75589E+03    0.16125E+02    0.67323E-01   -0.51085E+02
  1397    0.75666E+03    0.15969E+02    0.67306E-01   -0.50724E+02
  1398    0.75736E+03    0.15813E+02    0.67289E-01   -0.50353E+02
  1399    0.75806E+03    0.15661E+02    0.67271E-01   -0.49972E+02
  1400    0.75876E+03    0.15509E+02    0.67254E-01   -0.49582E+02
  1401    0.75939E+03    0.15358E+02    0.67236E-01   -0.49184E+02
  1402    0.76003E+03    0.15210E+02    0.67219E-01   -0.48776E+02
  1403    0.76060E+03    0.15064E+02    0.67201E-01   -0.48360E+02
  1404    0.76110E+03    0.14919E+02    0.67183E-01   -0.47935E+02
  1405    0.76168E+03    0.14776E+02    0.67164E-01   -0.47501E+02
  1406    0.76211E+03    0.14635E+02    0.67146E-01   -0.47060E+02
  1407    0.76248E+03    0.14495E+02    0.67127E-01   -0.46610E+02
  1408    0.76300E+03    0.14357E+02    0.67108E-01   -0.46153E+02
  1409    0.76330E+03    0.14221E+02    0.67089E-01   -0.45688E+02
  1410    0.76369E+03    0.14087E+02    0.67069E-01   -0.45216E+02
  1411    0.76400E+03    0.13955E+02    0.67049E-01   -0.44736E+02
  1412    0.76425E+03    0.13826E+02    0.67029E-01   -0.44248E+02
  1413    0.76436E+03    0.13698E+02    0.67009E-01   -0.43754E+02
  1414    0.76454E+03    0.13573E+02    0.66988E-01   -0.43253E+02
  1415    0.76467E+03    0.13449E+02    0.66967E-01   -0.42745E+02
  1416    0.76479E+03    0.13328E+02    0.66946E-01   -0.42232E+02
  1417    0.76478E+03    0.13209E+02    0.66924E-01   -0.41713E+02
  1418    0.76478E+03    0.13092E+02    0.66902E-01   -0.41187E+02
  1419    0.76471E+03    0.12977E+02    0.66880E-01   -0.40655E+02
  1420    0.76465E+03    0.12866E+02    0.66857E-01   -0.40119E+02
  1421    0.76452E+03    0.12756E+02    0.66834E-01   -0.39577E+02
  1422    0.76440E+03    0.12648E+02    0.66810E-01   -0.39030E+02
  1423    0.76414E+03    0.12544E+02    0.66787E-01   -0.38478E+02
  1424    0.76396E+03    0.12441E+02    0.66762E-01   -0.37922E+02
  1425    0.76365E+03    0.12342E+02    0.66737E-01   -0.37361E+02
  1426    0.76327E+03    0.12244E+02    0.66712E-01   -0.36796E+02
  1427    0.76298E+03    0.12150E+02    0.66687E-01   -0.36226E+02
  1428    0.76254E+03    0.12057E+02    0.66661E-01   -0.35654E+02
  1429    0.76204E+03    0.11968E+02    0.66634E-01   -0.35077E+02
  1430    0.76156E+03    0.11880E+02    0.66607E-01   -0.34498E+02
  1431    0.76100E+03    0.11796E+02    0.66580E-01   -0.33914E+02
  1432    0.76039E+03    0.11714E+02    0.66552E-01   -0.33329E+02
  1433    0.75986E+03    0.11635E+02    0.66524E-01   -0.32740E+02
  1434    0.75919E+03    0.11558E+02    0.66495E-01   -0.32149E+02
  1435    0.75845E+03    0.11484E+02    0.66466E-01   -0.31556E+02
  1436    0.75773E+03    0.11412E+02    0.66436E-01   -0.30962E+02
  1437    0.75688E+03    0.11344E+02    0.66406E-01   -0.30365E+02
  1438    0.75603E+03    0.11277E+02    0.66375E-01   -0.29768E+02
  1439    0.75512E+03    0.11215E+02    0.66344E-01   -0.29168E+02
  1440    0.75422E+03    0.11154E+02    0.66312E-01   -0.28567E+02
  1441    0.75326E+03    0.11096E+02    0.66280E-01   -0.27968E+02
  1442    0.75223E+03    0.11041E+02    0.66247E-01   -0.27366E+02
  1443    0.75115E+03    0.10989E+02    0.66214E-01   -0.26764E+02
  1444    0.75007E+03    0.10939E+02    0.66180E-01   -0.26162E+02
  1445    0.74886E+03    0.10893E+02    0.66146E-01   -0.25561E+02
  1446    0.74774E+03    0.10848E+02    0.66111E-01   -0.24959E+02
  1447    0.74640E+03    0.10807E+02    0.66076E-01   -0.24357E+02
  1448    0.74515E+03    0.10770E+02    0.66040E-01   -0.23757E+02
  1449    0.74384E+03    0.10733E+02    0.66004E-01   -0.23158E+02
  1450    0.74247E+03    0.10700E+02    0.65967E-01   -0.22560E+02
  1451    0.74111E+03    0.10670E+02    0.65930E-01   -0.21964E+02
  1452    0.73961E+03    0.10643E+02    0.65892E-01   -0.21371E+02
  1453    0.73813E+03    0.10618E+02    0.65853E-01   -0.20779E+02
  1454    0.73666E+03    0.10596E+02    0.65814E-01   -0.20188E+02
  1455    0.73512E+03    0.10577E+02    0.65775E-01   -0.19600E+02
  1456    0.73353E+03    0.10561E+02    0.65735E-01   -0.19016E+02
  1457    0.73180E+03    0.10546E+02    0.65694E-01   -0.18433E+02
  1458    0.73015E+03    0.10536E+02    0.65653E-01   -0.17853E+02
  1459    0.72845E+03    0.10527E+02    0.65611E-01   -0.17276E+02
  1460    0.72668E+03    0.10522E+02    0.65569E-01   -0.16702E+02
  1461    0.72492E+03    0.10517E+02    0.65526E-01   -0.16133E+02
  1462    0.72310E+03    0.10517E+02    0.65482E-01   -0.15567E+02
  1463    0.72115E+03    0.10519E+02    0.65438E-01   -0.15005E+02
  1464    0.71928E+03    0.10523E+02    0.65394E-01   -0.14446E+02
  1465    0.71728E+03    0.10530E+02    0.65349E-01   -0.13892E+02
  1466    0.71536E+03    0.10541E+02    0.65303E-01   -0.13342E+02
  1467    0.71331E+03    0.10553E+02    0.65257E-01   -0.12797E+02
  1468    0.71126E+03    0.10568E+02    0.65210E-01   -0.12256E+02
  1469    0.70923E+03    0.10585E+02    0.65163E-01   -0.11721E+02
  1470    0.70699E+03    0.10605E+02    0.65115E-01   -0.11189E+02
  1471    0.70491E+03    0.10628E+02    0.65066E-01   -0.10665E+02
  1472    0.70277E+03    0.10653E+02    0.65017E-01   -0.10145E+02
  1473    0.70056E+03    0.10680E+02    0.64968E-01   -0.96314E+01
  1474    0.69822E+03    0.10709E+02    0.64918E-01   -0.91226E+01
  1475    0.69596E+03    0.10741E+02    0.64867E-01   -0.86200E+01
  1476    0.69364E+03    0.10775E+02    0.64816E-01   -0.81243E+01
  1477    0.69134E+03    0.10812E+02    0.64764E-01   -0.76339E+01
  1478    0.68897E+03    0.10851E+02    0.64711E-01   -0.71503E+01
  1479    0.68661E+03    0.10892E+02    0.64659E-01   -0.66735E+01
  1480    0.68418E+03    0.10936E+02    0.64605E-01   -0.62031E+01
  1481    0.68170E+03    0.10981E+02    0.64551E-01   -0.57395E+01
  1482    0.67924E+03    0.11029E+02    0.64496E-01   -0.52829E+01
  1483    0.67673E+03    0.11079E+02    0.64441E-01   -0.48334E+01
  1484    0.67423E+03    0.11131E+02    0.64386E-01   -0.43912E+01
  1485    0.67167E+03    0.11185E+02    0.64330E-01   -0.39563E+01
  1486    0.66909E+03    0.11241E+02    0.64273E-01   -0.35288E+01
  1487    0.66649E+03    0.11299E+02    0.64216E-01   -0.31089E+01
  1488    0.66388E+03    0.11359E+02    0.64158E-01   -0.26967E+01
  1489    0.66121E+03    0.11421E+02    0.64100E-01   -0.22924E+01
  1490    0.65854E+03    0.11484E+02    0.64041E-01   -0.18960E+01
  1491    0.65585E+03    0.11549E+02    0.63981E-01   -0.15077E+01
  1492    0.65314E+03    0.11617E+02    0.63922E-01   -0.11276E+01
  1493    0.65041E+03    0.11685E+02    0.63861E-01   -0.75574E+00
  1494    0.64766E+03    0.11755E+02    0.63801E-01   -0.39226E+00
  1495    0.64490E+03    0.11828E+02    0.63739E-01   -0.37236E-01
  1496    0.64211E+03    0.11902E+02    0.63678E-01    0.30931E+00
  1497    0.63931E+03    0.11976E+02    0.63615E-01    0.64722E+00
  1498    0.63650E+03    0.12053E+02    0.63553E-01    0.97637E+00
  1499    0.63366E+03    0.12131E+02    0.63490E-01    0.12968E+01
  1500    0.63082E+03    0.12210E+02    0.63426E-01    0.16084E+01
  1501    0.62796E+03    0.12291E+02    0.63362E-01    0.19112E+01
  1502    0.62509E+03    0.12373E+02    0.63298E-01    0.22048E+01
  1503    0.62221E+03    0.12456E+02    0.63233E-01    0.24893E+01
  1504    0.61932E+03    0.12541E+02    0.63168E-01    0.27650E+01
  1505    0.61642E+03    0.12626E+02    0.63102E-01    0.30313E+01
  1506    0.61350E+03    0.12713E+02    0.63036E-01    0.32886E+01
  1507    0.61058E+03    0.12801E+02    0.62970E-01    0.35366E+01
  1508    0.60765E+03    0.12890E+02    0.62903E-01    0.37752E+01
  1509    0.60471E+03    0.12979E+02    0.62836E-01    0.40044E+01
  1510    0.60178E+03    0.13070E+02    0.62769E-01    0.42241E+01
  1511    0.59882E+03    0.13162E+02    0.62701E-01    0.44349E+01
  1512    0.59586E+03    0.13254E+02    0.62633E-01    0.46348E+01
  1513    0.59289E+03    0.13348E+02    0.62564E-01    0.48267E+01
  1514    0.58993E+03    0.13442E+02    0.62495E-01    0.50084E+01
  1515    0.58698E+03    0.13538E+02    0.62426E-01    0.51815E+01
  1516    0.58401E+03    0.13633E+02    0.62357E-01    0.53437E+01
  1517    0.58104E+03    0.13729E+02    0.62287E-01    0.54973E+01
  1518    0.57807E+03    0.13826E+02    0.62217E-01    0.56423E+01
  1519    0.57510E+03    0.13923E+02    0.62147E-01    0.57758E+01
  1520    0.57214E+03    0.14020E+02    0.62077E-01    0.59009E+01
  1521    0.56917E+03    0.14119E+02    0.62006E-01    0.60166E+01
  1522    0.56619E+03    0.14217E+02    0.61935E-01    0.61225E+01
  1523    0.56323E+03    0.14316E+02    0.61864E-01    0.62192E+01
  1524    0.56027E+03    0.14415E+02    0.61792E-01    0.63059E+01
  1525    0.55730E+03    0.14515E+02    0.61721E-01    0.63836E+01
  1526    0.55435E+03    0.14614E+02    0.61649E-01    0.64521E+01
  1527    0.55140E+03    0.14713E+02    0.61577E-01    0.65101E+01
  1528    0.54846E+03    0.14813E+02    0.61505E-01    0.65598E+01
  1529    0.54552E+03    0.14913E+02    0.61433E-01    0.66004E+01
  1530    0.54260E+03    0.15012E+02    0.61360E-01    0.66312E+01
  1531    0.53967E+03    0.15112E+02    0.61287E-01    0.66523E+01
  1532    0.53677E+03    0.15212E+02    0.61214E-01    0.66651E+01
  1533    0.53386E+03    0.15311E+02    0.61141E-01    0.66697E+01
  1534    0.53097E+03    0.15411E+02    0.61068E-01    0.66632E+01
  1535    0.52809E+03    0.15510E+02    0.60995E-01    0.66491E+01
  1536    0.52522E+03    0.15608E+02    0.60922E-01    0.66254E+01
  1537    0.52238E+03    0.15707E+02    0.60848E-01    0.65927E+01
  1538    0.51954E+03    0.15806E+02    0.60775E-01    0.65519E+01
  1539    0.51669E+03    0.15902E+02    0.60701E-01    0.65021E+01
  1540    0.51387E+03    0.15999E+02    0.60627E-01    0.64442E+01
  1541    0.51107E+03    0.16096E+02    0.60553E-01    0.63767E+01
  1542    0.50828E+03    0.16192E+02    0.60480E-01    0.63018E+01
  1543    0.50550E+03    0.16287E+02    0.60406E-01    0.62172E+01
  1544    0.50274E+03    0.16382E+02    0.60332E-01    0.61253E+01
  1545    0.50001E+03    0.16476E+02    0.60257E-01    0.60253E+01
  1546    0.49728E+03    0.16568E+02    0.60183E-01    0.59163E+01
  1547    0.49457E+03    0.16661E+02    0.60109E-01    0.58000E+01
  1548    0.49188E+03    0.16752E+02    0.60035E-01    0.56756E+01
  1549    0.48922E+03    0.16843E+02    0.59961E-01    0.55438E+01
  1550    0.48658E+03    0.16932E+02    0.59887E-01    0.54039E+01
  1551    0.48394E+03    0.17020E+02    0.59813E-01    0.52559E+01
  1552    0.48134E+03    0.17107E+02    0.59738E-01    0.51012E+01
  1553    0.47875E+03    0.17194E+02    0.59664E-01    0.49399E+01
